drug,nct_id,title,status,phase,disease,first_submit,_row_id,disease_raw,disease_resolved_label,disease_resolved_id,resolve_status,accept_auto,reject_reason,extra_tokens,total_candidates_available,n_candidates_returned
Insulin Glargine,NCT00000620,Action to Control Cardiovascular Risk in Diabetes (ACCORD),COMPLETED,PHASE3,"Atherosclerosis; Cardiovascular Diseases; Hypercholesterolemia; Hypertension; Diabetes Mellitus, Type 2; Diabetes Mellitus; Coronary Disease",1999-10-27 00:00:00+00:00,8001,Diabetes Mellitus,Diabetes Mellitus,@DISEASE_Diabetes_Mellitus,exact,True,,0,5,0
Insulin Glargine,NCT00000620,Action to Control Cardiovascular Risk in Diabetes (ACCORD),COMPLETED,PHASE3,"Atherosclerosis; Cardiovascular Diseases; Hypercholesterolemia; Hypertension; Diabetes Mellitus, Type 2; Diabetes Mellitus; Coronary Disease",1999-10-27 00:00:00+00:00,8001,Coronary Disease,Coronary Disease,@DISEASE_Coronary_Disease,exact,True,,0,5,0
Insulin Glargine,NCT02227212,Ease of Use and Safety of the New U300 Pen Injector in Insulin-Naïve Patients With T2DM,COMPLETED,PHASE3,Diabetes Mellitus Type 2,2014-08-26 00:00:00+00:00,8002,Diabetes Mellitus Type 2,Diabetes Mellitus Type 2,@DISEASE_Diabetes_Mellitus_Type_2,exact,True,,0,,4
Insulin Glargine,NCT00851903,Evaluation of Insulin Glargine in Combination With Sitagliptin in Type 2 Diabetes Patients: EASIE Extension Trial,COMPLETED,PHASE3,"Diabetes Mellitus, Type 2",2009-02-25 00:00:00+00:00,8003,"Diabetes Mellitus, Type 2",Diabetes Mellitus Type 2,@DISEASE_Diabetes_Mellitus_Type_2,exact,True,,0,4,0
Insulin Glargine,NCT05013229,"A Research Study to See How Well the New Weekly Medicine IcoSema, Which is a Combination of Insulin Icodec and Semaglutide, Controls Blood Sugar Level in People With Type 2 Diabetes Compared to Insulin Glargine Taken Daily With Insulin Aspart (COMBINE 3)",COMPLETED,PHASE3,"Diabetes Mellitus, Type 2",2021-08-13 00:00:00+00:00,8004,"Diabetes Mellitus, Type 2",Diabetes Mellitus Type 2,@DISEASE_Diabetes_Mellitus_Type_2,exact,True,,0,4,0
Insulin Glargine,NCT02059161,A Study of the Safety and Efficacy of MK-1293 Compared to Lantus™ in Participants With Type 1 Diabetes Mellitus (T1DM) (MK-1293-003),COMPLETED,PHASE3,Type 1 Diabetes Mellitus,2014-02-07 00:00:00+00:00,8005,Type 1 Diabetes Mellitus,Diabetes Mellitus Type 1,@DISEASE_Diabetes_Mellitus_Type_1,token_set_exact,True,,0,,5
Insulin Glargine,NCT02189395,Comparison of Neutral Protamine Hagedorn (NPH) and Lantus Based Insulin Regimen in the Management of Hypoglycemia in the Hospitalized Patients in Noncritical Care Setting,TERMINATED,PHASE4,Type 2 Diabetes Mellitus,2014-07-09 00:00:00+00:00,8006,Type 2 Diabetes Mellitus,Diabetes Mellitus Type 2,@DISEASE_Diabetes_Mellitus_Type_2,token_set_exact,True,,0,4,0
Insulin Glargine,NCT01689129,Comparison of a New Formulation of Insulin Glargine With Lantus® in Japanese Patients With Type 1 Diabetes Mellitus,COMPLETED,PHASE3,Type 1 Diabetes Mellitus,2012-09-14 00:00:00+00:00,8008,Type 1 Diabetes Mellitus,Diabetes Mellitus Type 1,@DISEASE_Diabetes_Mellitus_Type_1,token_set_exact,True,,0,,5
Insulin Glargine,NCT02518945,Dapagliflozin As Additional Treatment To Liraglutide And Insulin In Patients With Type 1 Diabetes,COMPLETED,PHASE3,Type 1 Diabetes Mellitus,2015-07-31 00:00:00+00:00,8009,Type 1 Diabetes Mellitus,Diabetes Mellitus Type 1,@DISEASE_Diabetes_Mellitus_Type_1,token_set_exact,True,,0,,5
Insulin Glargine,NCT00394407,Basal/Bolus Versus Sliding Scale Insulin In Hospitalized Patients With Type 2 Diabetes,COMPLETED,PHASE4,Diabetes; Hyperglycemia,2006-10-31 00:00:00+00:00,8010,Hyperglycemia,Hyperglycemia,@DISEASE_Hyperglycemia,exact,True,,0,,1
Insulin Glargine,NCT03170544,Single Ascending Dose Study of MK-1092 in Healthy Participants and in Participants With Type 1 and Type 2 Diabetes Mellitus (MK-1092-001),COMPLETED,PHASE1,Type 1 Diabetes Mellitus; Type 2 Diabetes Mellitus,2017-05-26 00:00:00+00:00,8013,Type 1 Diabetes Mellitus,Diabetes Mellitus Type 1,@DISEASE_Diabetes_Mellitus_Type_1,token_set_exact,True,,0,,5
Insulin Glargine,NCT03170544,Single Ascending Dose Study of MK-1092 in Healthy Participants and in Participants With Type 1 and Type 2 Diabetes Mellitus (MK-1092-001),COMPLETED,PHASE1,Type 1 Diabetes Mellitus; Type 2 Diabetes Mellitus,2017-05-26 00:00:00+00:00,8013,Type 2 Diabetes Mellitus,Diabetes Mellitus Type 2,@DISEASE_Diabetes_Mellitus_Type_2,token_set_exact,True,,0,4,0
Insulin Glargine,NCT00767000,Dose Range Finding Study of MK-0941 in Patients With Type 2 Diabetes Mellitus on Insulin (MK-0941-007 AM3 EXT1 AM1)(TERMINATED),TERMINATED,PHASE2,"Diabetes Mellitus, Type 2",2008-10-03 00:00:00+00:00,8014,"Diabetes Mellitus, Type 2",Diabetes Mellitus Type 2,@DISEASE_Diabetes_Mellitus_Type_2,exact,True,,0,4,0
Insulin Glargine,NCT02201199,Single Dose Clamp Study To Compare Concentration/Time Profile And Metabolic Activity Profile Of 2 New Formulations Of Insulin Glargine With Lantus,COMPLETED,PHASE1,Type 1 Diabetes Mellitus,2014-07-24 00:00:00+00:00,8015,Type 1 Diabetes Mellitus,Diabetes Mellitus Type 1,@DISEASE_Diabetes_Mellitus_Type_1,token_set_exact,True,,0,,5
Insulin Glargine,NCT01049412,A Study for Patients With Type 1 Diabetes,COMPLETED,PHASE2,"Diabetes Mellitus, Type 1",2010-01-12 00:00:00+00:00,8016,"Diabetes Mellitus, Type 1",Diabetes Mellitus Type 1,@DISEASE_Diabetes_Mellitus_Type_1,exact,True,,0,,6
Insulin Glargine,NCT02302716,A Study of LY2963016 Compared to LANTUS® in Adult Participants With Type 2 Diabetes Mellitus,COMPLETED,PHASE3,"Diabetes Mellitus, Type 2",2014-11-25 00:00:00+00:00,8018,"Diabetes Mellitus, Type 2",Diabetes Mellitus Type 2,@DISEASE_Diabetes_Mellitus_Type_2,exact,True,,0,4,0
Insulin Glargine,NCT00127634,Study of Human Insulin Inhalation Powder in Patients With Type 1 Diabetes,COMPLETED,PHASE3,"Diabetes Mellitus, Type 1",2005-08-04 00:00:00+00:00,8019,"Diabetes Mellitus, Type 1",Diabetes Mellitus Type 1,@DISEASE_Diabetes_Mellitus_Type_1,exact,True,,0,,6
Insulin Glargine,NCT05702073,To Compare the Efficacy and Safety of INS068 and Insulin Glargine in Subjects With Type 2 Diabetes Mellitus Treated With Basal Insulin.,COMPLETED,PHASE3,Type 2 Diabetes Mellitus,2023-01-19 00:00:00+00:00,8020,Type 2 Diabetes Mellitus,Diabetes Mellitus Type 2,@DISEASE_Diabetes_Mellitus_Type_2,token_set_exact,True,,0,4,0
Insulin Glargine,NCT02072096,A Comparison of Two Treatment Strategies in Older Participants With Type 2 Diabetes Mellitus (T2DM),TERMINATED,PHASE4,"Diabetes Mellitus, Type 2",2014-02-24 00:00:00+00:00,8021,"Diabetes Mellitus, Type 2",Diabetes Mellitus Type 2,@DISEASE_Diabetes_Mellitus_Type_2,exact,True,,0,4,0
Insulin Glargine,NCT02006342,Effectiveness of Subcutaneous Glargine On The Time To Closure of The Anion Gap in Patients Presenting to the Emergency Department With Diabetic Keto-acidosis,COMPLETED,,Diabetic Ketoacidosis,2013-11-20 00:00:00+00:00,8024,Diabetic Ketoacidosis,Diabetic Ketoacidosis,@DISEASE_Diabetic_Ketoacidosis,exact,True,,0,,1
Insulin Glargine,NCT00941369,"Health Assessment, Patient Treatment Satisfaction and Quality-of-Life in Insulin-Naive Type 2 Diabetes Patients",COMPLETED,PHASE4,"Diabetes Mellitus, Type 2",2009-07-16 00:00:00+00:00,8025,"Diabetes Mellitus, Type 2",Diabetes Mellitus Type 2,@DISEASE_Diabetes_Mellitus_Type_2,exact,True,,0,4,0
Duloxetine,NCT01089621,A Study for Adolescents With Fibromyalgia Syndrome,WITHDRAWN,PHASE4,Fibromyalgia,2010-03-17 00:00:00+00:00,8028,Fibromyalgia,Fibromyalgia,@DISEASE_Fibromyalgia,exact,True,,0,,2
Duloxetine,NCT00190853,Biomechanical and Electrophysiological Effects of Duloxetine in the Treatment of Women With Urinary Stress Incontinence,COMPLETED,PHASE3,Urinary Stress Incontinence,2005-09-12 00:00:00+00:00,8031,Urinary Stress Incontinence,Urinary Incontinence Stress,@DISEASE_Urinary_Incontinence_Stress,token_set_exact,True,,0,,1
Duloxetine,NCT06997198,Deutetrabenazine Treatment for Tardive Dyskinesia in Intellectual/Developmental Disabilities,NOT_YET_RECRUITING,PHASE4,Tardive Dyskinesia; Intellectual Disability; Developmental Disabilities,2025-05-21 00:00:00+00:00,8033,Tardive Dyskinesia,Tardive Dyskinesia,@DISEASE_Tardive_Dyskinesia,exact,True,,0,,2
Duloxetine,NCT06997198,Deutetrabenazine Treatment for Tardive Dyskinesia in Intellectual/Developmental Disabilities,NOT_YET_RECRUITING,PHASE4,Tardive Dyskinesia; Intellectual Disability; Developmental Disabilities,2025-05-21 00:00:00+00:00,8033,Intellectual Disability,Intellectual Disability,@DISEASE_Intellectual_Disability,exact,True,,0,,6
Duloxetine,NCT06997198,Deutetrabenazine Treatment for Tardive Dyskinesia in Intellectual/Developmental Disabilities,NOT_YET_RECRUITING,PHASE4,Tardive Dyskinesia; Intellectual Disability; Developmental Disabilities,2025-05-21 00:00:00+00:00,8033,Developmental Disabilities,Developmental Disabilities,@DISEASE_Developmental_Disabilities,exact,True,,0,,4
Duloxetine,NCT01140906,Randomised Placebo-controlled Duloxetine-referenced Study of Efficacy and Safety of 15 and 20 mg of Vortioxetine (Lu AA21004) in Acute Treatment of Major Depressive Disorder in Adults,COMPLETED,PHASE3,Major Depressive Disorder,2010-06-09 00:00:00+00:00,8035,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,token_set_exact,True,,0,,5
Duloxetine,NCT06837857,"Prescription Opioids, Brain Structure, and Cognition in Older Adults With Chronic Pain",RECRUITING,PHASE2,"Pain, Chronic",2025-02-06 00:00:00+00:00,8036,"Pain, Chronic",Chronic Pain,@DISEASE_Chronic_Pain,token_set_exact,True,,0,,5
Duloxetine,NCT03068247,Neurobiology of Treatment Responses in MDD,WITHDRAWN,PHASE3,Major Depressive Disorder,2017-02-24 00:00:00+00:00,8039,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,token_set_exact,True,,0,,5
Duloxetine,NCT01377038,OASIS: Osteoarthritis Sensitivity Integration Study,WITHDRAWN,,Osteoarthritis; Chronic Pain,2011-06-16 00:00:00+00:00,8040,Osteoarthritis,Osteoarthritis,@DISEASE_Osteoarthritis,exact,True,,0,,7
Duloxetine,NCT01377038,OASIS: Osteoarthritis Sensitivity Integration Study,WITHDRAWN,,Osteoarthritis; Chronic Pain,2011-06-16 00:00:00+00:00,8040,Chronic Pain,Chronic Pain,@DISEASE_Chronic_Pain,exact,True,,0,,5
Duloxetine,NCT05267873,Combining Data Sources to Identify Effect Moderation for Personalized Mental Health,COMPLETED,,"Depressive Disorder, Major",2022-02-20 00:00:00+00:00,8042,"Depressive Disorder, Major",Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,exact,True,,0,,5
Duloxetine,NCT03549026,Analgesic Efficacy of Duloxetine in Patients Undergoing Lumbar Discectomy,UNKNOWN,,Acute Pain,2018-05-20 00:00:00+00:00,8044,Acute Pain,Acute Pain,@DISEASE_Acute_Pain,exact,True,,0,,4
Duloxetine,NCT00190996,Evaluate Safety and Efficacy of Duloxetine in Predominant Stress Urinary Incontinence,COMPLETED,PHASE3,"Urinary Incontinence, Stress",2005-09-12 00:00:00+00:00,8046,"Urinary Incontinence, Stress",Urinary Incontinence Stress,@DISEASE_Urinary_Incontinence_Stress,exact,True,,0,,1
Duloxetine,NCT01931475,A Study of Duloxetine in Participants With Chronic Pain Due to Osteoarthritis in China,COMPLETED,PHASE3,Osteoarthritis,2013-08-26 00:00:00+00:00,8047,Osteoarthritis,Osteoarthritis,@DISEASE_Osteoarthritis,exact,True,,0,,7
Duloxetine,NCT00118430,Stepped Care for Depression and Musculoskeletal Pain,COMPLETED,PHASE4,Pain; Depression,2005-07-06 00:00:00+00:00,8048,Pain,Pain,@DISEASE_Pain,exact,True,,0,,10
Duloxetine,NCT01077375,Study of Milnacipran in Patients With Inadequate Response to Duloxetine for the Treatment of Fibromyalgia,COMPLETED,PHASE4,Fibromyalgia,2010-02-25 00:00:00+00:00,8050,Fibromyalgia,Fibromyalgia,@DISEASE_Fibromyalgia,exact,True,,0,,2
Duloxetine,NCT01488266,Aripiprazole Augmentation Versus Switching to Different Class of Antidepressants in Major Depressive Disorder,UNKNOWN,,Major Depressive Disorder,2011-12-04 00:00:00+00:00,8054,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,token_set_exact,True,,0,,5
Duloxetine,NCT00351910,Efficacy of Seroquel SR in Combination With an Antidepressant in Treatment of Major Depressive Disorder,COMPLETED,PHASE3,Major Depressive Disorder,2006-07-12 00:00:00+00:00,8055,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,token_set_exact,True,,0,,5
Duloxetine,NCT04117893,Duloxetine Combined With Intra-articular Injection of Corticosteroid and Hyaluronic Acid Reduces Pain in the Treatment of Knee Osteoarthritis Patients,COMPLETED,PHASE4,"Osteoarthritis, Knee; Chronic Pain",2019-10-04 00:00:00+00:00,8056,"Osteoarthritis, Knee",Osteoarthritis Knee,@DISEASE_Osteoarthritis_Knee,exact,True,,0,,1
Duloxetine,NCT04117893,Duloxetine Combined With Intra-articular Injection of Corticosteroid and Hyaluronic Acid Reduces Pain in the Treatment of Knee Osteoarthritis Patients,COMPLETED,PHASE4,"Osteoarthritis, Knee; Chronic Pain",2019-10-04 00:00:00+00:00,8056,Chronic Pain,Chronic Pain,@DISEASE_Chronic_Pain,exact,True,,0,,5
Duloxetine,NCT00386243,Evaluation of Stepped Care for Chronic Pain in Iraq/Afghanistan Veterans (ESCAPE),COMPLETED,,"Low Back Pain; Pain; Pain, Intractable",2006-10-06 00:00:00+00:00,8057,Low Back Pain,Low Back Pain,@DISEASE_Low_Back_Pain,exact,True,,0,,1
Duloxetine,NCT00386243,Evaluation of Stepped Care for Chronic Pain in Iraq/Afghanistan Veterans (ESCAPE),COMPLETED,,"Low Back Pain; Pain; Pain, Intractable",2006-10-06 00:00:00+00:00,8057,Pain,Pain,@DISEASE_Pain,exact,True,,0,,10
Duloxetine,NCT00386243,Evaluation of Stepped Care for Chronic Pain in Iraq/Afghanistan Veterans (ESCAPE),COMPLETED,,"Low Back Pain; Pain; Pain, Intractable",2006-10-06 00:00:00+00:00,8057,"Pain, Intractable",Pain Intractable,@DISEASE_Pain_Intractable,exact,True,,0,,1
Duloxetine,NCT00191919,A Randomized Double Blind Study Evaluating Duloxetine in Outpatients With MDD and Pain,COMPLETED,PHASE3,"Depressive Disorder, Major",2005-09-12 00:00:00+00:00,8059,"Depressive Disorder, Major",Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,exact,True,,0,,5
Duloxetine,NCT07161492,A Study on Functional Connectome and rTMS Intervention of Cognitive Flexibility Impairment in Patients With Major Depressive Disorder,NOT_YET_RECRUITING,,"Depressive Disorder, Major; Cognitive Impairment",2025-08-30 00:00:00+00:00,8060,"Depressive Disorder, Major",Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,exact,True,,0,,5
Duloxetine,NCT00191685,Duloxetine in the Treatment of Melancholic Depression,COMPLETED,PHASE3,"Depressive Disorder, Major",2005-09-12 00:00:00+00:00,8061,"Depressive Disorder, Major",Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,exact,True,,0,,5
Duloxetine,NCT05296759,Botulinum Toxin Type A in Diabetic Peripheral Neuropathy,COMPLETED,PHASE4,Diabetic Neuropathies,2022-03-08 00:00:00+00:00,8062,Diabetic Neuropathies,Diabetic Neuropathies,@DISEASE_Diabetic_Neuropathies,exact,True,,0,,1
Duloxetine,NCT01237587,A Study of Duloxetine in Adolescents With Juvenile Primary Fibromyalgia Syndrome,COMPLETED,PHASE3,Fibromyalgia,2010-11-08 00:00:00+00:00,8063,Fibromyalgia,Fibromyalgia,@DISEASE_Fibromyalgia,exact,True,,0,,2
Duloxetine,NCT00331799,Pilot Study of Duloxetine in Psychological Resilience,COMPLETED,PHASE2,Major Depressive Disorder,2006-05-30 00:00:00+00:00,8064,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,token_set_exact,True,,0,,5
Duloxetine,NCT03610217,Pragmatic Clinical Trials in Scleroderma,UNKNOWN,,"Scleroderma, Systemic; Sclerosis, Systemic",2018-07-25 00:00:00+00:00,8065,"Scleroderma, Systemic",Scleroderma Systemic,@DISEASE_Scleroderma_Systemic,exact,True,,0,4,0
Duloxetine,NCT03321006,Treating Hearing Loss to Improve Mood and Cognition in Older Adults,COMPLETED,PHASE4,Hearing Loss; Depression,2017-10-19 00:00:00+00:00,8067,Hearing Loss,Hearing Loss,@DISEASE_Hearing_Loss,exact,True,,0,,10
Duloxetine,NCT03890133,Exploration the Mechanism of Ba-Duan-Jin Therapy in the Management of Fibromyalgia,COMPLETED,,Fibromyalgia,2019-03-17 00:00:00+00:00,8069,Fibromyalgia,Fibromyalgia,@DISEASE_Fibromyalgia,exact,True,,0,,2
Duloxetine,NCT05508516,Shugan Dingtong Decoction in the Treatment of Fibromyalgia,COMPLETED,EARLY_PHASE1,Fibromyalgia,2022-08-18 00:00:00+00:00,8070,Fibromyalgia,Fibromyalgia,@DISEASE_Fibromyalgia,exact,True,,0,,2
Duloxetine,NCT00190905,Safety and Effectiveness Study of Duloxetine HCl in Women of Different Backgrounds With Stress Urinary Incontinence Who May Also Have Other Various Medical Conditions.,COMPLETED,PHASE4,Stress Urinary Incontinence,2005-09-12 00:00:00+00:00,8071,Stress Urinary Incontinence,Urinary Incontinence Stress,@DISEASE_Urinary_Incontinence_Stress,token_set_exact,True,,0,,1
Duloxetine,NCT00122850,"A Comparison of Duloxetine Hydrochloride, Marketed Comparator, and Placebo in the Treatment of Generalized Anxiety Disorder",COMPLETED,PHASE3,Anxiety Disorders,2005-07-20 00:00:00+00:00,8076,Anxiety Disorders,Anxiety Disorders,@DISEASE_Anxiety_Disorders,exact,True,,0,,2
Duloxetine,NCT00529789,Open-Label Study of Duloxetine in the Treatment of Children and Adolescents With Major Depressive Disorder,COMPLETED,PHASE2,Major Depressive Disorder,2007-09-12 00:00:00+00:00,8077,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,token_set_exact,True,,0,,5
Duloxetine,NCT02600247,Effects of Duloxetine on Pain Relief After Total Knee Arthroplasty in Central Sensitization Patient,UNKNOWN,,Osteoarthritis,2015-11-05 00:00:00+00:00,8079,Osteoarthritis,Osteoarthritis,@DISEASE_Osteoarthritis,exact,True,,0,,7
Duloxetine,NCT00215228,Effects of Duloxetine vs. Escitalopram on Heart Rate Variability in Depression,COMPLETED,PHASE2; PHASE3,Major Depressive Disorder,2005-09-20 00:00:00+00:00,8080,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,token_set_exact,True,,0,,5
Duloxetine,NCT01838681,Brexpiprazole as Adjunctive Treatment in Patients With Major Depressive Disorder With an Inadequate Response to Antidepressant Treatment,COMPLETED,PHASE3,Major Depressive Disorder,2013-04-20 00:00:00+00:00,8081,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,token_set_exact,True,,0,,5
Duloxetine,NCT01035073,Functional Change and Efficacy of Duloxetine in Patients With Co-Morbid Depression & Soft Tissue Discomfort Syndrome,COMPLETED,PHASE4,Major Depressive Disorder; Soft Tissue Discomfort Syndrome; Pain,2009-12-17 00:00:00+00:00,8082,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,token_set_exact,True,,0,,5
Duloxetine,NCT01035073,Functional Change and Efficacy of Duloxetine in Patients With Co-Morbid Depression & Soft Tissue Discomfort Syndrome,COMPLETED,PHASE4,Major Depressive Disorder; Soft Tissue Discomfort Syndrome; Pain,2009-12-17 00:00:00+00:00,8082,Pain,Pain,@DISEASE_Pain,exact,True,,0,,10
Duloxetine,NCT01688570,Mechanisms of Neuromuscular Fatigue Post Stroke,COMPLETED,EARLY_PHASE1,Stroke,2012-09-12 00:00:00+00:00,8083,Stroke,Stroke,@DISEASE_Stroke,exact,True,,0,5,0
Duloxetine,NCT02058693,Adjunctive Mixed Salts Amphetamine for Depressed Adults With Incomplete Response to Current Antidepressant Therapy,COMPLETED,PHASE4,Major Depressive Disorder,2014-01-15 00:00:00+00:00,8086,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,token_set_exact,True,,0,,5
Duloxetine,NCT06407401,Improvement of Quality of Life Through Supportive Treatments for Hormone Therapy - Related Symptoms in Patients With Early Breast Cancer,NOT_YET_RECRUITING,PHASE3,ER+ Breast Cancer; HER2-negative Breast Cancer; Breast Cancer Stage I; Breast Cancer Stage II; Breast Cancer Stage III; Drug-Related Side Effects and Adverse Reactions; Musculoskeletal Pain,2024-05-06 00:00:00+00:00,8089,Drug-Related Side Effects and Adverse Reactions,Drug-Related Side Effects and Adverse Reactions,@DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions,exact,True,,0,,1
Duloxetine,NCT06407401,Improvement of Quality of Life Through Supportive Treatments for Hormone Therapy - Related Symptoms in Patients With Early Breast Cancer,NOT_YET_RECRUITING,PHASE3,ER+ Breast Cancer; HER2-negative Breast Cancer; Breast Cancer Stage I; Breast Cancer Stage II; Breast Cancer Stage III; Drug-Related Side Effects and Adverse Reactions; Musculoskeletal Pain,2024-05-06 00:00:00+00:00,8089,Musculoskeletal Pain,Musculoskeletal Pain,@DISEASE_Musculoskeletal_Pain,exact,True,,0,,1
Duloxetine,NCT00464698,Duloxetine for the Treatment of Obsessive Compulsive Disorder (OCD),COMPLETED,PHASE4,Obsessive Compulsive Disorder,2007-04-23 00:00:00+00:00,8090,Obsessive Compulsive Disorder,Obsessive-Compulsive Disorder,@DISEASE_Obsessive_Compulsive_Disorder,exact,True,,0,,2
Duloxetine,NCT00422162,A Study Evaluating Duloxetine in Patients Hospitalized for Severe Depression,COMPLETED,PHASE4,Major Depressive Disorder,2007-01-11 00:00:00+00:00,8094,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,token_set_exact,True,,0,,5
