drug_name,drug_id,disease_name,disease_id,total_disease_entities
Atorvastatin,@CHEMICAL_Atorvastatin,Migraine Disorders,@DISEASE_Migraine_Disorders,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Mitral Valve Insufficiency,@DISEASE_Mitral_Valve_Insufficiency,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Mitral Valve Prolapse Myxomatous 2,@DISEASE_Mitral_Valve_Prolapse_Myxomatous_2,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Motor Disorders,@DISEASE_Motor_Disorders,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Moyamoya Disease,@DISEASE_Moyamoya_Disease,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Multiple Myeloma,@DISEASE_Multiple_Myeloma,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Myopathies Structural Congenital,@DISEASE_Myopathies_Structural_Congenital,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Myopathy with Giant Abnormal Mitochondria,@DISEASE_Myopathy_with_Giant_Abnormal_Mitochondria,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Neck Pain,@DISEASE_Neck_Pain,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Neoplasms by Histologic Type,@DISEASE_Neoplasms_by_Histologic_Type,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Neoplastic Syndromes Hereditary,@DISEASE_Neoplastic_Syndromes_Hereditary,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Nephrolithiasis Calcium Oxalate,@DISEASE_Nephrolithiasis_Calcium_Oxalate,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Neuroblastoma,@DISEASE_Neuroblastoma,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Obsessive Compulsive Disorder,@DISEASE_Obsessive_Compulsive_Disorder,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Oculocutaneous albinism type 2,@DISEASE_Oculocutaneous_albinism_type_2,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Osteogenesis imperfecta type 3,@DISEASE_Osteogenesis_imperfecta_type_3,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Parasitemia,@DISEASE_Parasitemia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Pericarditis,@DISEASE_Pericarditis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Peritoneal Fibrosis,@DISEASE_Peritoneal_Fibrosis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Poisoning,@DISEASE_Poisoning,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Polycythemia Vera,@DISEASE_Polycythemia_Vera,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Porokeratosis,@DISEASE_Porokeratosis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Primary Ovarian Insufficiency,@DISEASE_Primary_Ovarian_Insufficiency,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Prostatic Neoplasms Castration Resistant,@DISEASE_Prostatic_Neoplasms_Castration_Resistant,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Pseudoxanthoma Elasticum,@DISEASE_Pseudoxanthoma_Elasticum,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Psychomotor Disorders,@DISEASE_Psychomotor_Disorders,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Pulmonary Edema,@DISEASE_Pulmonary_Edema,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Pyruvate Carboxylase Deficiency Disease,@DISEASE_Pyruvate_Carboxylase_Deficiency_Disease,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Rectal Diseases,@DISEASE_Rectal_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Respiratory Tract Diseases,@DISEASE_Respiratory_Tract_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Retrograde Degeneration,@DISEASE_Retrograde_Degeneration,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Rotator Cuff Injuries,@DISEASE_Rotator_Cuff_Injuries,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Sclerosis,@DISEASE_Sclerosis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Sensation Disorders,@DISEASE_Sensation_Disorders,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Sjogren's Syndrome,@DISEASE_Sjogren's_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Splenic Infarction,@DISEASE_Splenic_Infarction,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Squamous Cell Carcinoma of Head and Neck,@DISEASE_Squamous_Cell_Carcinoma_of_Head_and_Neck,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Stiff Person Syndrome,@DISEASE_Stiff_Person_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Stomach Neoplasms,@DISEASE_Stomach_Neoplasms,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Striatonigral degeneration infantile,@DISEASE_Striatonigral_degeneration_infantile,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Substance Related Disorders,@DISEASE_Substance_Related_Disorders,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Systemic Inflammatory Response Syndrome,@DISEASE_Systemic_Inflammatory_Response_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Tachycardia,@DISEASE_Tachycardia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Tachycardia Supraventricular,@DISEASE_Tachycardia_Supraventricular,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Tangier Disease,@DISEASE_Tangier_Disease,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Thromboembolism,@DISEASE_Thromboembolism,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Tinnitus,@DISEASE_Tinnitus,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Trauma Nervous System,@DISEASE_Trauma_Nervous_System,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Trichinellosis,@DISEASE_Trichinellosis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Tuberculosis,@DISEASE_Tuberculosis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Tuberculosis Meningeal,@DISEASE_Tuberculosis_Meningeal,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Ulcer,@DISEASE_Ulcer,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Urinary Retention,@DISEASE_Urinary_Retention,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Varicose Veins,@DISEASE_Varicose_Veins,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Vertebral Artery Dissection,@DISEASE_Vertebral_Artery_Dissection,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Vision Disorders,@DISEASE_Vision_Disorders,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Vitiligo,@DISEASE_Vitiligo,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Vomiting,@DISEASE_Vomiting,1026
Atorvastatin,@CHEMICAL_Atorvastatin,White Coat Hypertension,@DISEASE_White_Coat_Hypertension,1026
Atorvastatin,@CHEMICAL_Atorvastatin,digital ulcers,@DISEASE_digital_ulcers,1026
Atorvastatin,@CHEMICAL_Atorvastatin,102200,@DISEASE_102200,1026
Atorvastatin,@CHEMICAL_Atorvastatin,109730,@DISEASE_109730,1026
Atorvastatin,@CHEMICAL_Atorvastatin,211750,@DISEASE_211750,1026
Atorvastatin,@CHEMICAL_Atorvastatin,212500,@DISEASE_212500,1026
Atorvastatin,@CHEMICAL_Atorvastatin,261515,@DISEASE_261515,1026
Atorvastatin,@CHEMICAL_Atorvastatin,603933,@DISEASE_603933,1026
Atorvastatin,@CHEMICAL_Atorvastatin,604595,@DISEASE_604595,1026
Atorvastatin,@CHEMICAL_Atorvastatin,613700,@DISEASE_613700,1026
Atorvastatin,@CHEMICAL_Atorvastatin,ATR X syndrome,@DISEASE_ATR_X_syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Abdomen Acute,@DISEASE_Abdomen_Acute,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Abdominal Pain,@DISEASE_Abdominal_Pain,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Abducens Nerve Diseases,@DISEASE_Abducens_Nerve_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Abnormalities Drug Induced,@DISEASE_Abnormalities_Drug_Induced,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Acanthamoeba Keratitis,@DISEASE_Acanthamoeba_Keratitis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Acid Base Imbalance,@DISEASE_Acid_Base_Imbalance,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Acquired Immunodeficiency Syndrome,@DISEASE_Acquired_Immunodeficiency_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Acquired ichthyosis,@DISEASE_Acquired_ichthyosis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Acrodermatitis,@DISEASE_Acrodermatitis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Acromegaly,@DISEASE_Acromegaly,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Acute Aortic Syndrome,@DISEASE_Acute_Aortic_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Adenocarcinoma of Lung,@DISEASE_Adenocarcinoma_of_Lung,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Adenoma,@DISEASE_Adenoma,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Adenomatous Polyposis Coli,@DISEASE_Adenomatous_Polyposis_Coli,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Adrenal Cortex Diseases,@DISEASE_Adrenal_Cortex_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Adrenocortical Hyperfunction,@DISEASE_Adrenocortical_Hyperfunction,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Adrenoleukodystrophy,@DISEASE_Adrenoleukodystrophy,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Afibrinogenemia,@DISEASE_Afibrinogenemia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Agenesis of Corpus Callosum,@DISEASE_Agenesis_of_Corpus_Callosum,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Alagille Syndrome,@DISEASE_Alagille_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Alcoholism,@DISEASE_Alcoholism,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Altitude Sickness,@DISEASE_Altitude_Sickness,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Alzheimer's disease without Neurofibrillary tangles,@DISEASE_Alzheimer's_disease_without_Neurofibrillary_tangles,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Amebiasis,@DISEASE_Amebiasis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Amino Acid Metabolism Inborn Errors,@DISEASE_Amino_Acid_Metabolism_Inborn_Errors,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Amnesia Retrograde,@DISEASE_Amnesia_Retrograde,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Amyloidosis,@DISEASE_Amyloidosis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Amyloidosis Hereditary Transthyretin Related,@DISEASE_Amyloidosis_Hereditary_Transthyretin_Related,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Androgen Insensitivity Syndrome,@DISEASE_Androgen_Insensitivity_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Anemia Sickle Cell,@DISEASE_Anemia_Sickle_Cell,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Anemia hypochromic microcytic,@DISEASE_Anemia_hypochromic_microcytic,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Ankle Injuries,@DISEASE_Ankle_Injuries,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Anodontia,@DISEASE_Anodontia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Anomalous Left Coronary Artery,@DISEASE_Anomalous_Left_Coronary_Artery,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Anorexia,@DISEASE_Anorexia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Antisynthetase syndrome,@DISEASE_Antisynthetase_syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Aortic Arch Syndromes,@DISEASE_Aortic_Arch_Syndromes,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Aortic Root Aneurysm,@DISEASE_Aortic_Root_Aneurysm,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Aortic Stenosis Supravalvular,@DISEASE_Aortic_Stenosis_Supravalvular,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Aortic Valve Disease,@DISEASE_Aortic_Valve_Disease,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Arachnoid Cysts,@DISEASE_Arachnoid_Cysts,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Arrhythmogenic Right Ventricular Dysplasia,@DISEASE_Arrhythmogenic_Right_Ventricular_Dysplasia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Arthropathy progressive pseudorheumatoid of childhood,@DISEASE_Arthropathy_progressive_pseudorheumatoid_of_childhood,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Asthenia,@DISEASE_Asthenia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Asymptomatic Infections,@DISEASE_Asymptomatic_Infections,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Atrichia with Papular Lesions,@DISEASE_Atrichia_with_Papular_Lesions,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Atrioventricular Block,@DISEASE_Atrioventricular_Block,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Attention Deficit Disorder with Hyperactivity,@DISEASE_Attention_Deficit_Disorder_with_Hyperactivity,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Autism Spectrum Disorder,@DISEASE_Autism_Spectrum_Disorder,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Autistic Disorder,@DISEASE_Autistic_Disorder,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Autoimmune enteropathy,@DISEASE_Autoimmune_enteropathy,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Barrett Esophagus,@DISEASE_Barrett_Esophagus,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Basal Ganglia Diseases,@DISEASE_Basal_Ganglia_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Behcet Syndrome,@DISEASE_Behcet_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Benign non infected urachal cyst,@DISEASE_Benign_non_infected_urachal_cyst,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Beta ketothiolase deficiency,@DISEASE_Beta_ketothiolase_deficiency,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Bipolar Disorder,@DISEASE_Bipolar_Disorder,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Blastocystis Infections,@DISEASE_Blastocystis_Infections,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Blepharitis,@DISEASE_Blepharitis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Blind Loop Syndrome,@DISEASE_Blind_Loop_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Blindness,@DISEASE_Blindness,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Blue Toe Syndrome,@DISEASE_Blue_Toe_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Bradycardia,@DISEASE_Bradycardia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Brain Contusion,@DISEASE_Brain_Contusion,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Budd Chiari Syndrome,@DISEASE_Budd_Chiari_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Buruli Ulcer,@DISEASE_Buruli_Ulcer,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Calcinosis Cutis,@DISEASE_Calcinosis_Cutis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Candidiasis Vulvovaginal,@DISEASE_Candidiasis_Vulvovaginal,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Carcinoid Tumor,@DISEASE_Carcinoid_Tumor,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Carcinoma Ductal,@DISEASE_Carcinoma_Ductal,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Carcinoma Large Cell,@DISEASE_Carcinoma_Large_Cell,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Carcinoma Medullary,@DISEASE_Carcinoma_Medullary,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Carcinoma Pancreatic Ductal,@DISEASE_Carcinoma_Pancreatic_Ductal,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Carcinoma in Situ,@DISEASE_Carcinoma_in_Situ,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cardiomyopathy Alcoholic,@DISEASE_Cardiomyopathy_Alcoholic,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cardiomyopathy Familial Hypertrophic 1,@DISEASE_Cardiomyopathy_Familial_Hypertrophic_1,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cardiomyopathy Restrictive,@DISEASE_Cardiomyopathy_Restrictive,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cardiotoxicity,@DISEASE_Cardiotoxicity,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Carnevale syndrome,@DISEASE_Carnevale_syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Carotid Artery Internal Dissection,@DISEASE_Carotid_Artery_Internal_Dissection,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cat Scratch Disease,@DISEASE_Cat_Scratch_Disease,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cecal Diseases,@DISEASE_Cecal_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cerebellar Diseases,@DISEASE_Cerebellar_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Charcot Marie Tooth disease Type 2B,@DISEASE_Charcot_Marie_Tooth_disease_Type_2B,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Chemotherapy Related Cognitive Impairment,@DISEASE_Chemotherapy_Related_Cognitive_Impairment,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Chills,@DISEASE_Chills,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cholesterol Ester Storage Disease,@DISEASE_Cholesterol_Ester_Storage_Disease,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cholesterol pneumonia,@DISEASE_Cholesterol_pneumonia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Chorea,@DISEASE_Chorea,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Choristoma,@DISEASE_Choristoma,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Choroidal Neovascularization,@DISEASE_Choroidal_Neovascularization,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Chronic Limb Threatening Ischemia,@DISEASE_Chronic_Limb_Threatening_Ischemia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cicatrix,@DISEASE_Cicatrix,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cleft Palate,@DISEASE_Cleft_Palate,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Clinical Deterioration,@DISEASE_Clinical_Deterioration,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Clostridium Infections,@DISEASE_Clostridium_Infections,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Coloboma,@DISEASE_Coloboma,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Colonic Polyps,@DISEASE_Colonic_Polyps,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Coma,@DISEASE_Coma,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Coma Post Head Injury,@DISEASE_Coma_Post_Head_Injury,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Complement component 5 deficiency,@DISEASE_Complement_component_5_deficiency,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Congenital adrenal hyperplasia due to 21 hydroxylase deficiency,@DISEASE_Congenital_adrenal_hyperplasia_due_to_21_hydroxylase_deficiency,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Congenital bilateral aplasia of vas deferens,@DISEASE_Congenital_bilateral_aplasia_of_vas_deferens,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Congenital disorder of glycosylation type 1A,@DISEASE_Congenital_disorder_of_glycosylation_type_1A,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Conjunctival Diseases,@DISEASE_Conjunctival_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Conjunctivitis Bacterial,@DISEASE_Conjunctivitis_Bacterial,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Contracture,@DISEASE_Contracture,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Contusions,@DISEASE_Contusions,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Corneal Endothelial Cell Loss,@DISEASE_Corneal_Endothelial_Cell_Loss,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Coronary Artery Dissection Spontaneous,@DISEASE_Coronary_Artery_Dissection_Spontaneous,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Coronary Thrombosis,@DISEASE_Coronary_Thrombosis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Coronary Vasospasm,@DISEASE_Coronary_Vasospasm,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Coronavirus Infections,@DISEASE_Coronavirus_Infections,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Coxsackievirus Infections,@DISEASE_Coxsackievirus_Infections,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Craniocerebral Trauma,@DISEASE_Craniocerebral_Trauma,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Crush Syndrome,@DISEASE_Crush_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cryptococcosis,@DISEASE_Cryptococcosis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cryptosporidiosis,@DISEASE_Cryptosporidiosis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cystadenoma,@DISEASE_Cystadenoma,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cystic Fibrosis,@DISEASE_Cystic_Fibrosis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cytomegalovirus Infections,@DISEASE_Cytomegalovirus_Infections,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Deafness Autosomal Recessive 32,@DISEASE_Deafness_Autosomal_Recessive_32,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Death Sudden,@DISEASE_Death_Sudden,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Decompression Sickness,@DISEASE_Decompression_Sickness,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Deglutition Disorders,@DISEASE_Deglutition_Disorders,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Delayed Graft Function,@DISEASE_Delayed_Graft_Function,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Demyelinating Autoimmune Diseases CNS,@DISEASE_Demyelinating_Autoimmune_Diseases_CNS,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dengue,@DISEASE_Dengue,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dermatitis Atopic 3,@DISEASE_Dermatitis_Atopic_3,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dermatitis Photoallergic,@DISEASE_Dermatitis_Photoallergic,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dermatomyositis,@DISEASE_Dermatomyositis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dermoid Cyst,@DISEASE_Dermoid_Cyst,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Developmental Disabilities,@DISEASE_Developmental_Disabilities,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Diabetes Gestational,@DISEASE_Diabetes_Gestational,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Diabetes Insipidus,@DISEASE_Diabetes_Insipidus,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Diabetes Mellitus Insulin Dependent 19,@DISEASE_Diabetes_Mellitus_Insulin_Dependent_19,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Diarrhea,@DISEASE_Diarrhea,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Diarrhea 5 With Tufting Enteropathy Congenital,@DISEASE_Diarrhea_5_With_Tufting_Enteropathy_Congenital,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Diffuse Neurofibrillary Tangles with Calcification,@DISEASE_Diffuse_Neurofibrillary_Tangles_with_Calcification,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Disease Progression,@DISEASE_Disease_Progression,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Disease Resistance,@DISEASE_Disease_Resistance,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Disorders of Excessive Somnolence,@DISEASE_Disorders_of_Excessive_Somnolence,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dissection Thoracic Aorta,@DISEASE_Dissection_Thoracic_Aorta,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Disseminated Intravascular Coagulation,@DISEASE_Disseminated_Intravascular_Coagulation,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Drug Eruptions,@DISEASE_Drug_Eruptions,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Drug Overdose,@DISEASE_Drug_Overdose,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dry Eye Syndromes,@DISEASE_Dry_Eye_Syndromes,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dwarfism stiff joint ocular abnormalities,@DISEASE_Dwarfism_stiff_joint_ocular_abnormalities,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dykes Markes Harper syndrome,@DISEASE_Dykes_Markes_Harper_syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dyskinesia Drug Induced,@DISEASE_Dyskinesia_Drug_Induced,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Ear Diseases,@DISEASE_Ear_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Ectodermal Dysplasia,@DISEASE_Ectodermal_Dysplasia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Ectrodactyly cardiopathy dysmorphism,@DISEASE_Ectrodactyly_cardiopathy_dysmorphism,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Eczema,@DISEASE_Eczema,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Elbow Injuries,@DISEASE_Elbow_Injuries,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Embryo Loss,@DISEASE_Embryo_Loss,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Emphysematous Cholecystitis,@DISEASE_Emphysematous_Cholecystitis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Encephalitis Japanese,@DISEASE_Encephalitis_Japanese,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Endocardial Fibroelastosis,@DISEASE_Endocardial_Fibroelastosis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Endotoxemia,@DISEASE_Endotoxemia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Enhanced S Cone Syndrome,@DISEASE_Enhanced_S_Cone_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Enteritis,@DISEASE_Enteritis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Epilepsia Partialis Continua,@DISEASE_Epilepsia_Partialis_Continua,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Epilepsies Partial,@DISEASE_Epilepsies_Partial,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Epilepsy Absence,@DISEASE_Epilepsy_Absence,1026
