"drug","disease","pmid","positive","pub_year","pub_types"
"Pravastatin","Coronary Disease","24854628",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S."
"Pravastatin","Heart Diseases","24854628",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S."
"Pravastatin","Stroke","24854628",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S."
"Pravastatin","Cardiovascular Diseases","24816038",TRUE,"2014","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Acute Coronary Syndrome","24786143",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Disease Progression","24632963",TRUE,"2014","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Coronary Artery Disease","24614628",TRUE,"2014","Comparative Study; Journal Article; Randomized Controlled Trial"
"Pravastatin","Acute Coronary Syndrome","24561494",TRUE,"2014","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Cardiovascular Diseases","24528686",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Coronary Disease","24508492",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Heart Failure","24508492",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Coronary Disease","24447238",TRUE,"2014","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Acute Coronary Syndrome","24337500",TRUE,"2015","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Pravastatin","Coronary Artery Disease","24337500",TRUE,"2015","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Pravastatin","Diabetes Mellitus","24328357",TRUE,"2014","Clinical Trial, Phase IV; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Metabolic Syndrome","24328357",TRUE,"2014","Clinical Trial, Phase IV; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Cardiovascular Diseases","24211751",TRUE,"2013","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Kidney Failure, Chronic","24211751",TRUE,"2013","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Cardiovascular Diseases","24174588",TRUE,"2013","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Coronary Disease","24152981",TRUE,"2013","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Coronary Disease","24140630",TRUE,"2014","Journal Article; Randomized Controlled Trial"
"Pravastatin","Heart Failure","24140630",TRUE,"2014","Journal Article; Randomized Controlled Trial"
"Pravastatin","Stroke","24140630",TRUE,"2014","Journal Article; Randomized Controlled Trial"
"Pravastatin","Coronary Disease","24092750",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Disease Progression","24092750",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Disease-Free Survival","24092750",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Coronary Disease","24023757",TRUE,"2013","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Stroke","24015915",TRUE,"2014","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Coronary Disease","23889716",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Pravastatin","Hypertension","23889716",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Pravastatin","Kidney Failure, Chronic","23889716",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Pravastatin","Coronary Artery Disease","23863812",TRUE,"2013","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Diabetes Mellitus, Type 2","23863812",TRUE,"2013","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Cardiovascular Diseases","23839541",TRUE,"2014","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Stroke","23839541",TRUE,"2014","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Coronary Disease","23816477",TRUE,"2013","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Pravastatin","Cardiovascular Diseases","23748166",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial"
"Pravastatin","Coronary Artery Disease","23748166",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial"
"Pravastatin","Disease Models, Animal","23640485",TRUE,"2013","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Acute Coronary Syndrome","23585310",TRUE,"2013","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Cardiovascular Diseases","23522341",TRUE,"2013","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Diabetes Mellitus, Type 2","23522341",TRUE,"2013","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Coronary Artery Disease","23500254",TRUE,"2013","Comparative Study; Journal Article; Randomized Controlled Trial"
"Pravastatin","Coronary Artery Disease","23497779",TRUE,"2013","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Pravastatin","Diabetes Complications","23466100",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Diabetes Mellitus, Type 2","23466100",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Coronary Artery Disease","23433768",TRUE,"2013","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Pravastatin","Disease Progression","23428922",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Cardiovascular Diseases","23414490",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Cognition Disorders","23414490",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Pravastatin","Stroke","23414490",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Hydrochlorothiazide; Lisinopril",NA,NA,FALSE,NA,NA
"Lamotrigine","Bipolar Disorder","34181361",TRUE,NA,"Journal Article; Randomized Controlled Trial"
"Lamotrigine","Bipolar Disorder","30630782",TRUE,"2018","Journal Article; Randomized Controlled Trial"
"Lamotrigine","Memory Disorders","30612854",TRUE,"2019","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","30375699",TRUE,"2018","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","30124585",TRUE,"2018","Journal Article; Randomized Controlled Trial"
"Lamotrigine","Depressive Disorder","30124585",TRUE,"2018","Journal Article; Randomized Controlled Trial"
"Lamotrigine","Borderline Personality Disorder","29651981",TRUE,"2018","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Substance-Related Disorders","29651981",TRUE,"2018","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Borderline Personality Disorder","29621901",TRUE,"2018","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Polycystic Ovary Syndrome","29144993",TRUE,"2018","Comparative Study; Journal Article; Randomized Controlled Trial"
"Lamotrigine","SUNCT Syndrome","29096522",TRUE,"2018","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Myotonic Disorders","29050397",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Lamotrigine","Child Behavior Disorders","28916534",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Lamotrigine","Bipolar Disorder","28833962",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Lamotrigine","Pain","28488610",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Lamotrigine","Pain Threshold","28488610",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Lamotrigine","Stroke","28488610",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Lamotrigine","Bipolar Disorder","28381796",TRUE,"2017","Journal Article; Pragmatic Clinical Trial"
"Lamotrigine","Pain Measurement","27527240",TRUE,"2017","Comparative Study; Journal Article; Randomized Controlled Trial"
"Lamotrigine","Pain, Postoperative","27487492",TRUE,"2017","Comparative Study; Journal Article; Randomized Controlled Trial"
"Lamotrigine","Bipolar Disorder","27284082",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Lamotrigine","Bipolar Disorder","26829597",TRUE,"2016","Controlled Clinical Trial; Journal Article"
"Lamotrigine","Depressive Disorder, Major","26829597",TRUE,"2016","Controlled Clinical Trial; Journal Article"
"Lamotrigine","Depressive Disorder, Treatment-Resistant","26829597",TRUE,"2016","Controlled Clinical Trial; Journal Article"
"Lamotrigine","Bipolar Disorder","26687300",TRUE,"2016","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","26598477",TRUE,"2015","Clinical Trial, Phase III; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Borderline Personality Disorder","26187496",TRUE,"2015","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","25935378",TRUE,"2015","Clinical Trial; Journal Article; Multicenter Study; Observational Study"
"Lamotrigine","Alzheimer Disease","25516380",TRUE,"2015","Controlled Clinical Trial; Journal Article; Observational Study; Research Support, Non-U.S. Gov't"
"Lamotrigine","Mental Disorders","25516380",TRUE,"2015","Controlled Clinical Trial; Journal Article; Observational Study; Research Support, Non-U.S. Gov't"
"Lamotrigine","Treatment Failure","24994842",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Treatment Failure","24292995",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","23702258",TRUE,"2013","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Depressive Disorder","23702258",TRUE,"2013","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","23426799",TRUE,"2013","Clinical Trial; Journal Article"
"Lamotrigine","Bipolar Disorder","23261129",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Metabolic Syndrome","23261129",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","23238761",TRUE,"2013","Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Lamotrigine","Depressive Disorder","23238761",TRUE,"2013","Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Lamotrigine","Diagnostic and Statistical Manual of Mental Disorders","23238761",TRUE,"2013","Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Lamotrigine","Cognition Disorders","23217729",TRUE,"2013","Clinical Trial, Phase III; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","23107222",TRUE,"2012","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","22846159",TRUE,"2013","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","22708645",TRUE,"2012","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","22669171",TRUE,"2012","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Cocaine-Related Disorders","22669171",TRUE,"2012","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","22467845",TRUE,"2012","Clinical Trial; Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lamotrigine","Depressive Disorder","22467845",TRUE,"2012","Clinical Trial; Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lamotrigine","Disease-Free Survival","22377180",TRUE,"2012","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Treatment Failure","22377180",TRUE,"2012","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Obsessive-Compulsive Disorder","22351381",TRUE,"2012","Journal Article; Randomized Controlled Trial"
"Lamotrigine","Bipolar Disorder","22329473",TRUE,"2012","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","22329471",TRUE,"2012","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Stevens-Johnson Syndrome","22092454",TRUE,"2012","Clinical Trial; Journal Article; Multicenter Study; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","21676132",TRUE,"2011","Clinical Trial; Journal Article; Multicenter Study; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lamotrigine","Acute Disease","21672493",TRUE,"2011","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","21672493",TRUE,"2011","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Depressive Disorder, Major","21672493",TRUE,"2011","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Pain Measurement","21621166",TRUE,"2011","Clinical Trial, Phase I; Clinical Trial, Phase II; Comparative Study; Journal Article; Research Support, Non-U.S. Gov't"
"Lamotrigine","Depressive Disorder, Major","21367355",TRUE,"2011","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Depressive Disorder, Treatment-Resistant","21367355",TRUE,"2011","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","21320258",TRUE,"2011","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","21240149",TRUE,"2010","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lamotrigine","Substance-Related Disorders","21240149",TRUE,"2010","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","21071096",TRUE,"2011","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","20816040",TRUE,"2010","Clinical Trial; Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lamotrigine","Bipolar Disorder","20712749",TRUE,"2010","Comparative Study; Journal Article; Randomized Controlled Trial"
"Quetiapine",NA,NA,FALSE,NA,NA
"Fluticasone; Salmeterol",NA,NA,FALSE,NA,NA
"Clonazepam","Burning Mouth Syndrome","40449129",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Clonazepam","Disease Progression","40449129",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Clonazepam","Rare Diseases","39740803",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Clonazepam","Sleep Initiation and Maintenance Disorders","39374004",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Clonazepam","Dystonic Disorders","38945037",TRUE,"2024","Comparative Study; Journal Article; Randomized Controlled Trial"
"Clonazepam","Burning Mouth Syndrome","35897370",TRUE,"2022","Journal Article; Randomized Controlled Trial"
"Clonazepam","Sleep Initiation and Maintenance Disorders","35897370",TRUE,"2022","Journal Article; Randomized Controlled Trial"
"Clonazepam","Parkinson Disease","35660990",TRUE,"2022","Journal Article; Randomized Controlled Trial"
"Clonazepam","Sleep Wake Disorders","35660990",TRUE,"2022","Journal Article; Randomized Controlled Trial"
"Clonazepam","REM Sleep Behavior Disorder","35141811",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Clonazepam","Bipolar Disorder","34027853",TRUE,"2022","Randomized Controlled Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Clonazepam","Obsessive-Compulsive Disorder","34027853",TRUE,"2022","Randomized Controlled Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Clonazepam","Anxiety Disorders","33009629",TRUE,"2020","Comparative Study; Equivalence Trial; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Clonazepam","Parkinson Disease","31674060",TRUE,"2020","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","REM Sleep Behavior Disorder","31674060",TRUE,"2020","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Parkinson Disease","31035190",TRUE,"2019","Journal Article; Randomized Controlled Trial"
"Clonazepam","REM Sleep Behavior Disorder","31035190",TRUE,"2019","Journal Article; Randomized Controlled Trial"
"Clonazepam","Bipolar Disorder","29544694",TRUE,"2018","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Bipolar Disorder","28099183",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Clonazepam","Obsessive-Compulsive Disorder","28099183",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Clonazepam","Burning Mouth Syndrome","26873501",TRUE,"2016","Comparative Study; Journal Article; Randomized Controlled Trial"
"Clonazepam","Unverricht-Lundborg Syndrome","26666500",TRUE,"2016","Clinical Trial, Phase III; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Autism Spectrum Disorder","26361994",TRUE,"2016","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Depressive Disorder, Major","26123629",TRUE,"2015","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Sleep Wake Disorders","26123629",TRUE,"2015","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Burning Mouth Syndrome","25987645",TRUE,"2015","Comparative Study; Journal Article; Randomized Controlled Trial"
"Clonazepam","Pain Measurement","25987645",TRUE,"2015","Comparative Study; Journal Article; Randomized Controlled Trial"
"Clonazepam","Pain Threshold","25687539",TRUE,"2015","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Burning Mouth Syndrome","25287613",TRUE,"2014","Clinical Trial; Letter"
"Clonazepam","Pain Measurement","25287613",TRUE,"2014","Clinical Trial; Letter"
"Clonazepam","Bipolar Disorder","25012432",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Obsessive-Compulsive Disorder","25012432",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Phobic Disorders","24399428",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Clonazepam","Pulmonary Disease, Chronic Obstructive","23597092",TRUE,"2013","Clinical Trial, Phase II; Journal Article; Research Support, Non-U.S. Gov't"
"Clonazepam","Pain","23554851",TRUE,"2013","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Pain Management","23554851",TRUE,"2013","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Parkinson Disease","23388588",TRUE,"2012","Comparative Study; English Abstract; Journal Article; Randomized Controlled Trial"
"Clonazepam","Sleep Wake Disorders","23388588",TRUE,"2012","Comparative Study; English Abstract; Journal Article; Randomized Controlled Trial"
"Clonazepam","REM Sleep Behavior Disorder","23098778",TRUE,"2013","Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Clonazepam","REM Sleep Behavior Disorder","22989561",TRUE,"2013","Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Clonazepam","Anxiety Disorders","22784349",TRUE,"2012","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Disorders of Excessive Somnolence","22784349",TRUE,"2012","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Phobic Disorders","22784349",TRUE,"2012","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Pain Measurement","22718547",TRUE,"2012","Journal Article; Randomized Controlled Trial"
"Clonazepam","Restless Legs Syndrome","22718547",TRUE,"2012","Journal Article; Randomized Controlled Trial"
"Clonazepam","Substance Withdrawal Syndrome","22424905",TRUE,"2012","Clinical Trial; Journal Article"
"Clonazepam","Substance-Related Disorders","22424905",TRUE,"2012","Clinical Trial; Journal Article"
"Clonazepam","Burning Mouth Syndrome","22344742",TRUE,"2012","Comparative Study; Journal Article; Randomized Controlled Trial"
"Clonazepam","Diagnostic and Statistical Manual of Mental Disorders","22233697",TRUE,"2012","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Panic Disorder","22198456",TRUE,"2012","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Kidney Failure, Chronic","22057073",TRUE,"2011","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Sleep Wake Disorders","22057073",TRUE,"2011","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Panic Disorder","21719111",TRUE,"2011","Journal Article; Randomized Controlled Trial"
"Clonazepam","Panic Disorder","21364347",TRUE,"2011","Comparative Study; Letter; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Panic Disorder","21344132",TRUE,"2011","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Alcohol-Induced Disorders, Nervous System","21123365",TRUE,"2011","Clinical Trial; Comparative Study; Journal Article"
"Clonazepam","Substance Withdrawal Syndrome","21123365",TRUE,"2011","Clinical Trial; Comparative Study; Journal Article"
"Clonazepam","Panic Disorder","20546699",TRUE,"2010","Journal Article; Randomized Controlled Trial"
"Clonazepam","Substance Withdrawal Syndrome","20546699",TRUE,"2010","Journal Article; Randomized Controlled Trial"
"Clonazepam","Panic Disorder","20473065",TRUE,"2010","Clinical Trial; Comparative Study; Journal Article; Research Support, Non-U.S. Gov't"
"Clonazepam","Substance Withdrawal Syndrome","20473065",TRUE,"2010","Clinical Trial; Comparative Study; Journal Article; Research Support, Non-U.S. Gov't"
"Clonazepam","Restless Legs Syndrome","20156514",TRUE,"2010","Clinical Trial; Journal Article; Multicenter Study"
"Clonazepam","Burning Mouth Syndrome","20083352",TRUE,"2010","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Pain Measurement","20083352",TRUE,"2010","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Burning Mouth Syndrome","22750263",TRUE,"2010","Journal Article; Randomized Controlled Trial"
"Clonazepam","Pain Measurement","22750263",TRUE,"2010","Journal Article; Randomized Controlled Trial"
"Clonazepam","Depressive Disorder, Major","19898245",TRUE,"2010","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Diagnostic and Statistical Manual of Mental Disorders","19814948",TRUE,"2009","Clinical Trial, Phase III; Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Clonazepam","Panic Disorder","19814948",TRUE,"2009","Clinical Trial, Phase III; Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Clonazepam","Stress Disorders, Post-Traumatic","19814948",TRUE,"2009","Clinical Trial, Phase III; Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Clonazepam","Pain Threshold","19730280",TRUE,"2009","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Psychomotor Disorders","19730280",TRUE,"2009","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Diagnostic and Statistical Manual of Mental Disorders","19597364",TRUE,"2009","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Phobic Disorders","19597364",TRUE,"2009","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Phobic Disorders","18774274",TRUE,"2008","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Clonazepam","Cochlear Diseases","17260879",TRUE,"2006","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Pain Measurement","17260879",TRUE,"2006","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Treatment Failure","17260879",TRUE,"2006","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Panic Disorder","16092896",TRUE,"2005","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Psychophysiologic Disorders","15915004",TRUE,"2005","Clinical Trial; Comparative Study; Controlled Clinical Trial; Journal Article"
"Clonazepam","Obsessive-Compulsive Disorder","15517844",TRUE,"2004","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Panic Disorder","15380399",TRUE,"2004","Clinical Trial; Journal Article; Randomized Controlled Trial"
"Clonazepam","Combat Disorders","15252193",TRUE,"2004","Clinical Trial; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, U.S. Gov't, Non-P.H.S."
"Clonazepam","Sleep Wake Disorders","15252193",TRUE,"2004","Clinical Trial; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, U.S. Gov't, Non-P.H.S."
