drug,nct_id,title,status,phase,disease,first_submit,_row_id,disease_raw,disease_resolved_label,disease_resolved_id,match_tier,tie_top_score,extra_tokens,missing_tokens,n_candidates_returned,shared_tokens_best,flag_too_specific,accept_any_candidate,accept_min_overlap
Olmesartan,NCT03319706,Bioequivalence Study of Torrent Pharmaceuticals Ltd.'s Olmesartan Medoxomil Tablets Under Fed Conditions,COMPLETED,PHASE1,Healthy Subjects,2017-10-19 00:00:00+00:00,22908,Healthy Subjects,,,,False,0,0,0,0,False,False,False
Olmesartan,NCT01200407,Amlodipine And Olmesartan Medoxomil In Hypertensive Filipino Patients,TERMINATED,,Hypertension,2010-08-25 00:00:00+00:00,22909,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT00185094,"A Comparison of the Effect of Olmesartan Medoxomil, Losartan Potassium, and Atenolol on the Ability of Overweight Patients With High Blood Pressure to Respond to Insulin",COMPLETED,PHASE4,Hypertension; Insulin Resistance; Metabolic Syndrome,2005-09-09 00:00:00+00:00,22910,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT00185094,"A Comparison of the Effect of Olmesartan Medoxomil, Losartan Potassium, and Atenolol on the Ability of Overweight Patients With High Blood Pressure to Respond to Insulin",COMPLETED,PHASE4,Hypertension; Insulin Resistance; Metabolic Syndrome,2005-09-09 00:00:00+00:00,22910,Insulin Resistance,Insulin Resistance,@DISEASE_Insulin_Resistance,,False,0,0,0,0,False,True,False
Olmesartan,NCT00185094,"A Comparison of the Effect of Olmesartan Medoxomil, Losartan Potassium, and Atenolol on the Ability of Overweight Patients With High Blood Pressure to Respond to Insulin",COMPLETED,PHASE4,Hypertension; Insulin Resistance; Metabolic Syndrome,2005-09-09 00:00:00+00:00,22910,Metabolic Syndrome,Metabolic Syndrome,@DISEASE_Metabolic_Syndrome,,False,0,0,6,0,False,True,False
Olmesartan,NCT05660135,Reduction Efficacy of OLOMAX for Blood Pressure and Low-density Lipoprotein Cholesterol in Hypertensive Patients With Dyslipidemia,ACTIVE_NOT_RECRUITING,,Hypertension; Dyslipidemias,2022-12-13 00:00:00+00:00,22911,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT05660135,Reduction Efficacy of OLOMAX for Blood Pressure and Low-density Lipoprotein Cholesterol in Hypertensive Patients With Dyslipidemia,ACTIVE_NOT_RECRUITING,,Hypertension; Dyslipidemias,2022-12-13 00:00:00+00:00,22911,Dyslipidemias,Dyslipidemias,@DISEASE_Dyslipidemias,,False,0,0,0,0,False,True,False
Olmesartan,NCT01599104,Efficacy and Safety of LCZ696 in Comparison to Olmesartan in Japanese Patients With Essential Hypertension,COMPLETED,PHASE3,Essential Hypertension,2012-05-13 00:00:00+00:00,22912,Essential Hypertension,Essential Hypertension,@DISEASE_Essential_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT01180205,"Telmisartan, Amlodipine and Flow Mediated Dilation",UNKNOWN,PHASE4,Hypertension,2010-08-04 00:00:00+00:00,22913,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT02373462,Effect of olmesaRtan on Walking distancE and quaLIty of lifE in Peripheral Artery Disease Patients With Hypertension Treated For Intermittent Claudication (RELIEF),TERMINATED,PHASE4,Peripheral Artery Disease With Intermittent Claudication,2015-02-14 00:00:00+00:00,22914,Peripheral Artery Disease With Intermittent Claudication,,,,False,0,0,0,0,False,False,False
Olmesartan,NCT01764295,Clinical Study for Patients With Hypertension Associated With Dyslipidemia,COMPLETED,PHASE3,Hypertension; Dyslipidemia,2013-01-07 00:00:00+00:00,22915,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT01764295,Clinical Study for Patients With Hypertension Associated With Dyslipidemia,COMPLETED,PHASE3,Hypertension; Dyslipidemia,2013-01-07 00:00:00+00:00,22915,Dyslipidemia,Dyslipidemias,@DISEASE_Dyslipidemias,,False,0,0,0,0,False,True,False
Olmesartan,NCT02609490,Azilsartan in Chinese Patients With Mild and Moderate Hypertension,COMPLETED,PHASE3,Hypertension,2015-11-17 00:00:00+00:00,22916,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT01831479,Investigation of Pharmacokinetic Interaction Between Rosuvastatin and Olmesartan in Healthy Male Volunteers,COMPLETED,PHASE1,Healthy,2013-03-24 00:00:00+00:00,22917,Healthy,,,blocked_non_disease,False,0,0,0,0,False,False,False
Olmesartan,NCT01838850,"Efficacy and Safety Study of Olmesartan Medoxomil, Amlodipine and Hydrochlorothiazide Combination Therapy in Patients With Hypertension Not Controlled With Olmesartan Medoxomil and Hydrochlorothiazide Combination Therapy",COMPLETED,PHASE3,Essential Hypertension,2013-04-22 00:00:00+00:00,22918,Essential Hypertension,Essential Hypertension,@DISEASE_Essential_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT01113047,Aliskiren in Combination With Amlodipine in Hypertensive Patients Not Responding to Angiotensin Receptor Blocker (ARB) Plus Amlodipine,COMPLETED,PHASE3,Essential Hypertension,2010-04-27 00:00:00+00:00,22919,Essential Hypertension,Essential Hypertension,@DISEASE_Essential_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT00846365,Efficacy and Safety of Azilsartan Medoxomil Plus Chlorthalidone in Participants With Moderate to Severe Hypertension,COMPLETED,PHASE3,Essential Hypertension,2009-02-13 00:00:00+00:00,22920,Essential Hypertension,Essential Hypertension,@DISEASE_Essential_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT00185133,Study of Co-administration of Olmesartan Medoxomil Plus Amlodipine in Patients With Mild to Severe Hypertension,COMPLETED,PHASE3,Hypertension,2005-09-09 00:00:00+00:00,22921,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT05917275,Multi-Omics to Predict the Blood Pressure Response to Antihypertensives,RECRUITING,PHASE4,Primary Hypertension,2023-06-06 00:00:00+00:00,22922,Primary Hypertension,,,,False,0,0,2,0,False,False,False
Olmesartan,NCT02360956,Efficacy Study of Olmesartan Medoxomil on Coronary Atherosclerosis and Epicardial Adipose Tissue(EAT),UNKNOWN,PHASE4,Coronary Atherosclerosis,2015-01-15 00:00:00+00:00,22923,Coronary Atherosclerosis,,,,False,0,0,1,0,False,False,False
Olmesartan,NCT02962258,"BE Study of Torrent's Olmesartan Medoxomil, Amlodipine and Hydrochlorothiazide Tab - Fed Conditions",COMPLETED,PHASE1,Healthy Subjects,2016-11-09 00:00:00+00:00,22924,Healthy Subjects,,,,False,0,0,0,0,False,False,False
Olmesartan,NCT00185055,"The Relative Effects of Olmesartan Medoxomil, Irbesartan and Valsartan on the Activity of the Blood Pressure Control System in Healthy Subjects",COMPLETED,PHASE4,Healthy,2005-09-09 00:00:00+00:00,22925,Healthy,,,blocked_non_disease,False,0,0,0,0,False,False,False
Olmesartan,NCT02962336,"Bioequivalence Study of Torrent's Olmesartan Medoxomil, Amlodipine and Hydrochloride Tablets Under Fasting Conditions.",COMPLETED,PHASE1,Healthy Subjects,2016-11-09 00:00:00+00:00,22926,Healthy Subjects,,,,False,0,0,0,0,False,False,False
Olmesartan,NCT00151775,Assessment of Efficacy and Safety of Olmesartan Medoxomil in Children and Adolescent Patients With High Blood Pressure,COMPLETED,PHASE2; PHASE3,Hypertension,2005-09-07 00:00:00+00:00,22927,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT04856969,Clinical Trial to Evaluate Pharmacokinetic Interaction of ATB-1011 and ATB-1012 in Healthy Adult Volunteers,COMPLETED,PHASE1,Healthy Adult Volunteers,2021-04-20 00:00:00+00:00,22928,Healthy Adult Volunteers,,,,False,0,0,0,0,False,False,False
Olmesartan,NCT03318354,Bioequivalence Study of Torrent Pharmaceuticals Ltd.'s Olmesartan Medoxomil Tablet Under Fasting Conditions,COMPLETED,PHASE1,Healthy Subjects,2017-10-19 00:00:00+00:00,22929,Healthy Subjects,,,,False,0,0,0,0,False,False,False
Olmesartan,NCT04174456,Combination of Olmesartan Effect on Myocardial Viability of Patients With Dilated Cardiomyopathy,UNKNOWN,,Dilated Cardiomyopathy,2019-11-18 00:00:00+00:00,22930,Dilated Cardiomyopathy,Cardiomyopathy Dilated,@DISEASE_Cardiomyopathy_Dilated,,False,0,0,0,0,False,True,False
Olmesartan,NCT00141453,ORIENT: Olmesartan Reducing Incidence of End Stage Renal Disease in Diabetic Nephropathy Trial,COMPLETED,PHASE3,Diabetic Nephropathy; Type 2 Diabetes Mellitus; Proteinuria,2005-08-31 00:00:00+00:00,22931,Diabetic Nephropathy,Diabetic Nephropathies,@DISEASE_Diabetic_Nephropathies,,False,0,0,1,0,False,True,False
Olmesartan,NCT00141453,ORIENT: Olmesartan Reducing Incidence of End Stage Renal Disease in Diabetic Nephropathy Trial,COMPLETED,PHASE3,Diabetic Nephropathy; Type 2 Diabetes Mellitus; Proteinuria,2005-08-31 00:00:00+00:00,22931,Type 2 Diabetes Mellitus,Diabetes Mellitus Type 2,@DISEASE_Diabetes_Mellitus_Type_2,,False,0,0,0,0,False,True,False
Olmesartan,NCT00141453,ORIENT: Olmesartan Reducing Incidence of End Stage Renal Disease in Diabetic Nephropathy Trial,COMPLETED,PHASE3,Diabetic Nephropathy; Type 2 Diabetes Mellitus; Proteinuria,2005-08-31 00:00:00+00:00,22931,Proteinuria,Proteinuria,@DISEASE_Proteinuria,,False,0,0,4,0,False,True,False
Olmesartan,NCT00134160,OlmeSartan and Calcium Antagonists Randomized (OSCAR) Study,COMPLETED,PHASE4,Hypertension; Cardiovascular Diseases,2005-08-22 00:00:00+00:00,22932,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT00134160,OlmeSartan and Calcium Antagonists Randomized (OSCAR) Study,COMPLETED,PHASE4,Hypertension; Cardiovascular Diseases,2005-08-22 00:00:00+00:00,22932,Cardiovascular Diseases,Cardiovascular Diseases,@DISEASE_Cardiovascular_Diseases,,False,0,0,0,0,False,True,False
Olmesartan,NCT03655964,Effect of Olmesartan and Nebivolol on Ambulatory Blood Pressure and Arterial Stiffness in Acute Stage of Ischemic Stroke,COMPLETED,PHASE2,"Stroke, Ischemic",2018-08-30 00:00:00+00:00,22933,"Stroke, Ischemic",Ischemic Stroke,@DISEASE_Ischemic_Stroke,,False,0,0,1,0,False,True,False
Olmesartan,NCT04138888,A Bioequivalence Study of Two Different Formulations of Olmesartan Medoxomil/ Hydrochlorothiazide After a Single Oral Dose Administration Under Fasting Conditions,UNKNOWN,PHASE1,Bioequivalence,2019-10-23 00:00:00+00:00,22934,Bioequivalence,,,,False,0,0,0,0,False,False,False
Olmesartan,NCT01785472,Efficacy and Safety of LCZ696 in Comparison to Olmesartan in Asian Patients With Essential Hypertension,COMPLETED,PHASE3,Essential Hypertension,2013-02-05 00:00:00+00:00,22935,Essential Hypertension,Essential Hypertension,@DISEASE_Essential_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT05033535,s086 Tablets in the Treatment of Mild to Moderate Essential Hypertension,UNKNOWN,PHASE2,Essential Hypertension,2021-08-25 00:00:00+00:00,22936,Essential Hypertension,Essential Hypertension,@DISEASE_Essential_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT00362115,Safety and Efficacy of Azilsartan Medoxomil in Participants With Mild to Moderate Hypertension,COMPLETED,PHASE2,Hypertension,2006-08-07 00:00:00+00:00,22937,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT05498675,Effect of Sacubitril/Valsartan on Cardiac Function in Hypertensive Patients Stratified by BMI: A Real World Study,RECRUITING,,Sacubitril/Valsartan; Hypertension; Obesity,2022-08-01 00:00:00+00:00,22938,Sacubitril/Valsartan,,,,False,0,0,0,0,False,False,False
Olmesartan,NCT05498675,Effect of Sacubitril/Valsartan on Cardiac Function in Hypertensive Patients Stratified by BMI: A Real World Study,RECRUITING,,Sacubitril/Valsartan; Hypertension; Obesity,2022-08-01 00:00:00+00:00,22938,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT05498675,Effect of Sacubitril/Valsartan on Cardiac Function in Hypertensive Patients Stratified by BMI: A Real World Study,RECRUITING,,Sacubitril/Valsartan; Hypertension; Obesity,2022-08-01 00:00:00+00:00,22938,Obesity,Obesity,@DISEASE_Obesity,,False,0,0,0,0,False,True,False
Olmesartan,NCT01992796,Angiotensin II Antagonist in Severe Sepsis,UNKNOWN,PHASE3,Severe Sepsis,2013-11-11 00:00:00+00:00,22939,Severe Sepsis,,,,False,0,0,1,0,False,False,False
Olmesartan,NCT01198496,Recurrent Stroke Prevention Clinical Outcome Study,UNKNOWN,PHASE4,Hypertension; Stroke; Blood Pressure,2010-08-28 00:00:00+00:00,22940,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT01198496,Recurrent Stroke Prevention Clinical Outcome Study,UNKNOWN,PHASE4,Hypertension; Stroke; Blood Pressure,2010-08-28 00:00:00+00:00,22940,Stroke,Stroke,@DISEASE_Stroke,,False,0,0,0,0,False,True,False
Olmesartan,NCT01198496,Recurrent Stroke Prevention Clinical Outcome Study,UNKNOWN,PHASE4,Hypertension; Stroke; Blood Pressure,2010-08-28 00:00:00+00:00,22940,Blood Pressure,,,,False,0,0,2,0,False,False,False
Olmesartan,NCT02735707,"Randomized, Embedded, Multifactorial Adaptive Platform Trial for Community- Acquired Pneumonia",RECRUITING,PHASE3,"Community-acquired Pneumonia, Influenza, COVID-19",2015-12-11 00:00:00+00:00,22941,"Community-acquired Pneumonia, Influenza, COVID-19",,,,False,0,0,0,0,False,False,False
Olmesartan,NCT00185172,Olmesartan in Essential Hypertension,COMPLETED,PHASE3,Essential Hypertension,2005-09-12 00:00:00+00:00,22942,Essential Hypertension,Essential Hypertension,@DISEASE_Essential_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT02377661,Lowering Blood Pressure in Primary Care in Vienna,COMPLETED,PHASE4,Hypertension,2015-02-16 00:00:00+00:00,22943,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT04467931,ACEI or ARB and COVID-19 Severity and Mortality in US Veterans,COMPLETED,,Hypertension; COVID,2020-07-06 00:00:00+00:00,22944,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT04467931,ACEI or ARB and COVID-19 Severity and Mortality in US Veterans,COMPLETED,,Hypertension; COVID,2020-07-06 00:00:00+00:00,22944,COVID,,,,False,0,0,10,0,False,False,False
Olmesartan,NCT00139698,Olmesartan Alone or in Combination With Hydrochlorothiazide in Subjects With Mild to Moderate Essential Hypertension,COMPLETED,PHASE3,Essential Hypertension,2005-08-29 00:00:00+00:00,22945,Essential Hypertension,Essential Hypertension,@DISEASE_Essential_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT04606563,Host Response Mediators in Coronavirus (COVID-19) Infection - Is There a Protective Effect of Losartan and Other ARBs on Outcomes of Coronavirus Infection?,TERMINATED,PHASE3,Covid19; SARS-CoV Infection,2020-10-27 00:00:00+00:00,22946,Covid19,,,,False,0,0,0,0,False,False,False
Olmesartan,NCT04606563,Host Response Mediators in Coronavirus (COVID-19) Infection - Is There a Protective Effect of Losartan and Other ARBs on Outcomes of Coronavirus Infection?,TERMINATED,PHASE3,Covid19; SARS-CoV Infection,2020-10-27 00:00:00+00:00,22946,SARS-CoV Infection,,,,False,0,0,2,0,False,False,False
Olmesartan,NCT02848170,Study of CS-3150 Compared to Olmesartan in Patients With Essential Hypertension,COMPLETED,,Essential Hypertension,2016-07-26 00:00:00+00:00,22947,Essential Hypertension,Essential Hypertension,@DISEASE_Essential_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT01377285,Renoprotection by Pentoxifylline and Angiotensin Receptor Blocker in Chronic Kidney Disease (CKD),UNKNOWN,PHASE4,Chronic Renal Failure,2010-06-08 00:00:00+00:00,22948,Chronic Renal Failure,,,,False,0,0,1,0,False,False,False
Olmesartan,NCT00151827,Olmesartan Medoxomil in Hypertension and Renal Impairment,COMPLETED,PHASE3,Essential Hypertension; Renal Impairment,2005-09-08 00:00:00+00:00,22949,Essential Hypertension,Essential Hypertension,@DISEASE_Essential_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT00151827,Olmesartan Medoxomil in Hypertension and Renal Impairment,COMPLETED,PHASE3,Essential Hypertension; Renal Impairment,2005-09-08 00:00:00+00:00,22949,Renal Impairment,,,,False,0,0,0,0,False,False,False
Olmesartan,NCT00295542,Ambulatory Blood Pressure Monitoring in the Prediction of Cardiovascular Events and Effects of Chronotherapy,COMPLETED,PHASE4,Hypertension,2006-02-21 00:00:00+00:00,22950,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT01132768,The Confirmatory Olmesartan Plaque Regression Study,TERMINATED,PHASE4,Essential Hypertension; Carotid Plaque,2010-05-26 00:00:00+00:00,22951,Essential Hypertension,Essential Hypertension,@DISEASE_Essential_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT01132768,The Confirmatory Olmesartan Plaque Regression Study,TERMINATED,PHASE4,Essential Hypertension; Carotid Plaque,2010-05-26 00:00:00+00:00,22951,Carotid Plaque,,,,False,0,0,1,0,False,False,False
Olmesartan,NCT00430508,Use of the Combination of Olmesartan and Hydrochlorothiazide in Essential Hypertension,COMPLETED,PHASE3,Essential Hypertension,2007-02-01 00:00:00+00:00,22952,Essential Hypertension,Essential Hypertension,@DISEASE_Essential_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT00679484,Study to Demonstrate the Non-inferiority of Olmesartan Medoxomil Versus Candesartan Cilexetil in Reducing Blood B-type (or Brain) Natriuretic Peptide Levels at Week 24,TERMINATED,PHASE3,Chronic Heart Failure; High Blood B-type (or Brain) Natriuretic Peptide (BNP) Level,2008-05-14 00:00:00+00:00,22953,Chronic Heart Failure,,,,False,0,0,0,0,False,False,False
Olmesartan,NCT00679484,Study to Demonstrate the Non-inferiority of Olmesartan Medoxomil Versus Candesartan Cilexetil in Reducing Blood B-type (or Brain) Natriuretic Peptide Levels at Week 24,TERMINATED,PHASE3,Chronic Heart Failure; High Blood B-type (or Brain) Natriuretic Peptide (BNP) Level,2008-05-14 00:00:00+00:00,22953,High Blood B-type (or Brain) Natriuretic Peptide (BNP) Level,,,,False,0,0,0,0,False,False,False
Olmesartan,NCT06608472,Fixed-dose Combination of an Angiotensin Receptor Blocker and Thiazide Diuretic for Essential Hypertension,NOT_YET_RECRUITING,PHASE3,Essential Arterial Hypertension,2024-09-19 00:00:00+00:00,22954,Essential Arterial Hypertension,,,,False,0,0,0,0,False,False,False
Olmesartan,NCT04120753,Clinical Trial to Evaluate the Efficacy and Safety of OLOMAX Tab,COMPLETED,PHASE4,Hypertension; Dyslipidemias,2019-10-08 00:00:00+00:00,22955,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT04120753,Clinical Trial to Evaluate the Efficacy and Safety of OLOMAX Tab,COMPLETED,PHASE4,Hypertension; Dyslipidemias,2019-10-08 00:00:00+00:00,22955,Dyslipidemias,Dyslipidemias,@DISEASE_Dyslipidemias,,False,0,0,0,0,False,True,False
Olmesartan,NCT00890591,Efficacy and Safety of Olmesartan Medoxomil in Stage 1 and 2 Essential Hypertension,COMPLETED,PHASE4,Essential Hypertension,2009-02-11 00:00:00+00:00,22956,Essential Hypertension,Essential Hypertension,@DISEASE_Essential_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT00430950,Combination of Olmesartan and Hydrochlorothiazide in Essential Hypertension,COMPLETED,PHASE3,Essential Hypertension,2007-02-01 00:00:00+00:00,22957,Essential Hypertension,Essential Hypertension,@DISEASE_Essential_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT01219556,Xirtam H Combination In the Treatment of Hypertension Evaluation Study.,COMPLETED,,Hypertension,2010-10-07 00:00:00+00:00,22958,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT01823900,Safety and Pharmacokinetic Comparison of Co-administration and a Combination Drug of Rosuvastatin and Olmesartan in Healthy Male Volunteers,COMPLETED,PHASE1,Healthy,2013-03-24 00:00:00+00:00,22959,Healthy,,,blocked_non_disease,False,0,0,0,0,False,False,False
Olmesartan,NCT00185159,Olmesartan Medoxomil in Diabetes Mellitus,COMPLETED,PHASE3,"Diabetes Mellitus, Type 2; Cardiovascular Disease; Kidney Disease",2005-09-12 00:00:00+00:00,22960,"Diabetes Mellitus, Type 2",Diabetes Mellitus Type 2,@DISEASE_Diabetes_Mellitus_Type_2,,False,0,0,0,0,False,True,False
Olmesartan,NCT00185159,Olmesartan Medoxomil in Diabetes Mellitus,COMPLETED,PHASE3,"Diabetes Mellitus, Type 2; Cardiovascular Disease; Kidney Disease",2005-09-12 00:00:00+00:00,22960,Cardiovascular Disease,,,,False,0,0,0,0,False,False,False
Olmesartan,NCT00185159,Olmesartan Medoxomil in Diabetes Mellitus,COMPLETED,PHASE3,"Diabetes Mellitus, Type 2; Cardiovascular Disease; Kidney Disease",2005-09-12 00:00:00+00:00,22960,Kidney Disease,,,,False,0,0,10,0,False,False,False
Olmesartan,NCT00098137,Trial to Investigate the Efficacy of Olmesartan in Paroxysmal Atrial Fibrillation,COMPLETED,PHASE3,Heart Disease; Arrhythmia; Atrial Fibrillation,2004-12-03 00:00:00+00:00,22961,Heart Disease,,,,False,0,0,0,0,False,False,False
Olmesartan,NCT00098137,Trial to Investigate the Efficacy of Olmesartan in Paroxysmal Atrial Fibrillation,COMPLETED,PHASE3,Heart Disease; Arrhythmia; Atrial Fibrillation,2004-12-03 00:00:00+00:00,22961,Arrhythmia,,,,False,0,0,0,0,False,False,False
Olmesartan,NCT00098137,Trial to Investigate the Efficacy of Olmesartan in Paroxysmal Atrial Fibrillation,COMPLETED,PHASE3,Heart Disease; Arrhythmia; Atrial Fibrillation,2004-12-03 00:00:00+00:00,22961,Atrial Fibrillation,Atrial Fibrillation,@DISEASE_Atrial_Fibrillation,,False,0,0,0,0,False,True,False
Olmesartan,NCT01309828,Long-Term Safety of Azilsartan Medoxomil and Chlorthalidone Compared to Olmesartan Medoxomil and Hydrochlorothiazide in Participants With Hypertension and Kidney Disease,COMPLETED,PHASE3,Safety,2011-03-04 00:00:00+00:00,22962,Safety,,,,False,0,0,0,0,False,False,False
Olmesartan,NCT05411887,Study to Evaluate the Effect of Improving Systolic BP and LDL-C Compared to Conventional Treatments and the Convenience of Taking Medication of Olostar Tab,ACTIVE_NOT_RECRUITING,,Hyperlipidemias; Hypertension,2022-05-19 00:00:00+00:00,22963,Hyperlipidemias,Hyperlipidemias,@DISEASE_Hyperlipidemias,,False,0,0,0,0,False,True,False
Olmesartan,NCT05411887,Study to Evaluate the Effect of Improving Systolic BP and LDL-C Compared to Conventional Treatments and the Convenience of Taking Medication of Olostar Tab,ACTIVE_NOT_RECRUITING,,Hyperlipidemias; Hypertension,2022-05-19 00:00:00+00:00,22963,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT02561884,"A Single-dose, Randomized, Two-period, Two-treatment, Two-sequence, Crossover Bioequivalence Study on a Olostar Tab Versus Two Co-administered Reference Products Olmesartan Medoxomil and Rosuvastatin Calcium in Healthy Volunteers",UNKNOWN,PHASE1,Healthy,2015-09-24 00:00:00+00:00,22964,Healthy,,,blocked_non_disease,False,0,0,0,0,False,False,False
Olmesartan,NCT02483936,Efficacy and Safety of Olmesartan Associated With Chlorthalidone Versus Benicar HCT® in Essential Hypertension Control,NOT_YET_RECRUITING,PHASE3,Arterial Hypertension,2015-06-25 00:00:00+00:00,22965,Arterial Hypertension,,,,False,0,0,6,0,False,False,False
Olmesartan,NCT01876368,Efficacy and Safety of LCZ696 Compared to Olmesartan in Essential Hypertensive Patients Not Responsive to Olmesartan,COMPLETED,PHASE3,Hypertension,2013-06-09 00:00:00+00:00,22966,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT00403481,An Examination of the Blood Pressure Lowering Ability and Safety of Olmesartan Medoxomil in Patients With Type II Diabetes,COMPLETED,PHASE4,Hypertension,2006-11-22 00:00:00+00:00,22967,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT00872586,"Evaluation of the Additional Efficacy, and Safety of Olmesartan Medoxomil 20mg / Hydrochlorothiazide 12.5mg in the Treatment of Chinese Patients With Mild to Moderate Essential Hypertension",COMPLETED,PHASE3,Essential Hypertension,2009-03-27 00:00:00+00:00,22968,Essential Hypertension,Essential Hypertension,@DISEASE_Essential_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT00791258,A Dose Escalation Study of a Combination Antihypertensive Drug in the Treatment of Various Groups of Patients Who do Not Respond to Single Drug Treatment of Their High Blood Pressure,COMPLETED,PHASE4,Hypertension,2008-11-13 00:00:00+00:00,22969,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT02128386,"Medication Adherence and ""True"" Resistance in Patients With Resistant Hypertension",UNKNOWN,,"Hypertensive Disease; Hypertension, Resistant to Conventional Therapy",2014-04-29 00:00:00+00:00,22970,Hypertensive Disease,,,,False,0,0,0,0,False,False,False
Olmesartan,NCT02128386,"Medication Adherence and ""True"" Resistance in Patients With Resistant Hypertension",UNKNOWN,,"Hypertensive Disease; Hypertension, Resistant to Conventional Therapy",2014-04-29 00:00:00+00:00,22970,"Hypertension, Resistant to Conventional Therapy",Hypertension Resistant to Conventional Therapy,@DISEASE_Hypertension_Resistant_to_Conventional_Therapy,,False,0,0,1,0,False,True,False
Olmesartan,NCT01692301,Study of the Safety and Efficacy of LCZ696 on Arterial Stiffness in Elderly Patients With Hypertension,COMPLETED,PHASE2,Hypertension,2012-09-20 00:00:00+00:00,22971,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT00772499,Vascular Improvement With Olmesartan Medoxomil Study,COMPLETED,PHASE4,Hypertension,2008-10-13 00:00:00+00:00,22972,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT05103332,Zilebesiran as Add-on Therapy in Patients With Hypertension Not Adequately Controlled by a Standard of Care Antihypertensive Medication (KARDIA-2),COMPLETED,PHASE2,Hypertension,2021-10-22 00:00:00+00:00,22973,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT02058472,Pharmacokinetic/Pharmacodynamic & Safety Study of G3041 and SEVIKAR® Tablet in Healthy Adult Volunteers,UNKNOWN,PHASE1,Healthy Adult Volunteers,2014-02-06 00:00:00+00:00,22974,Healthy Adult Volunteers,,,,False,0,0,0,0,False,False,False
Olmesartan,NCT00751751,Olmesartan Medoxomil Versus Losartan in Elderly and Very Elderly,COMPLETED,PHASE3,Essential Hypertension,2008-09-11 00:00:00+00:00,22975,Essential Hypertension,Essential Hypertension,@DISEASE_Essential_Hypertension,,False,0,0,0,0,False,True,False
Olmesartan,NCT00759551,Efficacy and Safety of Azilsartan in Subjects With Essential Hypertension,COMPLETED,PHASE2,Hypertension,2008-09-24 00:00:00+00:00,22976,Hypertension,Hypertension,@DISEASE_Hypertension,,False,0,0,0,0,False,True,False
