drug,nct_id,title,status,phase,disease,first_submit
Pioglitazone,NCT00744367,A Study of Taspoglutide Versus Placebo for the Treatment of Patients With Type 2 Diabetes Mellitus Inadequately Controlled With Metformin Plus Pioglitazone.,COMPLETED,PHASE3,Diabetes Mellitus Type 2,2008-08-29 00:00:00+00:00
Pioglitazone,NCT00300365,Pioglitazone vs Placebo in Combination With Niacin Extended Release on Low HDL,COMPLETED,PHASE2,Metabolic Syndrome,2006-03-06 00:00:00+00:00
Pioglitazone,NCT00819325,Prevention of Instent Renarrowing With Aggressive Glucose Lowering With Pioglitazone in Diabetic Patients,COMPLETED,PHASE4,Coronary Artery Disease; Angina Pectoris; Diabetes Mellitus Type 2,2009-01-06 00:00:00+00:00
Pioglitazone,NCT01175824,Comparison of the Efficacy and Safety of Two Insulin Intensification Strategies,COMPLETED,PHASE4,Diabetes Mellitus Type 2,2010-08-03 00:00:00+00:00
Pioglitazone,NCT00770445,Efficacy of Pioglitazone and Metformin on Cardiovascular Risk in Subjects With Insulin-Treated Type 2 Diabetes Mellitus.,COMPLETED,PHASE4,Diabetes Mellitus,2008-10-09 00:00:00+00:00
Pioglitazone,NCT04995978,Insulin Resistance and Androgen Deprivation Therapy,WITHDRAWN,PHASE2,Insulin Resistance,2021-08-02 00:00:00+00:00
Pioglitazone,NCT02739750,Pioglitazone and Lumbar Bone Marrow Fat in Chronic Kidney Disease,COMPLETED,,Polycystic Kidney Diseases,2016-03-23 00:00:00+00:00
Pioglitazone,NCT00849056,Safety and Efficacy of Albiglutide in Type 2 Diabetes,COMPLETED,PHASE3,Diabetes Mellitus Type 2,2009-02-19 00:00:00+00:00
Pioglitazone,NCT00835120,Pioglitazone for the Treatment of Bipolar Disorder and Comorbid Metabolic Syndrome or Insulin Resistance,COMPLETED,PHASE4,Metabolic Syndrome; Insulin Resistance,2009-02-02 00:00:00+00:00
Pioglitazone,NCT04658849,Insulin Resistance Following ADT for Prostate CA,WITHDRAWN,EARLY_PHASE1,Insulin Resistance,2020-10-27 00:00:00+00:00
Pioglitazone,NCT00951379,Pioglitazone for Oral Premalignant Lesions,TERMINATED,PHASE2,Leukoplakia Oral,2009-07-31 00:00:00+00:00
Pioglitazone,NCT04419337,Pioglitazone and SGLT2 Inhibitors vs. DPP4 Inhibitors in Patients With Stroke,UNKNOWN,PHASE2,Diabetes Mellitus; Stroke,2020-02-26 00:00:00+00:00
Pioglitazone,NCT05591235,"Effect of Metformin, Dapagliflozin, Combination of Metformin and Pioglitazone in Patients With Type 2 Diabetes",UNKNOWN,PHASE3,Insulin Resistance,2022-10-16 00:00:00+00:00
Pioglitazone,NCT04883125,Value of Using Pioglitazone in Chronic Myeloid Leukemia Treatment,COMPLETED,PHASE2,Leukemia Myelogenous Chronic BCR-ABL Positive,2021-05-11 00:00:00+00:00
Pioglitazone,NCT01339143,Compare the Effect of DPP-IV Inhibitor or TZD on Glycemic Variability and Oxidative Stress in Patient With 2 Diabetes,UNKNOWN,PHASE4,Diabetes Mellitus,2011-04-15 00:00:00+00:00
Pioglitazone,NCT01006018,DPP-4 Inhibition and TZD for DM Prevention,TERMINATED,,Prediabetic State,2009-10-27 00:00:00+00:00
Pioglitazone,NCT03878459,Dapagliflozin Plus Pioglitazone in T1DM,RECRUITING,PHASE4,Diabetes Mellitus Type 1,2019-03-14 00:00:00+00:00
Pioglitazone,NCT00994682,University of Texas H.S.C. San Antonio Pioglitazone in Non-Alcoholic Steatohepatitis Trial (UTHSCSA NASH Trial),COMPLETED,PHASE4,Diabetes Mellitus Type 2,2009-10-12 00:00:00+00:00
Pioglitazone,NCT01055223,Fracture Risk With Thiazolidinediones,COMPLETED,,Fractures Bone,2010-01-21 00:00:00+00:00
Pioglitazone,NCT00507494,Influence of Pioglitazone for Renal Transplant Function in Diabetics,COMPLETED,PHASE3,Diabetes Mellitus; Proteinuria,2007-07-25 00:00:00+00:00
Pioglitazone,NCT00816218,Molecular Mechanisms of Type 2 Diabetes Mellitus,COMPLETED,PHASE4,Diabetes Mellitus Type 2,2008-12-15 00:00:00+00:00
Pioglitazone,NCT01612858,Metabolic Abnormalities in HIV-infected Persons,COMPLETED,PHASE4,Lipodystrophy; HIV Infections,2012-06-04 00:00:00+00:00
Pioglitazone,NCT00091949,Insulin Resistance Intervention After Stroke Trial,COMPLETED,PHASE3,Stroke; Myocardial Infarction,2004-09-20 00:00:00+00:00
Pioglitazone,NCT01040819,Does Pioglitazone Increase the Production of 15-EPI-Lipoxin A4?,COMPLETED,PHASE4,Diabetes Mellitus Type 2,2009-12-29 00:00:00+00:00
Pioglitazone,NCT00121667,Study Assessing Saxagliptin Treatment In Type 2 Diabetic Subjects Who Are Not Controlled With Metformin Alone,COMPLETED,PHASE3,Diabetes Mellitus Type 2,2005-07-18 00:00:00+00:00
Pioglitazone,NCT01217073,A Dose-Range Finding Study in Participants With Type 2 Diabetes (MK-3102-006),COMPLETED,PHASE2,Diabetes Mellitus Type 2,2010-10-06 00:00:00+00:00
Pioglitazone,NCT00532935,MK0431A vs. Pioglitazone in Patients With Type 2 Diabetes Mellitus (0431A-066),COMPLETED,PHASE3,Diabetes Mellitus Type 2,2007-09-19 00:00:00+00:00
Pioglitazone,NCT00639457,Exercise and Pioglitazone for HIV-Metabolic Syndromes,COMPLETED,,HIV Infections; Obesity; Lipodystrophy,2008-03-18 00:00:00+00:00
Pioglitazone,NCT06946628,New Triple Therapy in Newly Diagnosed Type 2 Diabetes,NOT_YET_RECRUITING,PHASE3,Diabetes Mellitus,2025-03-03 00:00:00+00:00
Pioglitazone,NCT00437970,Medication in Early Diabetes (MED) Study,WITHDRAWN,PHASE4,Diabetes Mellitus Type 2,2007-02-18 00:00:00+00:00
Pioglitazone,NCT00775164,"Pioglitazone Therapy in Obese Children With Insulin Resistance: A Randomized, Controlled Pilot Study",WITHDRAWN,PHASE4,Obesity; Insulin Resistance,2008-10-16 00:00:00+00:00
Pioglitazone,NCT00225277,Efficacy Study of Pioglitazone Compared to Glimepiride on Coronary Atherosclerotic Disease Progression in Subjects With Type 2 Diabetes Mellitus,COMPLETED,PHASE3,Diabetes Mellitus,2005-09-21 00:00:00+00:00
Pioglitazone,NCT01686711,"A Double-blind, Parallel Group, Comparative Study of Coadministration AD-4833 and SYR-322",COMPLETED,PHASE4,Diabetes Mellitus,2012-08-31 00:00:00+00:00
Pioglitazone,NCT02535832,Skeletal Muscle Dysfunction in Rheumatoid Arthritis (RA),COMPLETED,PHASE1,Arthritis Rheumatoid; Insulin Resistance,2015-08-24 00:00:00+00:00
Pioglitazone,NCT00515632,Efficacy and Safety of Treatment With Balaglitazone in Type 2 Diabetes Patients on Stable Insulin Therapy,COMPLETED,PHASE3,Diabetes Mellitus Type 2,2007-08-13 00:00:00+00:00
Pioglitazone,NCT03646292,Antidiabetic Drugs for Steatotic Liver Disease,COMPLETED,PHASE4,Liver Diseases; Fatty Liver; Non-alcoholic Fatty Liver Disease,2018-08-10 00:00:00+00:00
Pioglitazone,NCT00377975,"""Pecos"" B-adrenergic and PPAR-G Stimulation Upregulates Lipid Metabolism in Human Subcutaneous Fat",COMPLETED,PHASE2,Obesity,2006-09-17 00:00:00+00:00
Pioglitazone,NCT00879970,Thiazolidinedione Intervention With Vitamin D Evaluation,TERMINATED,PHASE4,Diabetes Mellitus Type 2,2009-04-02 00:00:00+00:00
Pioglitazone,NCT01289990,Safety and Efficacy of Empagliflozin (BI 10773) and Sitagliptin Versus Placebo Over 76 Weeks in Patients With Type 2 Diabetes,COMPLETED,PHASE3,Diabetes Mellitus Type 2,2011-01-31 00:00:00+00:00
Pioglitazone,NCT01258322,Pioglitazone Attenuates Dysmetabolism in Peritoneal Dialysis (PD) Patients,COMPLETED,,Hypertriglyceridemia; Insulin Resistance; Inflammation,2010-12-09 00:00:00+00:00
Pioglitazone,NCT01318122,Long-term Safety Study of Alogliptin Used in Combination With Thiazolidine in Participants With Type 2 Diabetes in Japan,COMPLETED,PHASE2; PHASE3,Diabetes Mellitus Type 2,2011-03-16 00:00:00+00:00
Pioglitazone,NCT00461058,A Comparative Study of Aleglitazar and Actos in Patients With Type 2 Diabetes Mellitus and New York Heart Association (NYHA) Class II Heart Failure.,COMPLETED,PHASE2,Diabetes Mellitus Type 2,2007-04-16 00:00:00+00:00
Pioglitazone,NCT01064687,A Study in Participants With Type 2 Diabetes Mellitus,COMPLETED,PHASE3,Diabetes Mellitus Type 2,2010-02-05 00:00:00+00:00
Pioglitazone,NCT03499704,A Study to Evaluate the Effect of add-on Pioglitazone or Dapagliflozin in Participants With Type 2 Diabetes Mellitus Inadequately Controlled by DPP-4 Inhibitor and Metformin Therapy,UNKNOWN,PHASE4,Diabetes Mellitus Type 2,2018-04-09 00:00:00+00:00
Pioglitazone,NCT00331487,Study to Compare Pioglitazone and Rosiglitazone in Subjects With Type 2 Diabetes Mellitus and Dyslipidemia,COMPLETED,PHASE3,Diabetes Mellitus,2006-05-30 00:00:00+00:00
Pioglitazone,NCT00885352,Sitagliptin (MK-0431) vs. Placebo in Patients With Inadequate Glycemic Control on Metformin With Pioglitazone (MK-0431-128),COMPLETED,PHASE3,Diabetes Mellitus Type 2,2009-04-20 00:00:00+00:00
Pioglitazone,NCT00174993,Efficacy of Pioglitazone on Macrovascular Outcome in Patients With Type 2 Diabetes,COMPLETED,PHASE3,Diabetes Mellitus,2005-09-09 00:00:00+00:00
Pioglitazone,NCT01717040,Pioglitazone for the Treatment of Bipolar Depression,TERMINATED,PHASE4,Bipolar Disorder; Insulin Resistance,2012-04-17 00:00:00+00:00
Pioglitazone,NCT00814372,Evaluate Safety and Effectiveness of MBX-102 in Type 2 Diabetes Patients With Poor Glycemic Control on Metformin,TERMINATED,PHASE2,Diabetes Mellitus Type 2,2008-12-22 00:00:00+00:00
Pioglitazone,NCT00770653,Efficacy of Pioglitazone/Metformin Combination Therapy in Subjects With Type 2 Diabetes Mellitus and Dyslipidemia.,COMPLETED,PHASE3,Diabetes Mellitus; Dyslipidemias,2008-10-09 00:00:00+00:00
Pioglitazone,NCT00839527,A Study to Determine the Safety and Efficacy of Albiglutide in Subjects With Type 2 Diabetes,COMPLETED,PHASE3,Diabetes Mellitus Type 2,2009-02-05 00:00:00+00:00
Pioglitazone,NCT00133718,A 2 Year Trial of Patients With Type 2 Diabetes Focusing on Cardiovascular Diagnostics and Metabolic Control,COMPLETED,PHASE4,Diabetes Mellitus Type 2,2005-08-23 00:00:00+00:00
Pioglitazone,NCT00388518,A Study of Aleglitazar in Patients With Type 2 Diabetes,COMPLETED,PHASE2,Diabetes Mellitus Type 2,2006-10-16 00:00:00+00:00
Pioglitazone,NCT00720577,"Study to Evaluate the Effect of Simvastatin, Losartan and Pioglitazone on Patients With Peripheral Arterial Disease.",COMPLETED,EARLY_PHASE1,Peripheral Arterial Disease,2008-07-21 00:00:00+00:00
Pioglitazone,NCT01206400,Effect of Pioglitazone on Testosterone in Eugonadal Men With Type 2 Diabetes Mellitus - A Pilot Study,UNKNOWN,,Diabetes Mellitus Type 2,2010-09-20 00:00:00+00:00
Pioglitazone,NCT00855010,Pioglitazone on Pancreatic Steatosis and Bone Health,COMPLETED,,Obesity,2009-02-27 00:00:00+00:00
Pioglitazone,NCT02265276,"A Prospective, Randomized Trial to Compare saroGLitazar With pioglitAZone in Nonalcoholic Fatty livEr Disease",UNKNOWN,PHASE3,Fatty Liver,2014-10-07 00:00:00+00:00
Pioglitazone,NCT01472497,Effects of Pioglitazone in Hypertensive Patients,COMPLETED,PHASE4,Hypertension; Insulin Resistance,2011-07-21 00:00:00+00:00
Pioglitazone,NCT00982202,Pioglitazone in Alzheimer Disease,COMPLETED,PHASE2,Alzheimer Disease,2009-09-22 00:00:00+00:00
Pioglitazone,NCT02426294,Comparison of Pioglitazone Versus Glimepiride in Type 2 Diabetes Inadequately Controlled With Metformin Plus Alogliptin,UNKNOWN,PHASE4,Diabetes Mellitus Type 2,2015-03-07 00:00:00+00:00
Pioglitazone,NCT00315146,Optimizing Body Composition for Function in Older Adults,COMPLETED,PHASE4,Obesity,2006-04-13 00:00:00+00:00
Pioglitazone,NCT00700856,Thiazolidinediones Or Sulphonylureas and Cardiovascular Accidents.Intervention Trial,UNKNOWN,PHASE4,Diabetes Mellitus Type 2,2008-06-18 00:00:00+00:00
Pioglitazone,NCT03796975,Efficacy of Pioglitazone Hydrochloride and Metformin Hydrochloride Tablets on the Patients With Newly Diagnosed Type 2 Diabetes Mellitus Combined With Non-alcoholic Fatty Liver Disease,COMPLETED,PHASE4,Diabetes Mellitus Type 2; Non-alcoholic Fatty Liver Disease,2018-11-11 00:00:00+00:00
Pioglitazone,NCT00364988,Pioglitazone and Losartan Provides Additional Renoprotection,COMPLETED,,Diabetic Nephropathies,2006-08-14 00:00:00+00:00
Pioglitazone,NCT02341703,Ovulation Induction in Clomiphene Citrate Resistant PCO Women,COMPLETED,EARLY_PHASE1,Polycystic Ovary Syndrome; Infertility,2015-01-14 00:00:00+00:00
Pioglitazone,NCT00671515,Pioglitazone for the Treatment of Major Depressive Disorder Comorbid With Metabolic Syndrome,COMPLETED,PHASE2,Depressive Disorder Major,2008-05-01 00:00:00+00:00
Pioglitazone,NCT00097279,Comparison of Biphasic Insulin Aspart 70/30 With Anti-Diabetic Drugs in Subjects With Type 2 Diabetes,COMPLETED,PHASE3,Diabetes Mellitus Type 2,2004-11-19 00:00:00+00:00
Pioglitazone,NCT00138554,Extension to a Study on the Efficacy and Safety of Vildagliptin in Combination With Pioglitazone in Patients With Type 2 Diabetes,COMPLETED,PHASE3,Diabetes Mellitus Type 2,2005-08-27 00:00:00+00:00
Pioglitazone,NCT06851962,Impact of Pharmacogenetic-Guided Treatment on Type 2 Diabetes Clinical Trial,NOT_YET_RECRUITING,PHASE4,Diabetes Mellitus Type 2,2025-01-30 00:00:00+00:00
Pioglitazone,NCT00432276,Efficacy of Alogliptin and Pioglitazone in Subjects With Type 2 Diabetes Mellitus,COMPLETED,PHASE3,Diabetes Mellitus,2007-02-05 00:00:00+00:00
Pioglitazone,NCT00727857,Efficacy and Safety of Pioglitazone and Metformin Combination Therapy in Treating Type 2 Diabetes Mellitus.,COMPLETED,PHASE3,Diabetes Mellitus,2008-07-30 00:00:00+00:00
Pioglitazone,NCT00770575,Efficacy Study of Pioglitazone and Atorvastatin Combination Therapy in Treating Subjects With Elevated Risk for Cardiovascular Disease,COMPLETED,PHASE2,Cardiovascular Diseases,2008-10-09 00:00:00+00:00
Pioglitazone,NCT06243536,The Effect of Semaglutide on Disordered Eating Behaviour in Type 2 Diabetic Patients,NOT_YET_RECRUITING,PHASE4,Overweight,2024-01-13 00:00:00+00:00
Pioglitazone,NCT00397631,Initial Combination With Pioglitazone Study (0431-064),COMPLETED,PHASE3,Diabetes Mellitus Type 2,2006-11-08 00:00:00+00:00
Pioglitazone,NCT00656864,Pioglitazone Incretin Study,COMPLETED,PHASE4,Diabetes Mellitus Type 2,2008-04-07 00:00:00+00:00
Pioglitazone,NCT00219440,A Portion-controlled Diet Will Prevent Weight Gain in Diabetics Treated With ACTOS,COMPLETED,PHASE4,Diabetes Mellitus,2005-09-14 00:00:00+00:00
Pioglitazone,NCT00108615,Effects of Insulin Sensitizers in Subjects With Impaired Glucose Tolerance,COMPLETED,PHASE4,Glucose Metabolism Disorders,2005-04-15 00:00:00+00:00
Pioglitazone,NCT00576784,Metabolic Effects of Pioglitazone in Type II Diabetic Patients Previously Treated With Insulin,COMPLETED,PHASE4,Diabetes Mellitus Type 2; Insulin Resistance,2007-12-17 00:00:00+00:00
Pioglitazone,NCT01589445,Efficacy Study of Pioglitazone and Metformin and Association Between Pioglitazone Response and Peroxisome Proliferator-activated Receptor Gamma Gene Variants in Bangladeshi Type 2 Diabetes Mellitus Subjects,COMPLETED,PHASE4,Diabetes Mellitus Type 2,2012-04-29 00:00:00+00:00
Pioglitazone,NCT01230749,A Study of Multiple Oral Doses of JNJ-41443532 in Patients With Type 2 Diabetes Mellitus,COMPLETED,PHASE2,Diabetes Mellitus Type 2,2010-10-22 00:00:00+00:00
Pioglitazone,NCT00972283,Comparison of NN1250 With Insulin Glargine Plus Insulin Aspart With/Without Metformin and With/Without Pioglitazone in Type 2 Diabetes,COMPLETED,PHASE3,Diabetes Mellitus Type 2,2009-09-03 00:00:00+00:00
Pioglitazone,NCT02024971,Special Drug Use Surveillance of Pioglitazone/Metformin Hydrochloride Combination Tablets Survey on Long-term Use for Type 2 Diabetes Mellitus,COMPLETED,,Diabetes Mellitus Type 2,2013-12-29 00:00:00+00:00
Pioglitazone,NCT01309854,Effects of Administration of Fostamatinib on Blood Concentrations of Pioglitazone in Healthy Subjects,COMPLETED,PHASE1,Arthritis Rheumatoid,2011-02-21 00:00:00+00:00
Pioglitazone,NCT01106131,Efficacy and Safety of CKD-501 Versus Pioglitazone When Added to Metformin,COMPLETED,PHASE3,Diabetes Mellitus Type 2,2010-04-16 00:00:00+00:00
Pioglitazone,NCT00763139,Inflammation and Insulin Resistance in Rheumatoid Arthritis,COMPLETED,,Arthritis Rheumatoid,2008-09-26 00:00:00+00:00
Pioglitazone,NCT01028391,30-Week Extension to an Initial Combination Study (24 Weeks in Duration) of Sitagliptin With Pioglitazone (0431-064),COMPLETED,PHASE3,Diabetes Mellitus Type 2,2009-12-08 00:00:00+00:00
Pioglitazone,NCT00770497,Efficacy Study of Pioglitazone and Ramipril Combination Therapy in Treating Non-diabetic Hypertensive Patients.,COMPLETED,PHASE2,Inflammation; Hypertension,2008-10-09 00:00:00+00:00
Pioglitazone,NCT02027103,Metformin and Pioglitazone Effects on Fetuin-A and Osteoprotegrin Concentrations in Type 2 Diabetes Patients,COMPLETED,,Diabetes Mellitus Type 2,2014-01-02 00:00:00+00:00
Pioglitazone,NCT00927290,Pioglitazone vs. Placebo in Association With Pegylated Interferon and Ribavirin in HCV Patients With Insulin Resistance,TERMINATED,PHASE3,Hepatitis C Chronic; Insulin Resistance,2009-06-22 00:00:00+00:00
Pioglitazone,NCT00433069,Retreatment of Chronic Hepatitis C Non-responders With Pegylated Interferon Alpha Plus Ribavirin Plus Pioglitazone,COMPLETED,PHASE2,Hepatitis C Chronic,2007-02-08 00:00:00+00:00
Pioglitazone,NCT01157975,Study the Relationship Between Obesity and Hepatitis C Replication,WITHDRAWN,PHASE2,Hepatitis C,2010-07-06 00:00:00+00:00
Pioglitazone,NCT01695707,Assessing the Impact of Pioglitazone on Skin Barrier Function in Atopic Dermatitis Patients,WITHDRAWN,,Dermatitis Atopic,2012-09-26 00:00:00+00:00
Pioglitazone,NCT00189163,Pioglitazone in Hepatitis C,COMPLETED,PHASE4,Hepatitis C Chronic,2005-09-13 00:00:00+00:00
Pioglitazone,NCT02099838,Effectiveness and Safety of Adding Compound Preparation of Pioglitazone and Metformin for Type 2 Diabetic Patients,COMPLETED,PHASE4,Diabetes Mellitus Type 2,2014-03-24 00:00:00+00:00
Pioglitazone,NCT02678676,An Observational Study of Patient Cohorts Who Previously Received Long-term Treatment With Pioglitazone or Placebo in Addition to Existing Antidiabetic Medications,COMPLETED,,Diabetes Mellitus Type 2,2016-02-07 00:00:00+00:00
Pioglitazone,NCT01109030,Pioglitazone as an Adjunct for Moderate to Severe Depressive Disorder,COMPLETED,PHASE2; PHASE3,Depressive Disorder Major,2010-04-17 00:00:00+00:00
Pioglitazone,NCT00286494,Study of Alogliptin Combined With Pioglitazone in Subjects With Type 2 Diabetes Mellitus,COMPLETED,PHASE3,Diabetes Mellitus,2006-02-01 00:00:00+00:00
Pioglitazone,NCT00449553,Observational Study to Assess Glycosylated Hemoglobin Changes After 6 Months of Treatment With Pioglitazone.,COMPLETED,,Diabetes Mellitus,2007-03-01 00:00:00+00:00
Pioglitazone,NCT00232583,Preservation of Beta-cell Function in Type 2 Diabetes Mellitus,COMPLETED,,Diabetes Mellitus Type 2,2005-09-30 00:00:00+00:00
Pioglitazone,NCT00676260,Efficacy of Pioglitazone on Microcirculation in Type 2 Diabetes Patients Treated With Insulin,COMPLETED,PHASE2,Diabetes Mellitus,2008-05-09 00:00:00+00:00
Pioglitazone,NCT05775380,The Role of Pioglitazone in Vascular Transcriptional Remodeling,RECRUITING,PHASE4,Myocardial Reperfusion Injury,2023-03-07 00:00:00+00:00
Pioglitazone,NCT01009580,Comparison of NN5401 With Biphasic Insulin Aspart 30 in Type 2 Diabetes,COMPLETED,PHASE3,Diabetes Mellitus Type 2,2009-11-05 00:00:00+00:00
Pioglitazone,NCT01431521,Study of Changes in Hepatic Fat Following Administration of MK-4074 and Pioglitazone Hydrochloride (MK-4074-008),COMPLETED,PHASE1,Non-alcoholic Fatty Liver Disease,2011-09-07 00:00:00+00:00
Pioglitazone,NCT04980014,A Post-Marketing Surveillance Study on NesinaAct® Tablet Use Among Type 2 Diabetes Mellitus Participants in Korea,COMPLETED,,Diabetes Mellitus Type 2,2021-07-26 00:00:00+00:00
Pioglitazone,NCT00212004,Pioglitazone Protects Diabetes Mellitus (DM) Patients Against Re-Infarction (PPAR Study),TERMINATED,PHASE4,Diabetes Mellitus; Myocardial Infarction,2005-09-13 00:00:00+00:00
Pioglitazone,NCT02683226,Comparison of Alogliptin Versus Alogliptin and Pioglitazone on Insulin Resistance of Metformin Treated Women With PCOS,COMPLETED,PHASE4,Polycystic Ovary Syndrome; Insulin Resistance,2016-02-11 00:00:00+00:00
Pioglitazone,NCT04657939,Targeting Beta-cell Failure in Lean Patients With Type 2 Diabetes,COMPLETED,PHASE4,Diabetes Mellitus Type 2,2020-12-01 00:00:00+00:00
Pioglitazone,NCT03492580,A Study for Comparison of Canagliflozin Versus Alternative Antihyperglycemic Treatments on Risk of Heart Failure Hospitalization and Amputation for Participants With Type 2 Diabetes Mellitus and the Subpopulation With Established Cardiovascular Disease,COMPLETED,,Diabetes Mellitus Type 2; Cardiovascular Diseases,2018-04-03 00:00:00+00:00
Pioglitazone,NCT04416269,Oral Anti Diabetic Agents in the Hospital,RECRUITING,PHASE4,Diabetes Mellitus,2020-06-02 00:00:00+00:00
Pioglitazone,NCT00094757,An Investigational Drug Study in Patients With Type 2 Diabetes Mellitus (MK0431-023),COMPLETED,PHASE3,Diabetes Mellitus Type 2,2004-10-22 00:00:00+00:00
Pioglitazone,NCT00545857,Effect of Pioglitazone on the Course of New Onset Type 1 Diabetes Mellitus,COMPLETED,PHASE1,Diabetes Mellitus Type 1,2007-10-16 00:00:00+00:00
Pioglitazone,NCT02181842,Pioglitazone Tablets Specified Drug-use Survey <Survey on Glycemic Control in Type 2 Diabetic Patients With a History of Cerebral Infarction>,COMPLETED,,Diabetes Mellitus Type 2,2014-07-02 00:00:00+00:00
Pioglitazone,NCT00384215,Insulin Glargine [rDNA Origin] Injection vs Pioglitazone as add-on Therapy in Patients Failing Monotherapy With Sulfonylurea or Metformin,COMPLETED,PHASE4,Diabetes Mellitus Type 2,2006-10-04 00:00:00+00:00
Pioglitazone,NCT00722917,Efficacy and Safety of TAK-379 in Adult Subjects With Type 2 Diabetes Mellitus,TERMINATED,PHASE2,Diabetes Mellitus,2008-07-24 00:00:00+00:00
Pioglitazone,NCT00789750,Colesevelam as Add-on to Pioglitazone Therapy for Type 2 Diabetes Mellitus,COMPLETED,PHASE3,Diabetes Mellitus Type 2,2008-11-10 00:00:00+00:00
Pioglitazone,NCT00531882,Pilot Mouthwash Study of Pioglitazone and Simvastatin in Healthy Volunteers,COMPLETED,,Cystic Fibrosis,2007-09-18 00:00:00+00:00
Pioglitazone,NCT01183013,"30 Week Parallel Group Comparison Study of Linagliptin + Pioglitazone (5+15, 5+30 and 5+45 mg) qd Versus Respective Monotherapies, Followed by a Comparison of 5mg+30mg and 5mg+45mg Versus Respective Monotherapies in Type 2 Diabetes for up to 54 Weeks",COMPLETED,PHASE3,Diabetes Mellitus Type 2,2010-08-16 00:00:00+00:00
Pioglitazone,NCT00579813,Mechanisms Underlying Metabolic Syndrome in Obesity,COMPLETED,PHASE4,Metabolic Syndrome; Insulin Resistance,2007-12-20 00:00:00+00:00
Pioglitazone,NCT00013598,Treatment of Nonalcoholic Steatohepatitis With Pioglitazone,COMPLETED,PHASE2,Fatty Liver,2001-03-24 00:00:00+00:00
Pioglitazone,NCT01225081,A Study to Assess the Efficacy and Safety of ASP1941 in Combination With Pioglitazone in Type 2 Diabetic Patients,COMPLETED,PHASE3,Diabetes Mellitus Type 2,2010-10-19 00:00:00+00:00
Pioglitazone,NCT02236962,Enhancement of Brown Adipose Tissue Function Via Chronic Pharmacological Treatment,UNKNOWN,,Obesity,2012-01-30 00:00:00+00:00
Pioglitazone,NCT00000620,Action to Control Cardiovascular Risk in Diabetes (ACCORD),COMPLETED,PHASE3,Cardiovascular Diseases; Hypercholesterolemia; Hypertension; Diabetes Mellitus Type 2; Diabetes Mellitus; Coronary Disease,1999-10-27 00:00:00+00:00
Pioglitazone,NCT01895569,Triple Therapy in Type 2 Diabetic Patients,UNKNOWN,PHASE4,Diabetes Mellitus Type 2,2013-06-30 00:00:00+00:00
Pioglitazone,NCT01280695,"A Randomized, Double-Blind, Comparator- and Placebo-Controlled, Multiple-Dose Study to Evaluate the Safety, Tolerability and Efficacy of Three Dose Levels of MSDC-0602 in Type 2 Diabetic Patients",COMPLETED,PHASE2,Diabetes Mellitus Type 2,2011-01-20 00:00:00+00:00
Pioglitazone,NCT01593371,Comparison of Metformin and Pioglitazone Effects on Adipokines Concentrations in Newly Diagnosed Type 2 Diabetes Patients,COMPLETED,,Diabetes Mellitus Type 2,2012-05-05 00:00:00+00:00
Pioglitazone,NCT00996658,Linagliptin Versus Placebo in Type 2 Diabetic Patients With Inadequate Glycaemic Control on Metformin in Combination With Pioglitazone,COMPLETED,PHASE3,Diabetes Mellitus Type 2,2009-10-15 00:00:00+00:00
Pioglitazone,NCT00722371,MK0431 and Pioglitazone Co-Administration Factorial Study in Patients With Type 2 Diabetes Mellitus (0431-102 AM2),COMPLETED,PHASE3,Diabetes Mellitus Type 2,2008-07-22 00:00:00+00:00
Pioglitazone,NCT02072096,A Comparison of Two Treatment Strategies in Older Participants With Type 2 Diabetes Mellitus (T2DM),TERMINATED,PHASE4,Diabetes Mellitus Type 2,2014-02-24 00:00:00+00:00
Pioglitazone,NCT00722631,Anti-Inflammatory Effects of Pioglitazone,COMPLETED,,Diabetes Mellitus Type 2,2008-07-22 00:00:00+00:00
Pioglitazone,NCT05727761,Pioglitazone-Metformin Combination Treatment for High Risk Oral Preneoplasia,RECRUITING,PHASE2,Leukoplakia Oral,2023-01-19 00:00:00+00:00
Pioglitazone,NCT00543959,Efficacy and Tolerability of MK0533 in Patients With Type 2 Diabetes (0533-005),TERMINATED,PHASE2,Diabetes Mellitus Type 2,2007-10-05 00:00:00+00:00
Pioglitazone,NCT00494559,The Effect of Pioglitazone on Neointima Volume and Inflammatory Markers,COMPLETED,PHASE4,Diabetes Mellitus,2007-06-28 00:00:00+00:00
Pioglitazone,NCT02002975,"Pioglitazone Special Drug Use Surveillance ""Metabolic Syndrome in Patients With Type 2 Diabetes Mellitus""",COMPLETED,,Diabetes Mellitus Type 2,2013-12-01 00:00:00+00:00
Pioglitazone,NCT00395512,Efficacy of Alogliptin With Pioglitazone (Actos®) in Subjects With Type 2 Diabetes Mellitus,COMPLETED,PHASE3,Diabetes Mellitus,2006-11-01 00:00:00+00:00
Pioglitazone,NCT06336798,Bioenergetic Effect of Pioglitazone in CLD-PH,RECRUITING,PHASE2,Hypertension Pulmonary,2024-03-22 00:00:00+00:00
Pioglitazone,NCT04662866,Effects of Glucose Lowering Agents in South Asian Women With Impaired Glucose Tolerance or Impaired Fasting Glucose,UNKNOWN,PHASE2,Glucose Metabolism Disorders,2020-11-16 00:00:00+00:00
