drug,nct_id,title,status,phase,disease,first_submit
Paroxetine,NCT05737511,Efficacy of Hydroxyzine for Patients With Panic Disorder,NOT_YET_RECRUITING,PHASE4,Panic Disorder,2023-02-10
Paroxetine,NCT02977299,Comparative Effectiveness Research Trial for Antidepressant Incomplete and Non-responders With TRD,COMPLETED,PHASE4,Treatment Resistant Major Depressive Disorder,2016-11-28
Paroxetine,NCT00403455,Monoamine Transporters Genotypes: Risk of PTSD and Related Comorbidities,COMPLETED,PHASE3,PTSD,2006-11-22
Paroxetine,NCT05470465,Effect of Selective Serotonin Reuptake Inhibitors (SSRIs) and an Opioid on Ventilation,COMPLETED,PHASE1,Hypercapnia; Ventilatory Depression,2022-07-14
Paroxetine,NCT00665678,Neural Correlates of Early Intervention for Posttraumatic Stress Disorder (PTSD),TERMINATED,PHASE4,Posttraumatic Stress Disorder (PTSD),2008-04-22
Paroxetine,NCT00225914,Study of Paxil Use in Menopausal Women,COMPLETED,PHASE4,Menopause,2005-09-22
Paroxetine,NCT00641173,Early Intervention for Post Traumatic Stress Disorder (PTSD),WITHDRAWN,,Post-Traumatic Stress Disorders,2008-03-17
Paroxetine,NCT00018759,Treatment Effects on Platelet Calcium in Hypertensive and Depressed Patients,COMPLETED,PHASE4,Depression; Hypertension,2001-07-03
Paroxetine,NCT00368303,A Local Register Study For Major Depression Of Paroxetine Controlled Release,COMPLETED,PHASE3,"Depressive Disorder, Major; Major Depressive Disorder (MDD)",2006-08-22
Paroxetine,NCT05850572,A Study of the Efficacy of Fecal Microbiota Transplantation(FMT) in the Treatment of Depression,NOT_YET_RECRUITING,,Depression,2023-04-12
Paroxetine,NCT04404439,Treatment of Tinnitus With Migraine Medications,RECRUITING,PHASE4,"Tinnitus, Subjective; Tinnitus",2020-05-17
Paroxetine,NCT00817375,Pharmacogenomic Study to Predict Antidepressant Responsiveness in Depressed Patients,UNKNOWN,,Depression; Adverse Reaction to Drug,2009-01-05
Paroxetine,NCT05528224,Effect of SC-ICBT for Adults With OCD：A Three-Arm Randomized Controlled Trial,RECRUITING,,Obsessive-Compulsive Disorder,2022-08-11
Paroxetine,NCT00229528,Effect of Paroxetine on COAT-Platelet Production in Normal Volunteers and Patients With Cardiovascular Disease,COMPLETED,PHASE4,Coronary Artery Disease,2005-09-27
Paroxetine,NCT02237937,Optimizing Antidepressant Treatment by Genotype-dependent Adjustment of Medication According to the ABCB1 Gene,UNKNOWN,PHASE4,Major Depression,2013-08-26
Paroxetine,NCT02934035,Early Improvement in Individual Symptoms and Response to Antidepressants in Patients With Major Depressive Disorder,UNKNOWN,,Major Depressive Disorder,2016-10-13
Paroxetine,NCT00209118,Paroxetine for the Treatment of Interferon Related Side Effects for Hepatitis C,COMPLETED,,Hepatitis C; Depression; Interferon-alpha Associated Side Effects,2005-09-14
Paroxetine,NCT00086190,Study of Antidepressants in Parkinson's Disease,COMPLETED,PHASE3,Parkinson Disease; Depression,2004-06-28
Paroxetine,NCT00540098,Paroxetine vs Placebo Combined With Aerobic Exercise or Relaxation in Panic Disorder,COMPLETED,PHASE4,Panic Disorder,2007-10-03
Paroxetine,NCT02191358,YouScript IMPACT Registry,COMPLETED,,"Adverse Drug Events; Adverse Drug Reactions; Drug Interaction Potentiation; Drug Metabolism, Poor, CYP2D6-RELATED; Drug Metabolism, Poor, CYP2C19-RELATED; Cytochrome P450 Enzyme Deficiency; Cytochrome P450 CYP2D6 Enzyme Deficiency; Cytochrome P450 CYP2C9 Enzyme Deficiency; Cytochrome P450 CYP2C19 Enzyme Deficiency; Cytochrome P450 CYP3A Enzyme Deficiency; Poor Metabolizer Due to Cytochrome P450 CYP2C9 Variant; Poor Metabolizer Due to Cytochrome P450 CYP2C19 Variant; Poor Metabolizer Due to Cytochrome P450 CYP2D6 Variant",2014-07-14
Paroxetine,NCT00926835,Effect of Antidepressants on the Treatment for Korean Major Depressive Disorder Patients,TERMINATED,PHASE4,Major Depressive Disorder,2009-06-23
Paroxetine,NCT03321526,"A Study to Compare the Efficacy, Safety, and Tolerability of JNJ-42847922 Versus Quetiapine Extended-Release as Adjunctive Therapy to Antidepressants in Adult Participants With Major Depressive Disorder Who Have Responded Inadequately to Antidepressant Therapy",COMPLETED,PHASE2,"Depressive Disorder, Major",2017-10-23
Diclofenac,NCT03939884,MuscleCare™ Pain Relief Therapy vs. Voltaren® in the Relief of Trapezius Trigger Point Musculoskeletal Pain.,COMPLETED,PHASE4,Pain,2019-05-03
Diclofenac,NCT04933058,Opioid Based Analgesia vs Non-opioid Analgesia for Oocyte Retrieval Procedure,COMPLETED,,Women Undergoing Oocyte Retrieval Procedures,2021-06-13
Diclofenac,NCT04882319,Irritation and Sensitization Study of HP-5000 Topical System,COMPLETED,PHASE1,Osteoarthritis of the Knee,2021-05-03
Diclofenac,NCT03831321,"The Effect of Preemptive Analgesia On The Comfort Of Patient and Doctor, in Cystoscopy",UNKNOWN,PHASE4,Bladder Cancer; Benign Prostate Hyperplasia; Hematuria; Pain; Lower Urinary Tract Symptoms,2019-01-01
Diclofenac,NCT02714699,Oral Hyoscine Butyl Bromide Versus Diclofenac Potassium Before Office Hysteroscopy,COMPLETED,PHASE2; PHASE3,Endoscopy,2016-03-16
Diclofenac,NCT01380353,Test Uniformity of Transdermal Drug Delivery to Breast Using Diclofenac Epolamine,COMPLETED,EARLY_PHASE1,Breast Cancer,2011-06-22
Diclofenac,NCT04591795,Sahastara Remedy Extract Capsule in Primary Osteoarthritis of Clinical Trial Phase II,UNKNOWN,PHASE2,Osteoarthritis,2019-05-30
Diclofenac,NCT00264147,Rheumatoid Arthritis Dose Ranging Study (0663-086)(COMPLETED),COMPLETED,PHASE2,Rheumatoid Arthritis,2005-12-09
Diclofenac,NCT04421911,A Study to Assess Efficacy and Safety of the Ketoprofen vs Diclofenac,COMPLETED,PHASE3,Osteoarthritis,2020-06-02
Diclofenac,NCT01596647,Pharmacokinetic Drug-drug Interaction Study of Dovitinib (TKI258) in Patients With Advanced Solid Tumors,COMPLETED,PHASE1,"Advanced Solid Tumors, Excluding Breast Cancer",2012-03-23
Diclofenac,NCT06053411,Contribution of UGT2B17 to the Pharmacokinetics of Diclofenac,RECRUITING,EARLY_PHASE1,Interaction,2023-09-15
Diclofenac,NCT01377038,OASIS: Osteoarthritis Sensitivity Integration Study,WITHDRAWN,,Osteoarthritis; Chronic Pain,2011-06-16
Diclofenac,NCT00601640,Eflornithine and/or Diclofenac in Treating Patients With Sun-Damaged Skin,COMPLETED,PHASE2,"Other Benign Neoplasm of Skin, Unspecified",2008-01-22
Diclofenac,NCT01246180,Microcirculation & ASICs,COMPLETED,,Physiological Conditions,2010-11-22
Diclofenac,NCT04148729,USG Guided ESP Block in Spinal Surgery,COMPLETED,PHASE4,Postoperative Pain,2018-08-01
Diclofenac,NCT03911570,Crystalline Glucosamine Sulfate Therapy in Hand Osteoarthritis,COMPLETED,,Hand Osteoarthritis,2019-04-09
Diclofenac,NCT02287350,Pharmacokinetics & Safety of Diclofenac Potassium Oral Solution in Ped. Subjects (2-12 Yrs) With Mild-Mod. Acute Pain,COMPLETED,PHASE4,Pain,2014-10-27
Diclofenac,NCT02253446,A Comparison of Analgesic İmpacts of Piroxicam and Diclofenac Sodium in the Treatment of Primary Dysmenorrhea,COMPLETED,PHASE4,Primary Dysmenorrhea,2014-09-24
Diclofenac,NCT02666846,"Assess the Efficacy and Safety in Volunteers of DCF100, TIB200 and SPR300 vs. Placebo and Control(s) in a UV Pain Model",COMPLETED,PHASE1,Pain,2016-01-20
Diclofenac,NCT01461369,Study of Diclofenac Capsules to Treat Osteoarthritis Pain,COMPLETED,PHASE3,Osteoarthritis,2011-10-26
Diclofenac,NCT03508531,Erector Spinae Plane Block and Oblique Subcostal Transverse Abdominis Plane Block in Laparoscopic Cholecystectomy,COMPLETED,,Postoperative Pain,2018-04-16
Diclofenac,NCT06415331,Effectiveness of Conventional Therapy Plus Pulsed-Radiofrequency for Herniated Nucleus Pulposus,COMPLETED,,Herniated Nucleus Pulposus; Pain,2024-05-10
Diclofenac,NCT02578420,"Back to Basics - Effects, Narratives and Routes of Administration of Open-label Placebo",COMPLETED,,Placebo Effect; Pain; Expectancy,2015-10-12
Diclofenac,NCT03298646,Lidocaine Infusion On Hysteroscopic Media Versus Oral Diclofinac For Pain Relief During Outpatient Hysteroscopy,UNKNOWN,,Nulliparity,2017-08-30
Diclofenac,NCT06296303,Effect of Pulsed Magnetic Therapy Versus Phonophoresis in Discogenic Lumbar Radiculopathy Patients,NOT_YET_RECRUITING,,Lumbar Radiculopathy,2024-02-29
Diclofenac,NCT03163420,Diclofenac Potassium on IANB Efficacy in Symptomatic Irreversible Pulpitis,UNKNOWN,PHASE2; PHASE3,Irreversible Pulpitis,2017-05-15
Diclofenac,NCT05313997,The Incidence of Thoracic Disc Herniation in Patients Presenting With Chronic Upper Back Pain,COMPLETED,,Thoracic Disc Herniation,2022-03-29
Diclofenac,NCT02952898,"Study Comparing GDC 695 and Diclofenac Sodium Gel, 3% in Subjects With Actinic Keratoses",COMPLETED,PHASE3,Actinic Keratosis,2016-10-31
Diclofenac,NCT05334953,"Efficacy of Extracorporeal Shock Wave Therapy, Ultrasound and Phonophoresis Treatments in Lateral Epicondylitis",COMPLETED,,Lateral Epicondylitis,2022-03-31
Diclofenac,NCT02598102,Efficacy of Preprocedural Diclofenac in Males Undergoing Double J Stent Removal Under Local Anesthesia,COMPLETED,PHASE2,Pain,2015-11-04
Diclofenac,NCT01190722,A Study Comparing Etoricoxib and Diclofenac Sodium in Post Hallux Valgus Surgery Pain,WITHDRAWN,PHASE4,Hallux Valgus; Postoperative Pain,2010-08-27
Diclofenac,NCT03781544,Effects of Opioids and NSAIDs on Sympathetic Nervous System and Vascular Function,RECRUITING,PHASE4,Osteoarthritis of Multiple Joints of Ankle or Foot,2018-12-03
Diclofenac,NCT05829707,Long-term Outcomes of Breast Cancer Patients After Wound Infiltration Analgesia,COMPLETED,PHASE4,Postoperative Analgesia; Hand Strength; Health Related Quality of Life; Chronic Shoulder Pain; Breast Cancer Female; Surgical Wound Infiltration; Lymph Node Dissection,2023-04-12
Diclofenac,NCT06012097,Impact of Gel Aromatherapy on Pain for Patients With De Quervain Disease,RECRUITING,PHASE4,De Quervain Disease,2023-08-21
Diclofenac,NCT06976151,Effect of Transcutaneous Electrical Acupoint Stimulation on Dysmenorrhea Among Autoimmune Disease Women,NOT_YET_RECRUITING,,Autoimmune Diseases,2025-05-09
Diclofenac,NCT07040709,Efficacy of Peripheral Nerve Blocks in Total Knee Arthroplasty,RECRUITING,,Postoperative Pain Following Knee Arthroplasty,2025-06-10
Diclofenac,NCT05786352,Outcomes of Enhanced Recovery After Cesarean (ERAC) Protocol,UNKNOWN,,Cesarean Section Complications; ERAS,2023-03-04
Diclofenac,NCT05211154,Evaluation of the Efficacy of Diclofenac Potassium and Rimegepant for the Acute Treatment of Migraine,TERMINATED,PHASE4,Migraine With Aura; Migraine Without Aura,2022-01-11
Diclofenac,NCT04683627,A 12-week Study to Evaluate the Efficacy and Safety of HP-5000 in Subjects With Osteoarthritis Pain of the Knee,COMPLETED,PHASE3,Osteoarthritis Pain of the Knee,2020-12-21
Diclofenac,NCT00371696,Feasibility of n-of-1 Trials - a Pilot Study,COMPLETED,PHASE2,Osteoarthritis,2006-09-01
Diclofenac,NCT02406014,Efficacy and Safety of Ingenol Mebutate Gel 0.015% Compared to Diclofenac Sodium Gel 3% in Subjects With Actinic Keratoses on the Face or Scalp,COMPLETED,PHASE4,Actinic Keratosis (AK),2015-03-27
Diclofenac,NCT02752971,Wound Infiltration With Sodium Diclofenac vs Bupivacaine for Postoperative Pain Following Appendectomy,COMPLETED,PHASE3,Postoperative Pain,2016-03-20
Diclofenac,NCT03745599,Evaluation of the Effects of Different Analgesics on Pericoronitis Pain and Quality of Life,COMPLETED,PHASE4,Pain,2018-11-13
Diclofenac,NCT00542087,Etoricoxib vs. Diclofenac in OA (0663-805)(COMPLETED),COMPLETED,PHASE3,Osteoarthritis,2007-10-05
Diclofenac,NCT02187614,Efficacy Study of Different Analgesic Options in Kidney Stone Pain Management,COMPLETED,PHASE4,Renal Colic; Urinary Calculi,2014-07-07
Diclofenac,NCT04296422,Different Does of Acupuncture on Premenstrual Syndrome Efficacy Analysis,UNKNOWN,,Premenstrual Syndrome,2020-03-03
Diclofenac,NCT01279395,Anti-inflammatory Agents and Cholesterol Metabolism,TERMINATED,,Osteoarthritis,2011-01-14
Diclofenac,NCT05626140,COMPARISON OF EFFICACY OF DIFFERENT DRUG COMBINATIONS IN ACUTE SCIATICA,COMPLETED,PHASE3,Sciatica Acute; Sciatica,2022-11-15
Diclofenac,NCT00825864,Diclofenac vs Dexamethasone in Combined Surgery,COMPLETED,,Glaucoma; Cataract,2009-01-18
Diclofenac,NCT00523120,Topical Voltaren in Otitis Externa,TERMINATED,PHASE2,Otitis Externa,2007-08-28
Diclofenac,NCT02760888,Oral Tramadol Versus Diclofenac For Pain Relief Before Outpatient Hysteroscopy:,UNKNOWN,PHASE3,"Pain, Procedure",2016-04-30
Diclofenac,NCT03209362,SI-613 Study for Knee Osteoarthritis,COMPLETED,PHASE2,"Osteoarthritis, Knee",2017-07-04
Diclofenac,NCT00139646,Parecoxib in Renal Colic,TERMINATED,PHASE3,Colic,2005-08-29
Diclofenac,NCT02088411,The Safety and Efficacy of an Enzyme Combination in Managing Knee Osteoarthritis Pain in Adults,COMPLETED,PHASE2,Wobenzym; Osteoarthritis,2014-03-13
Diclofenac,NCT06752486,"Assessment of Safety and Efficacy of Gabapentin After Surface Ablation, a Case Control Experimental Study",RECRUITING,PHASE1,Pain After Photorefractive Keratectomy; VAS Will be Used to Assess Pain Postoperative,2024-12-15
Diclofenac,NCT02556970,A Study Investigating Pain Following Single-port or Multi-port Video Assisted Thoracoscopic Surgery,WITHDRAWN,,"Pain, Postoperative",2015-09-04
Diclofenac,NCT07071441,Indomethacin vs Diclofenac for Preventing PEP,RECRUITING,,ERCP; Pancreatitis; Non-steroidal Anti-inflammatory (NSAID); Indomethacin; Diclofenac,2025-07-08
Diclofenac,NCT02506348,Comparison of Diclofenac vs. Nepafenac Ophthalmic Drops: Patient Comfort,UNKNOWN,,Post Surgical Management; Pain Management; Inflamation Management,2015-07-02
Diclofenac,NCT03605914,Are NSAIDs Effective Enough for Postoperative Pain Control After Functional Endoscopic Sinus Surgery and Septoplasty,COMPLETED,PHASE4,Pain Control After Functional Endoscopic Sinus Surgery and Septoplasty,2018-07-04
Diclofenac,NCT00221052,Effect of Reduction of Inflammatory Status on Glucose Metabolism in Overweight Men,COMPLETED,,Overweight; Obesity; Inflammation,2005-09-13
Diclofenac,NCT01982539,Safety and Tolerability of Zipsor® in Pediatric Subjects (Ages 12-17 Years) With Mild to Moderate Acute,COMPLETED,PHASE4,Pain,2013-11-01
Diclofenac,NCT02324270,Safety and Efficacy of Generic Diclofenac Epolamine Acute Pain Due to Minor Ankle Sprain,COMPLETED,PHASE3,Ankle Sprain,2014-12-08
Diclofenac,NCT00441051,Efficacy and Safety of Diclofenac Sodium (0.1%) Gel in Patients With UV Induced Painful Sunburn,COMPLETED,PHASE3,Sunburn,2007-02-27
Diclofenac,NCT00893854,The Comparison Between the Therapeutic Affect of Intravitreal Diclophenac and Triamcinolone in Persistent Uveitic Cystoids Macular Edema,UNKNOWN,PHASE1,Uveitis; Cystoid Macular Edema,2009-05-04
Diclofenac,NCT04052620,Voltaren Emulgel 2% Acute Ankle Sprain Non Inferiority Study,COMPLETED,PHASE3,Pain,2019-07-23
Diclofenac,NCT02068859,Treatment of Knee Pain With Topical Diclofenac Cream 8% or Diclofenac Gel 1%,UNKNOWN,PHASE3,Knee Pain Chronic; Knee Injuries,2014-02-18
Diclofenac,NCT00330850,An Efficacy Study of a Single Dose Treatment of PRO-513 for Subjects Suffering a Migraine Attack,COMPLETED,PHASE3,Migraine; Photophobia; Phonophobia,2006-05-26
Diclofenac,NCT04297046,Ultrasound-guided Two Different Type Blocks for Pain Relief in Totalabdominal Hysterectomy,COMPLETED,,Ultrasonography,2020-02-28
Diclofenac,NCT03806205,Efficacy Management and Adherence Evaluation of Diclofenac in the Treatment of Knee Osteoarthritis Pain,UNKNOWN,,To Investigate the Effect of Diclofenac on Pain Control of Knee Osteoarthritis and the Relationship Between Pain Relief and Medicine Adherence,2019-01-14
Diclofenac,NCT00171691,Safety of Diclofenac Sodium Gel in Knee Osteoarthritis,COMPLETED,PHASE3,Osteoarthritis,2005-09-13
Diclofenac,NCT06373978,NonNarcotic Pain Control in Percutaneous Needle Tenotomy of Elbow,RECRUITING,PHASE4,Elbow Pain; Chronic Pain,2024-04-01
Diclofenac,NCT02784691,Efficiency and Usability of the Iontophoretic Patch Feeligreen Diclofenac in Treating Acute Osteoarthritic Knee Pain,WITHDRAWN,,Osteoarthritis,2016-05-20
Diclofenac,NCT00715091,Effects of Non-Steroidal Anti-Inflammatory Drugs (NSAIDs) on RAdiographic Damage in Ankylosing Spondylitis,COMPLETED,PHASE4,Ankylosing Spondylitis,2008-07-14
Diclofenac,NCT04657952,Sphenopalatine Ganglion Block for Post-Dural Puncture Headache in Orthopedic Patients,UNKNOWN,PHASE4,Sphenopalatine Ganglion Block; Adrenaline; Post-Dural Puncture Headache; Orthopedic; Randomized Controlled Study,2020-11-30
Diclofenac,NCT00849719,"Effects of a Combination of IV-PCA With Continuous IV Infusion of MO, Versus IV-PCA MO on Postoperative Pain",UNKNOWN,,Post Operative Pain,2009-02-17
Diclofenac,NCT01812928,Diclofenac Suppository to Control Pain During Flexible Cystoscopy,COMPLETED,PHASE2,Pain; Hematuria; Lower Urinary Tract Symptoms,2013-03-14
Diclofenac,NCT03473665,Non-Steroidal Anti-inflammatory Drugs in Axial Spondyloarthritis,TERMINATED,PHASE4,Ankylosing Spondylitis; Axial Spondyloarthritis,2018-03-13
Diclofenac,NCT06252441,Comparative Clinical Study to Evaluate the Possible Efficacy and Safety of Oral N-Acetyl Cysteine Versus Rectal Diclofenac in the Prevention of Post Endoscopic Retrograde Cholangiopancreatography Pancreatitis,RECRUITING,PHASE1; PHASE2,Post ERCP Pancreatitis,2024-01-31
Diclofenac,NCT00914160,To Demonstrate the Relative Bioavailability of Diclofenac Sodium 50 mg Enteric-Coated Tablets Under Non-Fasting Conditions,COMPLETED,PHASE1,Inflammation,2009-06-02
Diclofenac,NCT04900129,"Inhalation of Vapor With Medication (Diclofenac Sodium, Menthol, Methyl Salicylate and N-Acetyl Cysteine) Reduces Oxygen Need and Hospital Stay in COVID-19 Patients - A Case Control Study",COMPLETED,PHASE1,Covid19,2021-05-18
Diclofenac,NCT06307106,Various Strategies to Reduce Acute Post Hemorrhoidectomy Pain: A Comparative Study,COMPLETED,,Acute Post Operative Pain,2024-03-06
Diclofenac,NCT03380533,Buprenorphine Transdermal Patches in Arthroscopic Rotator Cuff Repair,COMPLETED,PHASE2; PHASE3,"Rotator Cuff Tear; Rotator Cuff Injury; Analgesics, Opioid; Buprenorphine",2017-12-08
Diclofenac,NCT07071012,Effect of External Oblique Intercostal Block Versus Paravertebral Block on Postoperative Pain and Complications in Open Nephrectomy Patients,RECRUITING,,Nephrectomy; Pain Scores; Paravertebral Block; External Oblique Intercostal Block,2025-07-06
Diclofenac,NCT04067492,"Safety, Tolerability, Pharmacokinetics and Pharmacodynamics Evaluation of RPH-104 Administered at Different Doses to Patients With Acute Gout Attack",TERMINATED,PHASE2,Gout Attack,2019-08-05
Diclofenac,NCT01481610,Safety Study of Renal Function in Patients With Chronic Kidney Failure Taking Lumiracoxib or Diclofenac for Arthralgia,TERMINATED,PHASE2,"Kidney Failure, Chronic; Arthralgia",2011-11-23
Diclofenac,NCT02087462,Electroacupuncture for Sciatica Due to Intervertebral Disc Displacement,UNKNOWN,,Sciatica Due to Intervertebral Disc Disorder,2014-02-28
Diclofenac,NCT03515434,Comparison of Transversus Abdominis Plane Block and Erector Spinae Plane Block in Inguinal Hernia Repair,COMPLETED,,Postoperative Pain,2018-04-21
Diclofenac,NCT01886352,"Intraperitoneal Atomization of Levobupivacaine During Gynaecological Laparoscopic Procedures ; Impact on Pain, Opioid Use and Length of Recovery Room Stay (IPLA).",COMPLETED,PHASE4,"Pain, Postoperative",2013-06-07
Diclofenac,NCT02229747,"Efficacy and Safety of Meloxicam Suspension Versus Diclofenac Suspension or Nimesulide Suspension in Patients With a Diagnosis of Acute, Non-bacterial Pharyngitis, Pharyngotonsillitis or Laryngitis",COMPLETED,PHASE4,Pharyngitis,2014-08-28
Diclofenac,NCT00619034,Pharmacological Intervention in Diabetic Retinopathy,COMPLETED,,Diabetic Retinopathy,2008-02-07
Diclofenac,NCT07083063,Precise Endoscopic Application of Nitroglycerin in Preventing Post-ERCP Pancreatitis,NOT_YET_RECRUITING,PHASE4,Pancreatitis,2025-07-16
Diclofenac,NCT01454791,Diclofenac Sodium Topical Gel to Reduce Injection Site Discomfort in Patients Taking Glatiramer Acetate,COMPLETED,PHASE4,Multiple Sclerosis,2011-08-09
Diclofenac,NCT02362152,The Real Life Topical Field Treatment of Actinic Keratosis Study,COMPLETED,,Actinic Keratosis,2015-02-07
Diclofenac,NCT01120015,Diacerein as Adjuvant to Diclofenac Sodium in Indian Patients of Osteoarthritis (OA) Knee,COMPLETED,PHASE4,"Osteoarthritis; Osteoarthritis, Knee",2010-05-07
Diclofenac,NCT00935116,Etoricoxib for Postoperative Pain After Thyroid Surgery,UNKNOWN,PHASE4,Acute Pain,2009-07-07
Diclofenac,NCT03020368,Effectiveness and Safety of Breeded Leech for Symptomatic Primary Arthrosis of the First Carpometacarpal Joint,TERMINATED,,Rhizarthrosis,2017-01-11
Diclofenac,NCT05050448,Comparative Usability Evaluation of Sustained Acoustic Medicine (SAM) Devices and Topical Gel for OA Knee Pain,COMPLETED,PHASE1; PHASE2,Knee Osteoarthritis,2021-09-09
Diclofenac,NCT02961855,Efficacy and Safety of CLIFE1 Gel in Benign Anorectal Surgery,COMPLETED,PHASE4,Fissure; Anal; Fistula; Rectal; Hemorrhoids,2016-09-27
Diclofenac,NCT04585438,Evaluation of Trans-mucosal Bio-adhesive Discs of Diclofenac Potassium on the Anesthetic Success and Postoperative Pain in Patients With Symptomatic Irreversible Pulpitis: A Randomized Clinical Trial,UNKNOWN,PHASE4,Irreversible Pulpitis; Postoperative Pain,2020-10-07
Diclofenac,NCT05158985,Comparative Study Between Different Duty Cycles of Ultrasound Diclofenac Phonophoresis,UNKNOWN,,Undefined,2021-11-18
Diclofenac,NCT05026320,A Clinical Trial to Compare Safety and Effectiveness for Relieving Tenderness of 10% Naproxen Gel vs. a 2.32% Diclofenac Diethylamine Gel in the Treatment of Strains and Bruises of the Legs.,COMPLETED,PHASE2,Soft Tissue Injury,2021-07-12
Diclofenac,NCT01812538,"A Randomized, Single-Dose, Comparative, Positive and Placebo Controlled, Four-Way, Four Period, Cross-Over Study to Evaluate the Effect of DIC075V on QTc Intervals in Healthy Subjects",COMPLETED,PHASE1,Ventricular Repolarization,2013-03-14
Diclofenac,NCT06386926,Radial Shockwave Versus Ultrasound Phonophoresis,NOT_YET_RECRUITING,,Supraspinatus Tendinitis,2024-04-17
Diclofenac,NCT04110119,Effectiveness of Chiropractic Application for Acute Low Back Pain,COMPLETED,PHASE2,"Low Back Pain, Mechanical",2019-09-21
Diclofenac,NCT01054820,Study to Assess the Effectiveness and Safety of FLECTOR Patch for Treatment of Acute Back Strain,COMPLETED,PHASE4,Acute Back Strain,2010-01-20
Diclofenac,NCT06685445,Continue ESPB & Continue ESPB Combined With SAPB for Thoracotomy,RECRUITING,,Post-thoracotomy Pain,2024-11-11
Diclofenac,NCT00530387,Multi-Centre European Photopatch Test Study,COMPLETED,,"Dermatitis, Photocontact",2007-09-13
Diclofenac,NCT00426621,Efficacy and Safety of Diclofenac Sodium Gel (DSG) in Knee Osteoarthritis,COMPLETED,PHASE3,Osteoarthritis of the Knee,2007-01-24
Diclofenac,NCT01946984,Diclofenac vs. Placebo in a Randomized Double Blind Controlled Trial in Post ERCP Pancreatitis,COMPLETED,PHASE1,Post-ERCP Acute Pancreatitis.,2013-09-09
Diclofenac,NCT07203651,Comparison Between Diclofenac and Sterile Water Injection for Relief of Labour Associated Bachache,ACTIVE_NOT_RECRUITING,,Labour Analgesia,2025-06-22
Diclofenac,NCT01211431,Post-cesarean Pain Control Via Continuous Infusion of Ropivacain et Diclogenac Into the Wound Versus Intathecal Morphine,WITHDRAWN,PHASE4,Cesarean Section,2010-09-28
Diclofenac,NCT04438369,Evaluation of Ultrasound-guided Erector Spinae Block for Postoperative Analgesia in Laprascopic Ventral Hernia Repair.,COMPLETED,,Ventral Hernia; Postoperative Pain; Regional Anesthesia,2020-06-16
Diclofenac,NCT06959394,Comparison of the Effectiveness of Therapeutic Ultrasound and Phonophoresis in Chronic Low Back Pain,NOT_YET_RECRUITING,,Low Back Pain,2025-04-28
Diclofenac,NCT01742663,A Study Comparing Diclofenac Sodium Gel 3% to Solaraze® Gel 3% in the Treatment of Actinic Keratosis,COMPLETED,PHASE1,Actinic Keratosis,2012-12-03
Diclofenac,NCT03528824,Fenugreek Wraps in Osteoarthritis of the Knee,COMPLETED,,"Osteoarthritis, Knee",2018-05-06
Diclofenac,NCT07104370,Freeze-dried Bone Allograft vs Autologous Bone Blocks in the Lateral Augmentation of the Jaws,RECRUITING,,Edentulous Alveolar Ridge; Edentulous Alveolar Ridge Atrophy,2025-07-29
Diclofenac,NCT00204542,Comparison of the Efficacy and Tolerability of Solaraze for 3 Versus 6 Months in Patients With Mild to Moderate Actinic Keratosis Located on the Face and Head,COMPLETED,PHASE4,Photosensitivity Disorders,2005-09-13
Diclofenac,NCT02636569,Topical Chemoprevention of Skin Cancer Biomarkers,ACTIVE_NOT_RECRUITING,PHASE2,Non-melanoma Skin Cancer,2015-12-17
Diclofenac,NCT05641246,Effect of Topical Diclofenac on Clinical Outcome in Breast Cancer Patients Treated With Capecitabine,COMPLETED,PHASE2,Hand and Foot Syndrome,2022-11-09
Diclofenac,NCT06743386,Pilot Study of EUS-Guided Radiofrequency and FOLFIRINOX in Advanced Pancreatic Cancer (RadioFAP ),NOT_YET_RECRUITING,,Pancreatic Adenocarcinoma,2024-12-16
Diclofenac,NCT00777127,Long-term Effects of Imiquimod and Diclofenac in Actinic Keratoses,COMPLETED,PHASE4,Actinic Keratosis,2008-10-21
Diclofenac,NCT06911437,Clinical Study on the Combination of Xiaoyu Zhitong Formula and Lymphatic Drainage Technique to Improve the Symptoms of Knee Pain and Swelling in Cold Dampness Obstruction Type,ENROLLING_BY_INVITATION,,Knee Osteoarthritis (OA),2025-01-20
Diclofenac,NCT04552327,5% KOH Solution vs. Placebo and Diclofenac Gel for the Treatment of Actinic Keratosis,COMPLETED,PHASE3,Actinic Keratosis,2020-09-03
Diclofenac,NCT03949673,Study to Evaluate Arthroplasty Specimens for Osteoarthritis of the Knee and Hip,TERMINATED,PHASE2,"Osteoarthritis, Knee; Osteoarthritis, Hip",2019-04-05
Diclofenac,NCT01458600,Adjuvant Treatment of Graves´ Ophthalmopathy With NSAID (aGO Study),COMPLETED,PHASE4,Graves´ Disease,2011-10-19
Diclofenac,NCT00140920,A Study of Rofecoxib in the Treatment of Post-Operative Pain After Total Knee Joint Replacement (0966-259),TERMINATED,PHASE4,Pain,2005-08-30
Diclofenac,NCT03434197,Safety and Efficacy of SFPP in Knee Osteoarthritis,COMPLETED,PHASE3,Osteoarthritis Knee Pain,2018-02-02
Diclofenac,NCT07079969,Effects of Photobiomodulation and Topical Diclofenac on Inflammation and Pain in Knee Osteoarthritis (EPIC-KO),NOT_YET_RECRUITING,PHASE2,Knee Pain Chronic,2025-07-09
