drug_name,drug_id,disease_name,disease_id,total_disease_entities
Hydralazine,@CHEMICAL_Hydralazine,Dacryocystitis,@DISEASE_Dacryocystitis,409
Hydralazine,@CHEMICAL_Hydralazine,Deglutition Disorders,@DISEASE_Deglutition_Disorders,409
Hydralazine,@CHEMICAL_Hydralazine,Dental Plaque,@DISEASE_Dental_Plaque,409
Hydralazine,@CHEMICAL_Hydralazine,Dentin dysplasia sclerotic bones,@DISEASE_Dentin_dysplasia_sclerotic_bones,409
Hydralazine,@CHEMICAL_Hydralazine,Desmoplastic Small Round Cell Tumor,@DISEASE_Desmoplastic_Small_Round_Cell_Tumor,409
Hydralazine,@CHEMICAL_Hydralazine,Diabetes Complications,@DISEASE_Diabetes_Complications,409
Hydralazine,@CHEMICAL_Hydralazine,Diabetic Neuropathies,@DISEASE_Diabetic_Neuropathies,409
Hydralazine,@CHEMICAL_Hydralazine,Dirofilariasis,@DISEASE_Dirofilariasis,409
Hydralazine,@CHEMICAL_Hydralazine,Dyslipidemias,@DISEASE_Dyslipidemias,409
Hydralazine,@CHEMICAL_Hydralazine,Embolism Air,@DISEASE_Embolism_Air,409
Hydralazine,@CHEMICAL_Hydralazine,Episodic Ataxia,@DISEASE_Episodic_Ataxia,409
Hydralazine,@CHEMICAL_Hydralazine,Esophageal Achalasia,@DISEASE_Esophageal_Achalasia,409
Hydralazine,@CHEMICAL_Hydralazine,Esophageal Motility Disorders,@DISEASE_Esophageal_Motility_Disorders,409
Hydralazine,@CHEMICAL_Hydralazine,Esophageal Neoplasms,@DISEASE_Esophageal_Neoplasms,409
Hydralazine,@CHEMICAL_Hydralazine,Exanthema,@DISEASE_Exanthema,409
Hydralazine,@CHEMICAL_Hydralazine,Eye Neoplasms,@DISEASE_Eye_Neoplasms,409
Hydralazine,@CHEMICAL_Hydralazine,Facial Neoplasms,@DISEASE_Facial_Neoplasms,409
Hydralazine,@CHEMICAL_Hydralazine,Familial Primary Pulmonary Hypertension,@DISEASE_Familial_Primary_Pulmonary_Hypertension,409
Hydralazine,@CHEMICAL_Hydralazine,Farber Lipogranulomatosis,@DISEASE_Farber_Lipogranulomatosis,409
Hydralazine,@CHEMICAL_Hydralazine,Foot Rot,@DISEASE_Foot_Rot,409
Hydralazine,@CHEMICAL_Hydralazine,Foreign Bodies,@DISEASE_Foreign_Bodies,409
Hydralazine,@CHEMICAL_Hydralazine,Genital Diseases Male,@DISEASE_Genital_Diseases_Male,409
Hydralazine,@CHEMICAL_Hydralazine,Gingival Hyperplasia,@DISEASE_Gingival_Hyperplasia,409
Hydralazine,@CHEMICAL_Hydralazine,Glioblastoma,@DISEASE_Glioblastoma,409
Hydralazine,@CHEMICAL_Hydralazine,Glomerulosclerosis Focal Segmental,@DISEASE_Glomerulosclerosis_Focal_Segmental,409
Hydralazine,@CHEMICAL_Hydralazine,Glucose Intolerance,@DISEASE_Glucose_Intolerance,409
Hydralazine,@CHEMICAL_Hydralazine,Glucosephosphate Dehydrogenase Deficiency,@DISEASE_Glucosephosphate_Dehydrogenase_Deficiency,409
Hydralazine,@CHEMICAL_Hydralazine,HELLP Syndrome,@DISEASE_HELLP_Syndrome,409
Hydralazine,@CHEMICAL_Hydralazine,Head and Neck Neoplasms,@DISEASE_Head_and_Neck_Neoplasms,409
Hydralazine,@CHEMICAL_Hydralazine,Hearing Loss Noise Induced,@DISEASE_Hearing_Loss_Noise_Induced,409
Hydralazine,@CHEMICAL_Hydralazine,Heart Defects Congenital,@DISEASE_Heart_Defects_Congenital,409
Hydralazine,@CHEMICAL_Hydralazine,Heart Murmurs,@DISEASE_Heart_Murmurs,409
Hydralazine,@CHEMICAL_Hydralazine,Heart Septal Defects Atrial,@DISEASE_Heart_Septal_Defects_Atrial,409
Hydralazine,@CHEMICAL_Hydralazine,Hematologic Neoplasms,@DISEASE_Hematologic_Neoplasms,409
Hydralazine,@CHEMICAL_Hydralazine,Hematuria,@DISEASE_Hematuria,409
Hydralazine,@CHEMICAL_Hydralazine,Hemolysis,@DISEASE_Hemolysis,409
Hydralazine,@CHEMICAL_Hydralazine,Hemolytic Uremic Syndrome,@DISEASE_Hemolytic_Uremic_Syndrome,409
Hydralazine,@CHEMICAL_Hydralazine,Hemoptysis,@DISEASE_Hemoptysis,409
Hydralazine,@CHEMICAL_Hydralazine,Hereditary Central Nervous System Demyelinating Diseases,@DISEASE_Hereditary_Central_Nervous_System_Demyelinating_Diseases,409
Hydralazine,@CHEMICAL_Hydralazine,Hyperaldosteronism,@DISEASE_Hyperaldosteronism,409
Hydralazine,@CHEMICAL_Hydralazine,Hyperbilirubinemia,@DISEASE_Hyperbilirubinemia,409
Hydralazine,@CHEMICAL_Hydralazine,Hypercapnia,@DISEASE_Hypercapnia,409
Hydralazine,@CHEMICAL_Hydralazine,Hypercholesterolemia,@DISEASE_Hypercholesterolemia,409
Hydralazine,@CHEMICAL_Hydralazine,Hyperglycemic Hyperosmolar Nonketotic Coma,@DISEASE_Hyperglycemic_Hyperosmolar_Nonketotic_Coma,409
Hydralazine,@CHEMICAL_Hydralazine,Hypersensitivity Immediate,@DISEASE_Hypersensitivity_Immediate,409
Hydralazine,@CHEMICAL_Hydralazine,Hypertensive Retinopathy,@DISEASE_Hypertensive_Retinopathy,409
Hydralazine,@CHEMICAL_Hydralazine,Hyperthyroidism,@DISEASE_Hyperthyroidism,409
Hydralazine,@CHEMICAL_Hydralazine,Hypertrophy Right Ventricular,@DISEASE_Hypertrophy_Right_Ventricular,409
Hydralazine,@CHEMICAL_Hydralazine,Hypesthesia,@DISEASE_Hypesthesia,409
Hydralazine,@CHEMICAL_Hydralazine,Hypokalemia,@DISEASE_Hypokalemia,409
Hydralazine,@CHEMICAL_Hydralazine,Hypothyroidism,@DISEASE_Hypothyroidism,409
Hydralazine,@CHEMICAL_Hydralazine,Infections,@DISEASE_Infections,409
Hydralazine,@CHEMICAL_Hydralazine,Intermittent Claudication,@DISEASE_Intermittent_Claudication,409
Hydralazine,@CHEMICAL_Hydralazine,Intestinal Neoplasms,@DISEASE_Intestinal_Neoplasms,409
Hydralazine,@CHEMICAL_Hydralazine,Intracranial Embolism,@DISEASE_Intracranial_Embolism,409
Hydralazine,@CHEMICAL_Hydralazine,Iron Overload,@DISEASE_Iron_Overload,409
Hydralazine,@CHEMICAL_Hydralazine,Jaundice,@DISEASE_Jaundice,409
Hydralazine,@CHEMICAL_Hydralazine,Kidney Neoplasms,@DISEASE_Kidney_Neoplasms,409
Hydralazine,@CHEMICAL_Hydralazine,LEOPARD Syndrome,@DISEASE_LEOPARD_Syndrome,409
Hydralazine,@CHEMICAL_Hydralazine,Labor Pain,@DISEASE_Labor_Pain,409
Hydralazine,@CHEMICAL_Hydralazine,Laboratory Infection,@DISEASE_Laboratory_Infection,409
Hydralazine,@CHEMICAL_Hydralazine,Lethargy,@DISEASE_Lethargy,409
Hydralazine,@CHEMICAL_Hydralazine,Leukemia,@DISEASE_Leukemia,409
Hydralazine,@CHEMICAL_Hydralazine,Leukemia Myelogenous Chronic BCR ABL Positive,@DISEASE_Leukemia_Myelogenous_Chronic_BCR_ABL_Positive,409
Hydralazine,@CHEMICAL_Hydralazine,Leukemia Myeloid Acute,@DISEASE_Leukemia_Myeloid_Acute,409
Hydralazine,@CHEMICAL_Hydralazine,Leukopenia,@DISEASE_Leukopenia,409
Hydralazine,@CHEMICAL_Hydralazine,Lipoma,@DISEASE_Lipoma,409
Hydralazine,@CHEMICAL_Hydralazine,Liver Cirrhosis,@DISEASE_Liver_Cirrhosis,409
Hydralazine,@CHEMICAL_Hydralazine,Liver Diseases,@DISEASE_Liver_Diseases,409
Hydralazine,@CHEMICAL_Hydralazine,Liver Failure,@DISEASE_Liver_Failure,409
Hydralazine,@CHEMICAL_Hydralazine,Lung Diseases Obstructive,@DISEASE_Lung_Diseases_Obstructive,409
Hydralazine,@CHEMICAL_Hydralazine,Lung Injury,@DISEASE_Lung_Injury,409
Hydralazine,@CHEMICAL_Hydralazine,Lung Neoplasms,@DISEASE_Lung_Neoplasms,409
Hydralazine,@CHEMICAL_Hydralazine,Lymphatic Diseases,@DISEASE_Lymphatic_Diseases,409
Hydralazine,@CHEMICAL_Hydralazine,Lymphoma T Cell,@DISEASE_Lymphoma_T_Cell,409
Hydralazine,@CHEMICAL_Hydralazine,Macrophage Activation Syndrome,@DISEASE_Macrophage_Activation_Syndrome,409
Hydralazine,@CHEMICAL_Hydralazine,Melanoma,@DISEASE_Melanoma,409
Hydralazine,@CHEMICAL_Hydralazine,Melanoma Experimental,@DISEASE_Melanoma_Experimental,409
Hydralazine,@CHEMICAL_Hydralazine,Memory Disorders,@DISEASE_Memory_Disorders,409
Hydralazine,@CHEMICAL_Hydralazine,Mesangial sclerosis diffuse,@DISEASE_Mesangial_sclerosis_diffuse,409
Hydralazine,@CHEMICAL_Hydralazine,Mesenteric Ischemia,@DISEASE_Mesenteric_Ischemia,409
Hydralazine,@CHEMICAL_Hydralazine,Metabolic Diseases,@DISEASE_Metabolic_Diseases,409
Hydralazine,@CHEMICAL_Hydralazine,Microaneurysm,@DISEASE_Microaneurysm,409
Hydralazine,@CHEMICAL_Hydralazine,Mitral Valve Prolapse,@DISEASE_Mitral_Valve_Prolapse,409
Hydralazine,@CHEMICAL_Hydralazine,Mouth Diseases,@DISEASE_Mouth_Diseases,409
Hydralazine,@CHEMICAL_Hydralazine,Movement Disorders,@DISEASE_Movement_Disorders,409
Hydralazine,@CHEMICAL_Hydralazine,Muscle Weakness,@DISEASE_Muscle_Weakness,409
Hydralazine,@CHEMICAL_Hydralazine,Muscular Atrophy,@DISEASE_Muscular_Atrophy,409
Hydralazine,@CHEMICAL_Hydralazine,Muscular dystrophy congenital with central nervous system involvement,@DISEASE_Muscular_dystrophy_congenital_with_central_nervous_system_involvement,409
Hydralazine,@CHEMICAL_Hydralazine,Mycoses,@DISEASE_Mycoses,409
Hydralazine,@CHEMICAL_Hydralazine,Mycosis Fungoides,@DISEASE_Mycosis_Fungoides,409
Hydralazine,@CHEMICAL_Hydralazine,Myocardial Stunning,@DISEASE_Myocardial_Stunning,409
Hydralazine,@CHEMICAL_Hydralazine,Myocarditis,@DISEASE_Myocarditis,409
Hydralazine,@CHEMICAL_Hydralazine,Myopathy with Giant Abnormal Mitochondria,@DISEASE_Myopathy_with_Giant_Abnormal_Mitochondria,409
Hydralazine,@CHEMICAL_Hydralazine,Myopia,@DISEASE_Myopia,409
Hydralazine,@CHEMICAL_Hydralazine,Nasal Polyps,@DISEASE_Nasal_Polyps,409
Hydralazine,@CHEMICAL_Hydralazine,Necrosis,@DISEASE_Necrosis,409
Hydralazine,@CHEMICAL_Hydralazine,Neointima,@DISEASE_Neointima,409
Hydralazine,@CHEMICAL_Hydralazine,Neoplasm Metastasis,@DISEASE_Neoplasm_Metastasis,409
Hydralazine,@CHEMICAL_Hydralazine,Nephritis,@DISEASE_Nephritis,409
Hydralazine,@CHEMICAL_Hydralazine,Nephrosclerosis,@DISEASE_Nephrosclerosis,409
Hydralazine,@CHEMICAL_Hydralazine,Nerve Compression Syndromes,@DISEASE_Nerve_Compression_Syndromes,409
Hydralazine,@CHEMICAL_Hydralazine,Neurotoxicity Syndromes,@DISEASE_Neurotoxicity_Syndromes,409
Hydralazine,@CHEMICAL_Hydralazine,Neutropenia Nonimmune Chronic Idiopathic Adult,@DISEASE_Neutropenia_Nonimmune_Chronic_Idiopathic_Adult,409
Hydralazine,@CHEMICAL_Hydralazine,No Reflow Phenomenon,@DISEASE_No_Reflow_Phenomenon,409
Hydralazine,@CHEMICAL_Hydralazine,Noncommunicable Diseases,@DISEASE_Noncommunicable_Diseases,409
Hydralazine,@CHEMICAL_Hydralazine,Osteoporosis,@DISEASE_Osteoporosis,409
Hydralazine,@CHEMICAL_Hydralazine,Osteosarcoma,@DISEASE_Osteosarcoma,409
Hydralazine,@CHEMICAL_Hydralazine,Ototoxicity,@DISEASE_Ototoxicity,409
Hydralazine,@CHEMICAL_Hydralazine,Pain Postoperative,@DISEASE_Pain_Postoperative,409
Hydralazine,@CHEMICAL_Hydralazine,Papilloma,@DISEASE_Papilloma,409
Hydralazine,@CHEMICAL_Hydralazine,Pathological Conditions Signs and Symptoms,@DISEASE_Pathological_Conditions_Signs_and_Symptoms,409
Hydralazine,@CHEMICAL_Hydralazine,Pediatric Obesity,@DISEASE_Pediatric_Obesity,409
Hydralazine,@CHEMICAL_Hydralazine,Pheochromocytoma,@DISEASE_Pheochromocytoma,409
Hydralazine,@CHEMICAL_Hydralazine,Polycystic Kidney Autosomal Dominant,@DISEASE_Polycystic_Kidney_Autosomal_Dominant,409
Hydralazine,@CHEMICAL_Hydralazine,Polycythemia,@DISEASE_Polycythemia,409
Hydralazine,@CHEMICAL_Hydralazine,Post Infectious Disorders,@DISEASE_Post_Infectious_Disorders,409
Hydralazine,@CHEMICAL_Hydralazine,Posterior Leukoencephalopathy Syndrome,@DISEASE_Posterior_Leukoencephalopathy_Syndrome,409
Hydralazine,@CHEMICAL_Hydralazine,Priapism,@DISEASE_Priapism,409
Hydralazine,@CHEMICAL_Hydralazine,Psychological Distress,@DISEASE_Psychological_Distress,409
Hydralazine,@CHEMICAL_Hydralazine,Psychomotor Agitation,@DISEASE_Psychomotor_Agitation,409
Hydralazine,@CHEMICAL_Hydralazine,Radiation Injuries,@DISEASE_Radiation_Injuries,409
Hydralazine,@CHEMICAL_Hydralazine,Reflex Abnormal,@DISEASE_Reflex_Abnormal,409
Hydralazine,@CHEMICAL_Hydralazine,Rheumatic Diseases,@DISEASE_Rheumatic_Diseases,409
Hydralazine,@CHEMICAL_Hydralazine,Ring Chromosome 20 Syndrome,@DISEASE_Ring_Chromosome_20_Syndrome,409
Hydralazine,@CHEMICAL_Hydralazine,Sarcoidosis,@DISEASE_Sarcoidosis,409
Hydralazine,@CHEMICAL_Hydralazine,Severe Acute Respiratory Syndrome,@DISEASE_Severe_Acute_Respiratory_Syndrome,409
Hydralazine,@CHEMICAL_Hydralazine,Shock Septic,@DISEASE_Shock_Septic,409
Hydralazine,@CHEMICAL_Hydralazine,Shoulder Injuries,@DISEASE_Shoulder_Injuries,409
Hydralazine,@CHEMICAL_Hydralazine,Shy Drager Syndrome,@DISEASE_Shy_Drager_Syndrome,409
Hydralazine,@CHEMICAL_Hydralazine,Signs and Symptoms,@DISEASE_Signs_and_Symptoms,409
Hydralazine,@CHEMICAL_Hydralazine,Sinoatrial Block,@DISEASE_Sinoatrial_Block,409
Hydralazine,@CHEMICAL_Hydralazine,Sleep Deprivation,@DISEASE_Sleep_Deprivation,409
Hydralazine,@CHEMICAL_Hydralazine,Spherocytosis Type 1,@DISEASE_Spherocytosis_Type_1,409
Hydralazine,@CHEMICAL_Hydralazine,Splenomegaly,@DISEASE_Splenomegaly,409
Hydralazine,@CHEMICAL_Hydralazine,Stiff Skin Syndrome,@DISEASE_Stiff_Skin_Syndrome,409
Hydralazine,@CHEMICAL_Hydralazine,Stomach Ulcer,@DISEASE_Stomach_Ulcer,409
Hydralazine,@CHEMICAL_Hydralazine,Subarachnoid Hemorrhage,@DISEASE_Subarachnoid_Hemorrhage,409
Hydralazine,@CHEMICAL_Hydralazine,Sweat Gland Diseases,@DISEASE_Sweat_Gland_Diseases,409
Hydralazine,@CHEMICAL_Hydralazine,Syncope,@DISEASE_Syncope,409
Hydralazine,@CHEMICAL_Hydralazine,Syndrome,@DISEASE_Syndrome,409
Hydralazine,@CHEMICAL_Hydralazine,Tachycardia Ventricular,@DISEASE_Tachycardia_Ventricular,409
Hydralazine,@CHEMICAL_Hydralazine,Tauopathies,@DISEASE_Tauopathies,409
Hydralazine,@CHEMICAL_Hydralazine,Tension Type Headache,@DISEASE_Tension_Type_Headache,409
Hydralazine,@CHEMICAL_Hydralazine,Testicular Neoplasms,@DISEASE_Testicular_Neoplasms,409
Hydralazine,@CHEMICAL_Hydralazine,Thrombocytopenia,@DISEASE_Thrombocytopenia,409
Hydralazine,@CHEMICAL_Hydralazine,Toxemia,@DISEASE_Toxemia,409
Hydralazine,@CHEMICAL_Hydralazine,Triple Negative Breast Neoplasms,@DISEASE_Triple_Negative_Breast_Neoplasms,409
Hydralazine,@CHEMICAL_Hydralazine,Ulcer,@DISEASE_Ulcer,409
Hydralazine,@CHEMICAL_Hydralazine,Uremia,@DISEASE_Uremia,409
Hydralazine,@CHEMICAL_Hydralazine,Urinary Bladder Diseases,@DISEASE_Urinary_Bladder_Diseases,409
Hydralazine,@CHEMICAL_Hydralazine,Vascular Remodeling,@DISEASE_Vascular_Remodeling,409
Hydralazine,@CHEMICAL_Hydralazine,Vasculitis,@DISEASE_Vasculitis,409
Hydralazine,@CHEMICAL_Hydralazine,Vasospasm Intracranial,@DISEASE_Vasospasm_Intracranial,409
Hydralazine,@CHEMICAL_Hydralazine,Ventricular Dysfunction,@DISEASE_Ventricular_Dysfunction,409
Hydralazine,@CHEMICAL_Hydralazine,Ventricular Septal Rupture,@DISEASE_Ventricular_Septal_Rupture,409
Hydralazine,@CHEMICAL_Hydralazine,Virus Diseases,@DISEASE_Virus_Diseases,409
Hydralazine,@CHEMICAL_Hydralazine,Vision Disorders,@DISEASE_Vision_Disorders,409
Hydralazine,@CHEMICAL_Hydralazine,Weight Loss,@DISEASE_Weight_Loss,409
Hydralazine,@CHEMICAL_Hydralazine,Wounds and Injuries,@DISEASE_Wounds_and_Injuries,409
Hydralazine,@CHEMICAL_hydralazine_4_anisaldehyde_hydrazone,Neoplasms,@DISEASE_Neoplasms,1
Hydralazine,@CHEMICAL_isosorbide_hydralazine_combination,Heart Failure,@DISEASE_Heart_Failure,17
Hydralazine,@CHEMICAL_isosorbide_hydralazine_combination,Death,@DISEASE_Death,17
Hydralazine,@CHEMICAL_isosorbide_hydralazine_combination,Renal Insufficiency,@DISEASE_Renal_Insufficiency,17
Hydralazine,@CHEMICAL_isosorbide_hydralazine_combination,Anemia,@DISEASE_Anemia,17
Hydralazine,@CHEMICAL_isosorbide_hydralazine_combination,Anodontia,@DISEASE_Anodontia,17
Hydralazine,@CHEMICAL_isosorbide_hydralazine_combination,Cardio Renal Syndrome,@DISEASE_Cardio_Renal_Syndrome,17
Hydralazine,@CHEMICAL_isosorbide_hydralazine_combination,Cardiomyopathy Dilated,@DISEASE_Cardiomyopathy_Dilated,17
Hydralazine,@CHEMICAL_isosorbide_hydralazine_combination,Cardiovascular Diseases,@DISEASE_Cardiovascular_Diseases,17
Hydralazine,@CHEMICAL_isosorbide_hydralazine_combination,Cerebral Ventricle Neoplasms,@DISEASE_Cerebral_Ventricle_Neoplasms,17
Hydralazine,@CHEMICAL_isosorbide_hydralazine_combination,Death Sudden Cardiac,@DISEASE_Death_Sudden_Cardiac,17
Hydralazine,@CHEMICAL_isosorbide_hydralazine_combination,Heart Diseases,@DISEASE_Heart_Diseases,17
Hydralazine,@CHEMICAL_isosorbide_hydralazine_combination,Hypersensitivity Immediate,@DISEASE_Hypersensitivity_Immediate,17
Hydralazine,@CHEMICAL_isosorbide_hydralazine_combination,Hypertension,@DISEASE_Hypertension,17
Hydralazine,@CHEMICAL_isosorbide_hydralazine_combination,Hypertension Pulmonary,@DISEASE_Hypertension_Pulmonary,17
Hydralazine,@CHEMICAL_isosorbide_hydralazine_combination,Kidney Failure Chronic,@DISEASE_Kidney_Failure_Chronic,17
Hydralazine,@CHEMICAL_isosorbide_hydralazine_combination,Spastic Paraplegia Hereditary,@DISEASE_Spastic_Paraplegia_Hereditary,17
Hydralazine,@CHEMICAL_isosorbide_hydralazine_combination,Ventricular Remodeling,@DISEASE_Ventricular_Remodeling,17
Hydralazine,@CHEMICAL_hydralazine_acetone_hydrazone,Contracture,@DISEASE_Contracture,1
Celecoxib,@CHEMICAL_Celecoxib,Inflammation,@DISEASE_Inflammation,952
Celecoxib,@CHEMICAL_Celecoxib,Neoplasms,@DISEASE_Neoplasms,952
Celecoxib,@CHEMICAL_Celecoxib,Pain,@DISEASE_Pain,952
Celecoxib,@CHEMICAL_Celecoxib,Osteoarthritis,@DISEASE_Osteoarthritis,952
Celecoxib,@CHEMICAL_Celecoxib,Colorectal Neoplasms,@DISEASE_Colorectal_Neoplasms,952
Celecoxib,@CHEMICAL_Celecoxib,Arthritis Rheumatoid,@DISEASE_Arthritis_Rheumatoid,952
Celecoxib,@CHEMICAL_Celecoxib,Breast Neoplasms,@DISEASE_Breast_Neoplasms,952
Celecoxib,@CHEMICAL_Celecoxib,Osteoarthritis Knee,@DISEASE_Osteoarthritis_Knee,952
Celecoxib,@CHEMICAL_Celecoxib,Arthritis,@DISEASE_Arthritis,952
Celecoxib,@CHEMICAL_Celecoxib,Pain Postoperative,@DISEASE_Pain_Postoperative,952
Celecoxib,@CHEMICAL_Celecoxib,Adenomatous Polyposis Coli,@DISEASE_Adenomatous_Polyposis_Coli,952
Celecoxib,@CHEMICAL_Celecoxib,Carcinoma Non Small Cell Lung,@DISEASE_Carcinoma_Non_Small_Cell_Lung,952
Celecoxib,@CHEMICAL_Celecoxib,Neoplasm Metastasis,@DISEASE_Neoplasm_Metastasis,952
Celecoxib,@CHEMICAL_Celecoxib,Edema,@DISEASE_Edema,952
Celecoxib,@CHEMICAL_Celecoxib,Lung Neoplasms,@DISEASE_Lung_Neoplasms,952
Celecoxib,@CHEMICAL_Celecoxib,Stomach Neoplasms,@DISEASE_Stomach_Neoplasms,952
Celecoxib,@CHEMICAL_Celecoxib,Carcinogenesis,@DISEASE_Carcinogenesis,952
Celecoxib,@CHEMICAL_Celecoxib,Prostatic Neoplasms,@DISEASE_Prostatic_Neoplasms,952
Celecoxib,@CHEMICAL_Celecoxib,Adenoma,@DISEASE_Adenoma,952
Celecoxib,@CHEMICAL_Celecoxib,Carcinoma Hepatocellular,@DISEASE_Carcinoma_Hepatocellular,952
Celecoxib,@CHEMICAL_Celecoxib,Gastrointestinal Diseases,@DISEASE_Gastrointestinal_Diseases,952
Celecoxib,@CHEMICAL_Celecoxib,Ulcer,@DISEASE_Ulcer,952
Celecoxib,@CHEMICAL_Celecoxib,Acute Pain,@DISEASE_Acute_Pain,952
Celecoxib,@CHEMICAL_Celecoxib,Depressive Disorder,@DISEASE_Depressive_Disorder,952
Celecoxib,@CHEMICAL_Celecoxib,Hyperalgesia,@DISEASE_Hyperalgesia,952
Celecoxib,@CHEMICAL_Celecoxib,Pancreatic Neoplasms,@DISEASE_Pancreatic_Neoplasms,952
Celecoxib,@CHEMICAL_Celecoxib,Squamous Cell Carcinoma of Head and Neck,@DISEASE_Squamous_Cell_Carcinoma_of_Head_and_Neck,952
Celecoxib,@CHEMICAL_Celecoxib,Drug Related Side Effects and Adverse Reactions,@DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions,952
Celecoxib,@CHEMICAL_Celecoxib,Glioblastoma,@DISEASE_Glioblastoma,952
Celecoxib,@CHEMICAL_Celecoxib,Cardiovascular Diseases,@DISEASE_Cardiovascular_Diseases,952
Celecoxib,@CHEMICAL_Celecoxib,Colonic Neoplasms,@DISEASE_Colonic_Neoplasms,952
Celecoxib,@CHEMICAL_Celecoxib,Hypertension,@DISEASE_Hypertension,952
Celecoxib,@CHEMICAL_Celecoxib,Low Back Pain,@DISEASE_Low_Back_Pain,952
Celecoxib,@CHEMICAL_Celecoxib,Glioma,@DISEASE_Glioma,952
Celecoxib,@CHEMICAL_Celecoxib,Spondylitis Ankylosing,@DISEASE_Spondylitis_Ankylosing,952
Celecoxib,@CHEMICAL_Celecoxib,Bipolar Disorder,@DISEASE_Bipolar_Disorder,952
Celecoxib,@CHEMICAL_Celecoxib,Knee Injuries,@DISEASE_Knee_Injuries,952
Celecoxib,@CHEMICAL_Celecoxib,Polyps,@DISEASE_Polyps,952
Celecoxib,@CHEMICAL_Celecoxib,Arthritis Psoriatic,@DISEASE_Arthritis_Psoriatic,952
Celecoxib,@CHEMICAL_Celecoxib,Ossification Heterotopic,@DISEASE_Ossification_Heterotopic,952
Celecoxib,@CHEMICAL_Celecoxib,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,952
Celecoxib,@CHEMICAL_Celecoxib,Hip Injuries,@DISEASE_Hip_Injuries,952
Celecoxib,@CHEMICAL_Celecoxib,Melanoma,@DISEASE_Melanoma,952
Celecoxib,@CHEMICAL_Celecoxib,Skin Neoplasms,@DISEASE_Skin_Neoplasms,952
Celecoxib,@CHEMICAL_Celecoxib,Adenocarcinoma,@DISEASE_Adenocarcinoma,952
Celecoxib,@CHEMICAL_Celecoxib,Prostatitis,@DISEASE_Prostatitis,952
Celecoxib,@CHEMICAL_Celecoxib,Colonic Polyps,@DISEASE_Colonic_Polyps,952
Celecoxib,@CHEMICAL_Celecoxib,Fibrosis,@DISEASE_Fibrosis,952
Celecoxib,@CHEMICAL_Celecoxib,Head and Neck Neoplasms,@DISEASE_Head_and_Neck_Neoplasms,952
Celecoxib,@CHEMICAL_Celecoxib,Alzheimer Disease,@DISEASE_Alzheimer_Disease,952
Celecoxib,@CHEMICAL_Celecoxib,Mouth Neoplasms,@DISEASE_Mouth_Neoplasms,952
Celecoxib,@CHEMICAL_Celecoxib,Ovarian Neoplasms,@DISEASE_Ovarian_Neoplasms,952
Celecoxib,@CHEMICAL_Celecoxib,Schizophrenia,@DISEASE_Schizophrenia,952
Celecoxib,@CHEMICAL_Celecoxib,Uterine Cervical Neoplasms,@DISEASE_Uterine_Cervical_Neoplasms,952
Celecoxib,@CHEMICAL_Celecoxib,Urinary Bladder Neoplasms,@DISEASE_Urinary_Bladder_Neoplasms,952
Celecoxib,@CHEMICAL_Celecoxib,Chronic Pain,@DISEASE_Chronic_Pain,952
Celecoxib,@CHEMICAL_Celecoxib,Fever,@DISEASE_Fever,952
Celecoxib,@CHEMICAL_Celecoxib,Hemorrhage,@DISEASE_Hemorrhage,952
Celecoxib,@CHEMICAL_Celecoxib,Mammary Neoplasms Animal,@DISEASE_Mammary_Neoplasms_Animal,952
Celecoxib,@CHEMICAL_Celecoxib,Carcinoma Squamous Cell,@DISEASE_Carcinoma_Squamous_Cell,952
Celecoxib,@CHEMICAL_Celecoxib,Diabetes Mellitus,@DISEASE_Diabetes_Mellitus,952
Celecoxib,@CHEMICAL_Celecoxib,Seizures,@DISEASE_Seizures,952
Celecoxib,@CHEMICAL_Celecoxib,Nasopharyngeal Carcinoma,@DISEASE_Nasopharyngeal_Carcinoma,952
Celecoxib,@CHEMICAL_Celecoxib,Peptic Ulcer,@DISEASE_Peptic_Ulcer,952
Celecoxib,@CHEMICAL_Celecoxib,Precancerous Conditions,@DISEASE_Precancerous_Conditions,952
Celecoxib,@CHEMICAL_Celecoxib,Stomach Ulcer,@DISEASE_Stomach_Ulcer,952
Celecoxib,@CHEMICAL_Celecoxib,Arthralgia,@DISEASE_Arthralgia,952
Celecoxib,@CHEMICAL_Celecoxib,COVID 19,@DISEASE_COVID_19,952
Celecoxib,@CHEMICAL_Celecoxib,Cartilage Diseases,@DISEASE_Cartilage_Diseases,952
Celecoxib,@CHEMICAL_Celecoxib,Colitis,@DISEASE_Colitis,952
Celecoxib,@CHEMICAL_Celecoxib,Cognition Disorders,@DISEASE_Cognition_Disorders,952
Celecoxib,@CHEMICAL_Celecoxib,Neuralgia,@DISEASE_Neuralgia,952
Celecoxib,@CHEMICAL_Celecoxib,Ischemia,@DISEASE_Ischemia,952
Celecoxib,@CHEMICAL_Celecoxib,Kidney Diseases,@DISEASE_Kidney_Diseases,952
Celecoxib,@CHEMICAL_Celecoxib,Liver Cirrhosis,@DISEASE_Liver_Cirrhosis,952
Celecoxib,@CHEMICAL_Celecoxib,Myocardial Infarction,@DISEASE_Myocardial_Infarction,952
Celecoxib,@CHEMICAL_Celecoxib,Neuroinflammatory Diseases,@DISEASE_Neuroinflammatory_Diseases,952
