pmid,n_pairs,n_drugs,n_diseases,has_one_drug_multi_diseases,has_one_disease_multi_drugs
35563193,1,1,1,False,False
37884178,1,1,1,False,False
34664251,1,1,1,False,False
32407979,1,1,1,False,False
35394864,2,1,2,True,False
34873457,1,1,1,False,False
36695998,2,1,2,True,False
35418083,1,1,1,False,False
35703230,2,1,2,True,False
31605532,1,1,1,False,False
34057651,1,1,1,False,False
34539915,1,1,1,False,False
32485679,1,1,1,False,False
34065180,1,1,1,False,False
35971177,2,1,2,True,False
39706710,1,1,1,False,False
37244387,1,1,1,False,False
33074834,3,1,3,True,False
36662110,1,1,1,False,False
35431232,2,1,2,True,False
36578092,3,1,3,True,False
33495599,1,1,1,False,False
33608588,1,1,1,False,False
38266623,1,1,1,False,False
34779589,1,1,1,False,False
34850111,1,1,1,False,False
33076541,1,1,1,False,False
34535397,2,2,1,False,True
38166892,1,1,1,False,False
37886482,2,2,1,False,True
35434124,1,1,1,False,False
33777178,1,1,1,False,False
34555976,2,1,2,True,False
40003620,1,1,1,False,False
40778244,1,1,1,False,False
36076907,1,1,1,False,False
34680352,1,1,1,False,False
36601022,1,1,1,False,False
41044437,1,1,1,False,False
33312219,12,2,6,True,True
34076829,1,1,1,False,False
37344100,1,1,1,False,False
39246179,1,1,1,False,False
33846359,1,1,1,False,False
40427153,1,1,1,False,False
33066388,1,1,1,False,False
32084471,3,1,3,True,False
37409735,1,1,1,False,False
32775256,1,1,1,False,False
40185613,1,1,1,False,False
36835955,1,1,1,False,False
34333327,1,1,1,False,False
33163549,2,1,2,True,False
35884939,1,1,1,False,False
38019315,1,1,1,False,False
40011966,1,1,1,False,False
33903732,1,1,1,False,False
36775393,1,1,1,False,False
36462308,1,1,1,False,False
38595196,2,1,2,True,False
33988098,1,1,1,False,False
36172662,1,1,1,False,False
40400309,1,1,1,False,False
12223123,2,1,2,True,False
37969420,1,1,1,False,False
37026901,1,1,1,False,False
38377455,1,1,1,False,False
37414825,4,1,4,True,False
31809439,2,1,2,True,False
32217952,1,1,1,False,False
32217953,1,1,1,False,False
32217951,1,1,1,False,False
32246762,1,1,1,False,False
38108640,1,1,1,False,False
40015079,1,1,1,False,False
34508802,1,1,1,False,False
36110650,3,2,2,True,True
36329305,2,1,2,True,False
36902756,2,2,1,False,True
38029769,1,1,1,False,False
33854929,1,1,1,False,False
31790698,1,1,1,False,False
40390910,2,1,2,True,False
35368963,3,1,3,True,False
31833792,1,1,1,False,False
38037011,1,1,1,False,False
33444812,1,1,1,False,False
34554120,1,1,1,False,False
5395804,1,1,1,False,False
5462320,1,1,1,False,False
29181440,1,1,1,False,False
31067379,1,1,1,False,False
18126687,1,1,1,False,False
12977889,1,1,1,False,False
25202672,4,1,4,True,False
13042138,1,1,1,False,False
14424111,1,1,1,False,False
13957539,1,1,1,False,False
13227811,1,1,1,False,False
21009389,1,1,1,False,False
4013766,2,1,2,True,False
6066723,1,1,1,False,False
20244551,1,1,1,False,False
21028014,1,1,1,False,False
5187073,1,1,1,False,False
5118031,1,1,1,False,False
13117725,1,1,1,False,False
13432658,1,1,1,False,False
5341904,1,1,1,False,False
1009176,1,1,1,False,False
2867058,1,1,1,False,False
5352593,1,1,1,False,False
1008177,1,1,1,False,False
24537499,1,1,1,False,False
14896102,1,1,1,False,False
18894467,1,1,1,False,False
2001753,1,1,1,False,False
13435290,1,1,1,False,False
630723,1,1,1,False,False
21504340,2,1,2,True,False
11488162,5,1,5,True,False
6670697,1,1,1,False,False
13920679,2,1,2,True,False
1163583,1,1,1,False,False
6176782,1,1,1,False,False
5287115,1,1,1,False,False
11192102,1,1,1,False,False
26733120,1,1,1,False,False
6831573,1,1,1,False,False
4818317,1,1,1,False,False
13643219,1,1,1,False,False
3477987,2,1,2,True,False
4720531,1,1,1,False,False
1165437,1,1,1,False,False
15749068,1,1,1,False,False
1458895,1,1,1,False,False
11189968,3,1,3,True,False
12499683,1,1,1,False,False
24245671,1,1,1,False,False
25587258,2,1,2,True,False
15216905,3,1,3,True,False
434195,1,1,1,False,False
6636502,1,1,1,False,False
18137073,1,1,1,False,False
14667999,2,1,2,True,False
847249,1,1,1,False,False
865734,2,1,2,True,False
19754551,3,1,3,True,False
6184729,1,1,1,False,False
20558016,3,1,3,True,False
2437967,3,1,3,True,False
135607,1,1,1,False,False
35513779,2,1,2,True,False
36071321,1,1,1,False,False
36780553,1,1,1,False,False
30081730,3,1,3,True,False
32518914,1,1,1,False,False
37130324,1,1,1,False,False
37126775,1,1,1,False,False
35128435,1,1,1,False,False
32566005,1,1,1,False,False
40207761,4,1,4,True,False
38196047,2,1,2,True,False
38177037,2,1,2,True,False
38452364,3,1,3,True,False
33100951,1,1,1,False,False
34856980,1,1,1,False,False
35038834,1,1,1,False,False
36506073,1,1,1,False,False
37140302,1,1,1,False,False
14375587,1,1,1,False,False
13207224,1,1,1,False,False
10582512,1,1,1,False,False
13300858,1,1,1,False,False
13393589,1,1,1,False,False
13107974,2,1,2,True,False
13013638,1,1,1,False,False
31067371,2,1,2,True,False
13559315,1,1,1,False,False
14774493,1,1,1,False,False
5023526,1,1,1,False,False
14951153,2,1,2,True,False
5858343,1,1,1,False,False
13548476,1,1,1,False,False
13061999,1,1,1,False,False
20485581,1,1,1,False,False
13598191,1,1,1,False,False
5212335,1,1,1,False,False
20575654,1,1,1,False,False
12850858,1,1,1,False,False
14458887,1,1,1,False,False
10875847,2,1,2,True,False
4691835,1,1,1,False,False
28080539,2,1,2,True,False
31087325,2,1,2,True,False
4743300,1,1,1,False,False
7801925,3,1,3,True,False
10519605,5,1,5,True,False
6500466,2,1,2,True,False
1904039,2,1,2,True,False
3265945,5,1,5,True,False
31704711,1,1,1,False,False
31682091,3,1,3,True,False
6830732,4,1,4,True,False
11392026,3,1,3,True,False
17987886,2,1,2,True,False
10928426,1,1,1,False,False
7796592,1,1,1,False,False
6650624,1,1,1,False,False
12794421,4,1,4,True,False
25961223,3,1,3,True,False
487808,2,1,2,True,False
19091497,3,1,3,True,False
8425426,3,1,3,True,False
6668398,1,1,1,False,False
23045257,2,1,2,True,False
30265306,1,1,1,False,False
3488703,5,1,5,True,False
13772302,2,1,2,True,False
10467929,3,1,3,True,False
12860753,4,1,4,True,False
3119656,1,1,1,False,False
20198768,2,1,2,True,False
24045404,5,1,5,True,False
8737191,5,1,5,True,False
1921733,1,1,1,False,False
10726345,2,1,2,True,False
24665210,1,1,1,False,False
2254686,2,1,2,True,False
37727397,1,1,1,False,False
38223205,1,1,1,False,False
32365105,2,1,2,True,False
35979569,1,1,1,False,False
33900515,1,1,1,False,False
34523303,1,1,1,False,False
32216490,1,1,1,False,False
31937160,1,1,1,False,False
35041779,1,1,1,False,False
34313841,1,1,1,False,False
37188445,1,1,1,False,False
35522432,1,1,1,False,False
35107228,1,1,1,False,False
39649913,3,1,3,True,False
38555747,1,1,1,False,False
35232423,4,3,2,True,True
36966809,1,1,1,False,False
35181880,2,1,2,True,False
29180906,3,1,3,True,False
23535817,2,1,2,True,False
27291689,3,1,3,True,False
24933116,1,1,1,False,False
3513581,2,1,2,True,False
23454115,1,1,1,False,False
21967664,4,1,4,True,False
27764015,2,1,2,True,False
22086108,1,1,1,False,False
26352073,1,1,1,False,False
1775892,2,1,2,True,False
9015696,1,1,1,False,False
11813028,1,1,1,False,False
26288980,1,1,1,False,False
20111699,1,1,1,False,False
28318214,1,1,1,False,False
28889957,2,1,2,True,False
8437965,2,2,1,False,True
31646257,2,2,1,False,True
29445685,2,2,1,False,True
21072277,1,1,1,False,False
13810388,1,1,1,False,False
7055167,2,1,2,True,False
30918041,3,1,3,True,False
31010553,1,1,1,False,False
20506676,2,1,2,True,False
24050033,3,1,3,True,False
21450990,2,1,2,True,False
25797233,2,1,2,True,False
30391857,2,1,2,True,False
23596503,1,1,1,False,False
24533566,2,2,2,False,False
21795739,1,1,1,False,False
26586448,1,1,1,False,False
24753902,2,1,2,True,False
15767943,1,1,1,False,False
21395905,1,1,1,False,False
15330887,1,1,1,False,False
25246579,1,1,1,False,False
28770970,1,1,1,False,False
19900136,5,1,5,True,False
31295341,1,1,1,False,False
29297950,2,1,2,True,False
27343323,2,2,2,False,False
19602723,1,1,1,False,False
21160188,1,1,1,False,False
8746082,4,1,4,True,False
20091317,1,1,1,False,False
30984115,1,1,1,False,False
1879595,2,1,2,True,False
23205864,1,1,1,False,False
5526026,2,1,2,True,False
26044148,4,1,4,True,False
24693371,3,1,3,True,False
19254577,1,1,1,False,False
26239389,1,1,1,False,False
16551735,1,1,1,False,False
720066,1,1,1,False,False
22122352,1,1,1,False,False
17437195,1,1,1,False,False
22685670,2,1,2,True,False
15863556,3,2,2,True,True
7114112,2,1,2,True,False
7717003,2,1,2,True,False
29920812,3,1,3,True,False
30317939,1,1,1,False,False
4013776,1,1,1,False,False
30895903,3,1,3,True,False
41062967,1,1,1,False,False
31216905,1,1,1,False,False
39406681,1,1,1,False,False
33474873,4,1,4,True,False
37916641,2,1,2,True,False
34941003,1,1,1,False,False
35469813,1,1,1,False,False
35123930,1,1,1,False,False
34129709,2,1,2,True,False
33129217,1,1,1,False,False
31432562,2,1,2,True,False
32000820,1,1,1,False,False
34020724,1,1,1,False,False
35991521,2,1,2,True,False
34386353,1,1,1,False,False
32554744,1,1,1,False,False
33090968,1,1,1,False,False
33061933,1,1,1,False,False
36697853,2,1,2,True,False
35932876,1,1,1,False,False
35130263,2,1,2,True,False
32027880,1,1,1,False,False
33652056,1,1,1,False,False
40580663,2,1,2,True,False
37061078,2,2,2,False,False
39509925,1,1,1,False,False
33227418,1,1,1,False,False
34018380,1,1,1,False,False
39236643,1,1,1,False,False
31803995,1,1,1,False,False
36002221,1,1,1,False,False
24083064,2,2,1,False,True
23071418,1,1,1,False,False
17671254,2,1,2,True,False
24315687,2,1,2,True,False
23389247,1,1,1,False,False
27600865,2,1,2,True,False
26788787,1,1,1,False,False
23314512,2,1,2,True,False
25428801,2,1,2,True,False
19796732,1,1,1,False,False
22776244,2,1,2,True,False
29941278,1,1,1,False,False
30690016,2,1,2,True,False
26672179,1,1,1,False,False
30017683,3,1,3,True,False
26450404,2,1,2,True,False
25524185,1,1,1,False,False
28166925,1,1,1,False,False
25113944,1,1,1,False,False
24585456,1,1,1,False,False
31775669,2,1,2,True,False
26558340,1,1,1,False,False
31211965,1,1,1,False,False
27718280,1,1,1,False,False
26000625,1,1,1,False,False
29270729,1,1,1,False,False
29157866,3,1,3,True,False
21472815,2,1,2,True,False
28502186,2,2,2,False,False
27775195,3,2,2,True,True
23969808,1,1,1,False,False
27444208,3,1,3,True,False
22991337,1,1,1,False,False
28067007,3,1,3,True,False
18591318,1,1,1,False,False
23157855,1,1,1,False,False
27776845,3,2,3,True,False
26707072,1,1,1,False,False
17899571,3,1,3,True,False
22284156,2,1,2,True,False
29055173,2,1,2,True,False
29630885,2,1,2,True,False
28870155,1,1,1,False,False
24678618,3,1,3,True,False
22023876,2,1,2,True,False
23410596,2,2,1,False,True
37108154,1,1,1,False,False
32265834,2,2,1,False,True
34877245,2,1,2,True,False
37834449,1,1,1,False,False
34849906,1,1,1,False,False
41108829,1,1,1,False,False
34049811,1,1,1,False,False
37071897,1,1,1,False,False
35203298,7,1,7,True,False
32733932,1,1,1,False,False
39457531,1,1,1,False,False
34665857,2,1,2,True,False
38430648,4,2,3,True,True
36863794,1,1,1,False,False
40305232,1,1,1,False,False
31863773,2,1,2,True,False
40584800,1,1,1,False,False
34899597,1,1,1,False,False
37270588,1,1,1,False,False
33684279,1,1,1,False,False
37295742,2,1,2,True,False
39915817,1,1,1,False,False
38340984,1,1,1,False,False
36863793,2,1,2,True,False
33537101,1,1,1,False,False
36925057,2,1,2,True,False
32004675,1,1,1,False,False
38388924,1,1,1,False,False
36216661,2,1,2,True,False
36436816,1,1,1,False,False
36721997,2,1,2,True,False
35864971,1,1,1,False,False
37391793,1,1,1,False,False
32412587,1,1,1,False,False
36130821,1,1,1,False,False
41009686,1,1,1,False,False
31546014,1,1,1,False,False
35835350,1,1,1,False,False
36749817,1,1,1,False,False
39457705,1,1,1,False,False
36572643,1,1,1,False,False
39355309,2,1,2,True,False
32158015,2,1,2,True,False
38513352,1,1,1,False,False
35689838,1,1,1,False,False
33706098,1,1,1,False,False
35235655,1,1,1,False,False
37067725,1,1,1,False,False
32555663,2,1,2,True,False
37487815,3,1,3,True,False
32479894,3,2,3,True,False
31814016,1,1,1,False,False
33581853,2,1,2,True,False
35784569,2,1,2,True,False
36158399,3,1,3,True,False
17118171,1,1,1,False,False
30044157,1,1,1,False,False
20104431,1,1,1,False,False
29934050,1,1,1,False,False
31387263,1,1,1,False,False
29514724,2,1,2,True,False
3096552,1,1,1,False,False
3471532,1,1,1,False,False
31435600,1,1,1,False,False
12917782,1,1,1,False,False
22085558,1,1,1,False,False
25134298,2,1,2,True,False
6226540,1,1,1,False,False
20564839,1,1,1,False,False
23759832,2,1,2,True,False
25244916,1,1,1,False,False
15749474,1,1,1,False,False
2019819,1,1,1,False,False
20436316,1,1,1,False,False
2889682,1,1,1,False,False
21895474,1,1,1,False,False
18363513,2,1,2,True,False
7030070,2,1,2,True,False
20864642,1,1,1,False,False
7446016,1,1,1,False,False
8529825,1,1,1,False,False
26645363,1,1,1,False,False
11949959,2,1,2,True,False
35455702,4,2,3,True,True
34381107,1,1,1,False,False
33036794,1,1,1,False,False
34572562,2,1,2,True,False
36830813,3,1,3,True,False
36766487,1,1,1,False,False
37993900,2,2,1,False,True
34605770,1,1,1,False,False
35447143,2,1,2,True,False
34997844,2,1,2,True,False
35005596,1,1,1,False,False
36751233,2,2,1,False,True
38285626,1,1,1,False,False
41016921,2,2,1,False,True
33842824,2,2,1,False,True
37931721,1,1,1,False,False
36511443,1,1,1,False,False
34401654,1,1,1,False,False
33161171,2,1,2,True,False
32785651,1,1,1,False,False
39870327,2,1,2,True,False
33129993,1,1,1,False,False
38349325,1,1,1,False,False
37854182,3,1,3,True,False
34046325,1,1,1,False,False
41151414,1,1,1,False,False
37171758,1,1,1,False,False
33842608,2,1,2,True,False
41206009,1,1,1,False,False
40105555,1,1,1,False,False
40624700,2,2,2,False,False
34346492,1,1,1,False,False
37402107,1,1,1,False,False
37453143,1,1,1,False,False
41141001,1,1,1,False,False
40287875,2,1,2,True,False
34129175,1,1,1,False,False
40200779,1,1,1,False,False
39286642,1,1,1,False,False
37499841,2,2,2,False,False
37957365,1,1,1,False,False
39939489,1,1,1,False,False
32089069,1,1,1,False,False
40185328,1,1,1,False,False
34480994,2,2,1,False,True
33230470,1,1,1,False,False
37529251,2,1,2,True,False
33798596,1,1,1,False,False
32989863,1,1,1,False,False
39202691,1,1,1,False,False
40186314,1,1,1,False,False
31916574,2,2,1,False,True
37385616,1,1,1,False,False
35270805,1,1,1,False,False
40283113,1,1,1,False,False
28121116,2,2,2,False,False
34758846,1,1,1,False,False
24405633,3,1,3,True,False
31920984,1,1,1,False,False
31646262,1,1,1,False,False
24479022,1,1,1,False,False
9557824,1,1,1,False,False
25139174,1,1,1,False,False
27274883,1,1,1,False,False
29662964,1,1,1,False,False
15140793,2,1,2,True,False
13728888,1,1,1,False,False
6426501,1,1,1,False,False
21529351,1,1,1,False,False
29062793,1,1,1,False,False
12042261,1,1,1,False,False
16109599,2,1,2,True,False
5483571,1,1,1,False,False
20104428,3,1,3,True,False
2024923,1,1,1,False,False
29535146,2,1,2,True,False
15921180,1,1,1,False,False
29734187,1,1,1,False,False
16670102,1,1,1,False,False
15517078,3,1,3,True,False
5994926,1,1,1,False,False
22552733,1,1,1,False,False
15615020,1,1,1,False,False
33421486,2,1,2,True,False
41180964,2,1,2,True,False
35055403,1,1,1,False,False
3614678,1,1,1,False,False
4479891,1,1,1,False,False
12601707,1,1,1,False,False
19332334,2,1,2,True,False
7675223,4,1,4,True,False
16784731,1,1,1,False,False
23563027,2,1,2,True,False
1344329,2,1,2,True,False
15379295,1,1,1,False,False
31353848,1,1,1,False,False
27147973,2,1,2,True,False
14636318,1,1,1,False,False
6488053,1,1,1,False,False
9657647,1,1,1,False,False
7710963,2,1,2,True,False
2957879,1,1,1,False,False
24944264,2,1,2,True,False
30391663,3,1,3,True,False
3785677,2,1,2,True,False
3653063,1,1,1,False,False
26841950,4,1,4,True,False
23930253,2,1,2,True,False
10526103,2,1,2,True,False
18703162,1,1,1,False,False
9972699,1,1,1,False,False
22649214,2,1,2,True,False
23872219,8,1,8,True,False
11068851,4,2,2,True,True
9918575,2,1,2,True,False
21756250,1,1,1,False,False
25770028,3,1,3,True,False
9000261,2,1,2,True,False
12821382,2,1,2,True,False
16085296,1,1,1,False,False
11166716,1,1,1,False,False
15710296,1,1,1,False,False
10210816,2,1,2,True,False
3958732,1,1,1,False,False
6540415,1,1,1,False,False
13008511,1,1,1,False,False
20737266,1,1,1,False,False
11990085,1,1,1,False,False
10725616,2,1,2,True,False
11903957,3,2,2,True,True
27039043,4,1,4,True,False
14982969,1,1,1,False,False
16084511,2,1,2,True,False
973554,2,1,2,True,False
25624835,1,1,1,False,False
24944265,1,1,1,False,False
29722747,3,1,3,True,False
24145074,2,1,2,True,False
31325580,4,1,4,True,False
7501092,2,1,2,True,False
19261442,1,1,1,False,False
18929076,2,1,2,True,False
29481795,2,1,2,True,False
18041609,2,1,2,True,False
9757006,2,1,2,True,False
11511382,1,1,1,False,False
12009770,1,1,1,False,False
15820338,1,1,1,False,False
9582073,4,1,4,True,False
8449176,2,1,2,True,False
9579954,2,1,2,True,False
27302854,1,1,1,False,False
27188699,1,1,1,False,False
25408276,1,1,1,False,False
3158512,2,1,2,True,False
2292214,3,1,3,True,False
15538544,3,1,3,True,False
14659991,1,1,1,False,False
15579299,3,1,3,True,False
15053947,3,2,2,True,True
10487513,1,1,1,False,False
23914154,1,1,1,False,False
10487515,1,1,1,False,False
556603,1,1,1,False,False
36572790,1,1,1,False,False
32559600,1,1,1,False,False
36652118,1,1,1,False,False
36833150,1,1,1,False,False
37371662,1,1,1,False,False
32431450,1,1,1,False,False
30628506,1,1,1,False,False
36387847,1,1,1,False,False
33869706,1,1,1,False,False
31464143,2,2,1,False,True
35390438,2,2,1,False,True
39354633,1,1,1,False,False
38283584,1,1,1,False,False
32831851,2,1,2,True,False
33752482,1,1,1,False,False
36924393,1,1,1,False,False
35611871,2,1,2,True,False
33914392,1,1,1,False,False
36959959,1,1,1,False,False
40474175,2,1,2,True,False
36142249,1,1,1,False,False
39223536,1,1,1,False,False
37850102,1,1,1,False,False
32099988,1,1,1,False,False
32242900,3,1,3,True,False
31638694,2,2,1,False,True
33160106,1,1,1,False,False
5749689,1,1,1,False,False
8885915,1,1,1,False,False
26345161,2,1,2,True,False
13405054,1,1,1,False,False
7218223,1,1,1,False,False
6135833,1,1,1,False,False
21083773,1,1,1,False,False
489919,1,1,1,False,False
6483679,1,1,1,False,False
7361397,1,1,1,False,False
963522,1,1,1,False,False
29152320,2,1,2,True,False
18406835,1,1,1,False,False
7426519,1,1,1,False,False
9783991,1,1,1,False,False
19007614,1,1,1,False,False
10782572,1,1,1,False,False
1167149,1,1,1,False,False
1481584,1,1,1,False,False
28938894,2,1,2,True,False
5843905,1,1,1,False,False
8059613,1,1,1,False,False
3847480,2,1,2,True,False
6606563,1,1,1,False,False
23193676,3,1,3,True,False
10950135,2,1,2,True,False
28188961,3,1,3,True,False
916811,1,1,1,False,False
25385669,1,1,1,False,False
18377961,1,1,1,False,False
10338267,1,1,1,False,False
12592415,1,1,1,False,False
2902039,2,1,2,True,False
15374724,1,1,1,False,False
20218308,1,1,1,False,False
15866574,1,1,1,False,False
23933037,1,1,1,False,False
2379001,1,1,1,False,False
11108875,1,1,1,False,False
6724001,2,1,2,True,False
21142421,2,1,2,True,False
26342177,1,1,1,False,False
29806794,4,1,4,True,False
2567717,3,1,3,True,False
27203300,1,1,1,False,False
22702226,1,1,1,False,False
20104424,2,1,2,True,False
7473442,1,1,1,False,False
31649280,1,1,1,False,False
19307627,1,1,1,False,False
1402536,1,1,1,False,False
15130350,1,1,1,False,False
16920249,4,1,4,True,False
29734530,2,1,2,True,False
26894126,2,2,1,False,True
20101845,1,1,1,False,False
34749368,1,1,1,False,False
34866456,3,1,3,True,False
39738841,1,1,1,False,False
39335586,2,1,2,True,False
35373395,1,1,1,False,False
35891746,1,1,1,False,False
36853791,2,1,2,True,False
39404069,1,1,1,False,False
1944490,1,1,1,False,False
9707808,1,1,1,False,False
11787183,1,1,1,False,False
34007573,2,2,1,False,True
15670311,2,1,2,True,False
15428534,2,1,2,True,False
7715472,3,1,3,True,False
16681766,2,1,2,True,False
24488582,1,1,1,False,False
25111756,2,1,2,True,False
23010707,2,1,2,True,False
15144406,1,1,1,False,False
10756900,2,1,2,True,False
7556428,1,1,1,False,False
19426551,2,1,2,True,False
29790373,2,1,2,True,False
23812449,3,2,2,True,True
2730056,1,1,1,False,False
18239018,5,2,4,True,True
18682485,1,1,1,False,False
17466036,2,1,2,True,False
23647429,2,1,2,True,False
7854566,2,1,2,True,False
2386926,1,1,1,False,False
22615136,4,1,4,True,False
22448515,2,1,2,True,False
21137246,2,1,2,True,False
21171931,1,1,1,False,False
177446,3,1,3,True,False
11943494,2,1,2,True,False
24211482,1,1,1,False,False
16131806,2,1,2,True,False
7872726,1,1,1,False,False
25001020,6,3,4,True,True
16956744,1,1,1,False,False
18501959,1,1,1,False,False
16458958,1,1,1,False,False
8426860,3,1,3,True,False
2339760,1,1,1,False,False
17986174,1,1,1,False,False
8291050,3,1,3,True,False
41138635,2,1,2,True,False
20074021,4,2,4,True,False
25473755,2,1,2,True,False
18037150,1,1,1,False,False
18178606,1,1,1,False,False
23188434,2,1,2,True,False
28560298,4,1,4,True,False
11594150,1,1,1,False,False
2987496,2,1,2,True,False
25227783,2,1,2,True,False
28261281,1,1,1,False,False
9528185,1,1,1,False,False
29371931,1,1,1,False,False
10756506,1,1,1,False,False
29526116,2,2,2,False,False
1864030,1,1,1,False,False
34445359,1,1,1,False,False
33109992,4,1,4,True,False
38171939,2,2,1,False,True
32802020,1,1,1,False,False
38263123,1,1,1,False,False
38161058,2,1,2,True,False
38288203,1,1,1,False,False
32979767,1,1,1,False,False
40924880,1,1,1,False,False
39610962,1,1,1,False,False
36189062,1,1,1,False,False
36318208,1,1,1,False,False
39415576,1,1,1,False,False
39955526,1,1,1,False,False
32233689,2,1,2,True,False
35675542,1,1,1,False,False
39203788,1,1,1,False,False
37829267,2,1,2,True,False
34371873,1,1,1,False,False
34853538,1,1,1,False,False
14639321,1,1,1,False,False
25535636,1,1,1,False,False
16533005,2,1,2,True,False
25484373,2,1,2,True,False
20486879,2,1,2,True,False
25020165,1,1,1,False,False
22541358,2,1,2,True,False
11235062,2,1,2,True,False
16109596,1,1,1,False,False
32132885,4,1,4,True,False
11910616,1,1,1,False,False
23969765,1,1,1,False,False
28472898,2,2,1,False,True
17999287,2,1,2,True,False
23039945,5,1,5,True,False
28584559,1,1,1,False,False
29747269,2,2,1,False,True
27187320,1,1,1,False,False
25422589,1,1,1,False,False
26099442,1,1,1,False,False
26062108,1,1,1,False,False
16083332,2,1,2,True,False
11201509,1,1,1,False,False
27662311,1,1,1,False,False
12688227,1,1,1,False,False
19465671,2,1,2,True,False
25452929,1,1,1,False,False
10868610,4,1,4,True,False
27779568,1,1,1,False,False
17170081,2,1,2,True,False
7046670,2,2,1,False,True
25428637,1,1,1,False,False
12724917,1,1,1,False,False
17217322,2,1,2,True,False
12622925,1,1,1,False,False
8636357,2,1,2,True,False
17226044,2,1,2,True,False
22781788,1,1,1,False,False
31840949,2,1,2,True,False
33149869,4,1,4,True,False
32846212,1,1,1,False,False
20028900,1,1,1,False,False
25080336,1,1,1,False,False
12745891,5,1,5,True,False
26676571,2,1,2,True,False
29885423,6,1,6,True,False
23499999,5,1,5,True,False
21725770,5,2,4,True,True
25268854,1,1,1,False,False
22450229,5,1,5,True,False
19482377,3,1,3,True,False
29283333,2,1,2,True,False
17726274,6,1,6,True,False
23079632,2,1,2,True,False
26101829,2,1,2,True,False
30295757,2,1,2,True,False
25093611,2,1,2,True,False
29772244,7,1,7,True,False
26158501,3,1,3,True,False
12368656,4,1,4,True,False
28866326,2,1,2,True,False
18476780,5,1,5,True,False
21403869,3,1,3,True,False
20109497,6,1,6,True,False
28480980,5,1,5,True,False
25746450,4,1,4,True,False
19318112,8,1,8,True,False
23280249,3,1,3,True,False
26093305,2,1,2,True,False
16259981,4,1,4,True,False
22020180,3,1,3,True,False
27012165,2,2,1,False,True
23896206,2,1,2,True,False
29630902,2,1,2,True,False
26799561,4,1,4,True,False
29097330,4,1,4,True,False
20698305,1,1,1,False,False
9867235,5,1,5,True,False
17826908,2,1,2,True,False
23810799,5,1,5,True,False
23786480,3,1,3,True,False
23016598,5,1,5,True,False
19135987,5,1,5,True,False
20129501,1,1,1,False,False
17933428,1,1,1,False,False
29450697,1,1,1,False,False
33394734,1,1,1,False,False
38057813,1,1,1,False,False
31769702,1,1,1,False,False
38402675,2,1,2,True,False
36542311,1,1,1,False,False
31967304,1,1,1,False,False
34999287,4,2,3,True,True
31864902,1,1,1,False,False
33618055,4,1,4,True,False
33892620,3,2,2,True,True
39736583,1,1,1,False,False
31758513,2,1,2,True,False
32649755,2,1,2,True,False
39709390,2,2,1,False,True
32045470,1,1,1,False,False
32580194,1,1,1,False,False
31397179,2,2,1,False,True
31953546,1,1,1,False,False
31993777,3,1,3,True,False
34223890,1,1,1,False,False
32361918,1,1,1,False,False
38037188,1,1,1,False,False
35137098,2,1,2,True,False
31824423,1,1,1,False,False
30777675,1,1,1,False,False
22377153,1,1,1,False,False
25811257,1,1,1,False,False
24841851,1,1,1,False,False
27568185,1,1,1,False,False
10733309,1,1,1,False,False
26563314,1,1,1,False,False
18603644,1,1,1,False,False
1426499,1,1,1,False,False
24925307,1,1,1,False,False
10831556,1,1,1,False,False
28162937,1,1,1,False,False
21296804,1,1,1,False,False
20034417,2,1,2,True,False
18492365,1,1,1,False,False
25889012,1,1,1,False,False
3680488,1,1,1,False,False
27887992,1,1,1,False,False
28083776,1,1,1,False,False
25737615,1,1,1,False,False
11821278,1,1,1,False,False
30948305,1,1,1,False,False
29305844,1,1,1,False,False
22695310,1,1,1,False,False
15155603,1,1,1,False,False
10087407,1,1,1,False,False
12735861,1,1,1,False,False
22561057,1,1,1,False,False
28062551,1,1,1,False,False
19862542,1,1,1,False,False
28272720,1,1,1,False,False
22683150,1,1,1,False,False
9935109,1,1,1,False,False
31570237,1,1,1,False,False
29741591,1,1,1,False,False
10349801,3,2,2,True,True
15218001,1,1,1,False,False
15257811,2,2,1,False,True
24847018,1,1,1,False,False
15670404,1,1,1,False,False
16857887,1,1,1,False,False
19909605,1,1,1,False,False
29783037,1,1,1,False,False
18339258,1,1,1,False,False
21853250,1,1,1,False,False
30579821,1,1,1,False,False
22417667,1,1,1,False,False
23465817,1,1,1,False,False
10997481,1,1,1,False,False
24639701,1,1,1,False,False
27619773,1,1,1,False,False
1909704,1,1,1,False,False
11730742,2,1,2,True,False
26559422,1,1,1,False,False
16603159,1,1,1,False,False
21273126,1,1,1,False,False
22422777,1,1,1,False,False
26209535,1,1,1,False,False
20329568,1,1,1,False,False
11108871,1,1,1,False,False
8520182,1,1,1,False,False
11203295,1,1,1,False,False
12503886,1,1,1,False,False
16373409,2,1,2,True,False
20537624,1,1,1,False,False
34220265,1,1,1,False,False
37261958,1,1,1,False,False
36651983,1,1,1,False,False
38013666,2,1,2,True,False
36809347,2,2,1,False,True
33410765,2,1,2,True,False
37865688,1,1,1,False,False
39539106,1,1,1,False,False
31558785,2,1,2,True,False
34435651,1,1,1,False,False
41193320,2,2,1,False,True
33755733,1,1,1,False,False
40457786,1,1,1,False,False
34013707,2,1,2,True,False
34650635,1,1,1,False,False
